順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4586,(株)メドレックス,東証GRT,79,+22,38.6,"31,862,400",2026/07/15
2,2,3133,(株)海帆,東証GRT,114,+23,25.27,"6,224,000",2026/07/15
3,3,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"13,100","+2,400",22.43,"3,747,900",2026/07/15
4,4,1407,(株)ウエストホールディングス,東証STD,"2,802",+500,21.72,"2,288,300",2026/07/15
5,5,581A,ＧＯ(株),東証GRT,"2,950",+500,20.41,"5,309,400",2026/07/15
6,6,5575,(株)Ｇｌｏｂｅｅ,東証GRT,889,+150,20.3,"5,700",2026/07/15
7,7,7888,三光合成(株),東証PRM,924,+150,19.38,"151,100",2026/07/15
8,8,9326,関通ホールディングス(株),東証GRT,511,+80,18.56,"45,400",2026/07/15
9,9,4439,(株)東名,東証STD,898,+135,17.69,"230,100",2026/07/15
10,10,5817,ＪＭＡＣＳ(株),東証STD,"1,005",+150,17.54,"128,900",2026/07/15
11,11,575A,前澤ホールディングス(株),東証PRM,"1,789",+260,17.0,"1,023,700",2026/07/15
12,12,485A,(株)パワーエックス,東証GRT,"2,150",+290,15.59,"11,440,800",2026/07/15
13,13,7031,(株)インバウンドテック,東証GRT,753,+100,15.31,"18,200",2026/07/15
14,14,5074,テスホールディングス(株),東証PRM,882,+110,14.25,"5,414,200",2026/07/15
15,15,7565,萬世電機(株),東証STD,"7,600",+940,14.11,"1,200",2026/07/15
16,16,4092,日本化学工業(株),東証PRM,"4,730",+525,12.49,"320,000",2026/07/15
17,17,276A,ククレブ・アドバイザーズ(株),東証GRT,"4,025",+440,12.27,"344,400",2026/07/15
18,18,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"92,550","+9,560",11.52,"11,362",2026/07/15
19,19,7719,(株)東京衡機,東証STD,523,+52,11.04,"703,500",2026/07/15
20,20,7389,(株)あいちフィナンシャルグループ,東証PRM,"1,658",+163,10.9,"1,500,700",2026/07/15
21,21,6217,津田駒工業(株),東証STD,775,+74,10.56,"424,600",2026/07/15
22,22,9256,(株)サクシード,東証GRT,"4,950",+460,10.24,"77,400",2026/07/15
23,23,6323,ローツェ(株),東証PRM,"4,950",+458,10.2,"5,518,300",2026/07/15
24,24,6920,レーザーテック(株),東証PRM,"49,690","+4,590",10.18,"7,100,400",2026/07/15
25,25,7083,ＡＨＣグループ(株),東証GRT,"1,094",+99,9.95,"12,900",2026/07/15
26,26,268A,リガク・ホールディングス(株),東証PRM,"2,628",+235,9.82,"3,505,700",2026/07/15
27,27,5026,(株)トリプルアイズ,東証GRT,685,+61,9.78,"678,500",2026/07/15
28,28,428A,サイプレス・ホールディングス(株),東証STD,"1,367",+120,9.62,"74,900",2026/07/15
29,29,4968,荒川化学工業(株),東証PRM,"2,400",+207,9.44,"454,000",2026/07/15
30,30,6742,(株)京三製作所,東証PRM,940,+80,9.3,"526,900",2026/07/15
31,31,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),東証GRT,225,+19,9.22,"9,358,500",2026/07/15
32,32,3977,フュージョン(株),札幌ア,503,+42,9.11,"3,100",2026/07/15
33,33,8624,いちよし証券(株),東証PRM,"1,630",+133,8.88,"251,000",2026/07/15
34,34,1436,(株)グリーンエナジー＆カンパニー,東証GRT,"1,495",+121,8.81,"104,100",2026/07/15
35,35,5246,(株)ＥＬＥＭＥＮＴＳ,東証GRT,720,+58,8.76,"3,426,000",2026/07/15
36,36,7318,セレンディップ・ホールディングス(株),東証GRT,"2,158",+171,8.61,"181,800",2026/07/15
37,37,4668,(株)明光ネットワークジャパン,東証PRM,770,+60,8.45,"967,400",2026/07/15
38,38,6614,(株)シキノハイテック,東証STD,998,+77,8.36,"24,100",2026/07/15
39,39,6494,(株)ＮＦＫホールディングス,東証STD,106,+8,8.16,"1,018,000",2026/07/15
40,40,330A,(株)ＴａｌｅｎｔＸ,東証GRT,497,+37,8.04,"68,600",2026/07/15
41,41,6627,(株)テラプローブ,東証STD,"12,530",+930,8.02,"115,000",2026/07/15
42,42,7376,ＢＣＣ(株),東証GRT,"1,038",+76,7.9,"21,800",2026/07/15
43,43,3760,(株)ケイブ,東証STD,728,+53,7.85,"148,000",2026/07/15
44,44,3976,(株)シャノン,東証GRT,620,+45,7.83,"29,800",2026/07/15
45,45,5884,(株)クラダシ,東証GRT,560,+40,7.69,"37,400",2026/07/15
46,46,3913,ＧｒｅｅｎＢｅｅ(株),東証STD,"1,009",+71,7.57,"67,400",2026/07/15
47,47,4062,イビデン(株),東証PRM,"19,340","+1,360",7.56,"8,657,500",2026/07/15
48,48,6083,ＥＲＩホールディングス(株),東証STD,"1,500",+104,7.45,"553,300",2026/07/15
49,49,9519,(株)レノバ,東証PRM,"1,035",+71,7.37,"1,167,300",2026/07/15
50,50,4392,ＦＩＧ(株),東証PRM,"1,108",+76,7.36,"1,788,200",2026/07/15
51,51,4593,(株)ヘリオス,東証GRT,280,+19,7.28,"1,898,200",2026/07/15
52,52,4125,三和油化工業(株),東証STD,"3,545",+240,7.26,"23,400",2026/07/15
53,53,6433,ヒーハイスト(株),東証STD,"1,083",+73,7.23,"86,800",2026/07/15
54,54,5803,(株)フジクラ,東証PRM,"5,145",+345,7.19,"32,782,500",2026/07/15
55,55,4552,ＪＣＲファーマ(株),東証PRM,524,+35,7.16,"1,408,100",2026/07/15
56,56,6407,ＣＫＤ(株),東証PRM,"7,210",+480,7.13,"722,300",2026/07/15
57,57,4187,大阪有機化学工業(株),東証PRM,"5,420",+360,7.11,"353,400",2026/07/15
58,58,7184,(株)富山第一銀行,東証PRM,"2,904",+191,7.04,"279,600",2026/07/15
59,59,7034,(株)プロレド・パートナーズ,東証PRM,366,+24,7.02,"36,000",2026/07/15
60,60,5801,古河電気工業(株),東証PRM,"3,766",+246,6.99,"16,573,600",2026/07/15
61,61,336A,ダイナミックマッププラットフォーム(株),東証GRT,921,+60,6.97,"354,400",2026/07/15
62,62,1515,日鉄鉱業(株),東証PRM,"2,717",+176,6.93,"821,300",2026/07/15
63,63,2737,(株)トーメンデバイス,東証PRM,"16,500","+1,050",6.8,"67,100",2026/07/15
64,64,5527,(株)ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,東証GRT,693,+44,6.78,"84,200",2026/07/15
65,65,3753,(株)フライトソリューションズ,東証STD,206,+13,6.74,"493,100",2026/07/15
66,66,1430,ファーストコーポレーション(株),東証STD,"1,038",+65,6.68,"221,400",2026/07/15
67,67,5255,(株)モンスターラボ,東証GRT,96,+6,6.67,"448,300",2026/07/15
68,68,2962,(株)テクニスコ,東証STD,"1,303",+81,6.63,"350,700",2026/07/15
69,69,6951,日本電子(株),東証PRM,"8,418",+523,6.62,"436,000",2026/07/15
70,70,3103,ユニチカ(株),東証STD,971,+59,6.47,"2,317,200",2026/07/15
71,71,4176,(株)ココナラ,東証GRT,280,+17,6.46,"227,000",2026/07/15
72,72,3652,(株)ディジタルメディアプロフェッショナル,東証GRT,"2,410",+146,6.45,"27,900",2026/07/15
73,73,9036,東部ネットワーク(株),東証STD,"1,314",+79,6.4,"7,600",2026/07/15
74,74,7709,クボテック(株),東証STD,50,+3,6.38,"37,900",2026/07/15
75,75,523A,(株)セイワホールディングス,東証GRT,"1,569",+94,6.37,"320,100",2026/07/15
76,76,5242,(株)アイズ,東証GRT,955,+57,6.35,"53,800",2026/07/15
77,77,6125,(株)岡本工作機械製作所,東証STD,"5,860",+350,6.35,"114,000",2026/07/15
78,78,6976,太陽誘電(株),東証PRM,"12,605",+750,6.33,"26,290,400",2026/07/15
79,79,4477,ＢＡＳＥ(株),東証GRT,320,+19,6.31,"2,061,100",2026/07/15
80,80,6856,(株)堀場製作所,東証PRM,"28,880","+1,705",6.27,"267,900",2026/07/15
81,81,3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ(株),東証STD,34,+2,6.25,"1,702,300",2026/07/15
82,82,4427,(株)ＥｄｕＬａｂ,東証GRT,204,+12,6.25,"204,800",2026/07/15
83,83,6315,ＴＯＷＡ(株),東証PRM,"3,400",+200,6.25,"4,593,900",2026/07/15
84,84,7602,(株)レダックス,東証STD,170,+10,6.25,"111,200",2026/07/15
85,85,9075,福山通運(株),東証PRM,"5,970",+350,6.23,"216,900",2026/07/15
86,86,589A,ネイス(株),東証GRT,"1,442",+84,6.19,"402,800",2026/07/15
87,87,4369,(株)トリケミカル研究所,東証PRM,"3,610",+210,6.18,"629,900",2026/07/15
88,88,190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ(株),東証GRT,86,+5,6.17,"943,400",2026/07/15
89,89,2338,クオンタムソリューションズ(株),東証STD,138,+8,6.15,"525,300",2026/07/15
90,90,6044,(株)三機サービス,東証STD,"1,849",+107,6.14,"20,300",2026/07/15
91,91,6144,西部電機(株),東証STD,"3,115",+180,6.13,"11,400",2026/07/15
92,92,5016,ＪＸ金属(株),東証PRM,"4,134",+237,6.08,"19,408,900",2026/07/15
93,93,4970,東洋合成工業(株),東証STD,"15,970",+910,6.04,"45,500",2026/07/15
94,94,353A,エレベーターコミュニケーションズ(株),福証,"1,590",+90,6.0,"3,900",2026/07/15
95,95,6237,(株)イワキ,東証PRM,"4,505",+255,6.0,"45,400",2026/07/15
96,96,6728,(株)アルバック,東証PRM,"10,470",+593,6.0,"423,000",2026/07/15
97,97,4575,(株)キャンバス,東証GRT,796,+45,5.99,"336,000",2026/07/15
98,98,6351,(株)鶴見製作所,東証PRM,"2,335",+132,5.99,"41,900",2026/07/15
99,99,7356,Ｒｅｔｔｙ(株),東証GRT,124,+7,5.98,"79,900",2026/07/15
100,100,4784,ＧＭＯインターネット(株),東証PRM,568,+32,5.97,"2,900,600",2026/07/15
101,101,6016,(株)ジャパンエンジンコーポレーション,東証STD,"8,870",+500,5.97,"91,000",2026/07/15
102,102,8362,(株)福井銀行,東証PRM,"6,230",+350,5.95,"94,200",2026/07/15
103,103,3691,(株)デジタルプラス,東証GRT,"1,715",+96,5.93,"25,500",2026/07/15
104,104,6361,荏原,東証PRM,"6,230",+349,5.93,"3,240,700",2026/07/15
105,105,6490,(株)ＰＩＬＬＡＲ,東証PRM,"10,360",+580,5.93,"116,700",2026/07/15
106,106,350A,デジタルグリッド(株),東証GRT,805,+45,5.92,"614,800",2026/07/15
107,107,2153,Ｅ・Ｊホールディングス(株),東証PRM,"1,793",+100,5.91,"264,900",2026/07/15
108,108,2567,NZAM 上場投信 S&P/JPXカーボン・エフィシェント指数,東証ETF,542,+30,5.86,"2,240",2026/07/15
109,109,6857,(株)アドバンテスト,東証PRM,"31,510","+1,735",5.83,"7,789,700",2026/07/15
110,110,7707,プレシジョン・システム・サイエンス(株),東証GRT,218,+12,5.83,"177,800",2026/07/15
111,111,9408,(株)ＢＳＮメディアホールディングス,東証STD,"2,658",+146,5.81,"2,200",2026/07/15
112,112,3449,(株)テクノフレックス,東証STD,"6,380",+350,5.8,"172,500",2026/07/15
113,113,4596,窪田製薬ホールディングス(株),東証GRT,73,+4,5.8,"3,438,500",2026/07/15
114,114,254A,ＡＩフュージョンキャピタルグループ(株),東証STD,"1,280",+70,5.79,"85,600",2026/07/15
115,115,285A,キオクシアホールディングス(株),東証PRM,"73,100","+4,000",5.79,"37,223,200",2026/07/15
116,116,2345,(株)ＨＯＤＬ１,東証STD,110,+6,5.77,"203,000",2026/07/15
117,117,7063,(株)Ｂｉｒｄｍａｎ,東証GRT,92,+5,5.75,"433,900",2026/07/15
118,118,5384,(株)フジミインコーポレーテッド,東証PRM,"4,360",+235,5.7,"326,200",2026/07/15
119,119,2805,ヱスビー食品(株),東証STD,"6,070",+320,5.57,"88,100",2026/07/15
120,120,5344,(株)ＭＡＲＵＷＡ,東証PRM,"62,910","+3,320",5.57,"108,100",2026/07/15
121,121,7985,ネポン(株),福証,778,+41,5.56,100,2026/07/15
122,122,5252,日本ナレッジ(株),東証GRT,766,+40,5.51,"8,500",2026/07/15
123,123,533A,NZAM 上場投信 S&P500(H無),東証ETF,"2,393",+125,5.51,11,2026/07/15
124,124,8518,日本アジア投資(株),東証STD,134,+7,5.51,"49,300",2026/07/15
125,125,8066,三谷商事(株),東証STD,"2,925",+152,5.48,"12,100",2026/07/15
126,126,8345,(株)岩手銀行,東証PRM,"2,193",+114,5.48,"277,100",2026/07/15
127,127,6659,(株)メディアリンクス,東証STD,58,+3,5.45,"4,272,600",2026/07/15
128,128,4368,扶桑化学工業(株),東証PRM,"4,275",+220,5.43,"582,800",2026/07/15
129,129,3692,(株)ＦＦＲＩセキュリティ,東証GRT,"5,650",+290,5.41,"104,300",2026/07/15
130,130,7715,長野計器(株),東証PRM,"3,995",+205,5.41,"151,900",2026/07/15
131,131,4186,東京応化工業(株),東証PRM,"11,245",+575,5.39,"783,200",2026/07/15
132,132,9278,ブックオフグループホールディングス(株),東証PRM,"2,325",+119,5.39,"306,700",2026/07/15
133,133,4428,(株)シノプス,東証GRT,707,+36,5.37,"19,100",2026/07/15
134,134,6958,日本ＣＭＫ(株),東証PRM,687,+35,5.37,"528,300",2026/07/15
135,135,2164,(株)地域新聞社,東証STD,177,+9,5.36,"719,000",2026/07/15
136,136,2721,(株)ジェイホールディングス,東証STD,138,+7,5.34,"161,100",2026/07/15
137,137,7350,(株)おきなわフィナンシャルグループ,東証PRM,"7,300",+370,5.34,"124,900",2026/07/15
138,138,3891,ニッポン高度紙工業(株),東証STD,"7,920",+400,5.32,"140,800",2026/07/15
139,139,2388,(株)ウェッジホールディングス,東証GRT,40,+2,5.26,"294,900",2026/07/15
140,140,8614,東洋証券(株),東証PRM,682,+34,5.25,"2,203,800",2026/07/15
141,141,3905,データセクション(株),東証GRT,"2,994",+149,5.24,"1,299,100",2026/07/15
142,142,4475,ＨＥＮＮＧＥ(株),東証GRT,"1,310",+65,5.22,"429,300",2026/07/15
143,143,5983,イワブチ(株),東証STD,"14,110",+700,5.22,"6,100",2026/07/15
144,144,6941,山一電機(株),東証PRM,"9,400",+460,5.15,"264,300",2026/07/15
145,145,3441,(株)山王,東証STD,"2,944",+144,5.14,"25,500",2026/07/15
146,146,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,226,+11,5.12,"1,227,700",2026/07/15
147,147,4966,上村工業(株),東証STD,"25,250","+1,230",5.12,"56,800",2026/07/15
148,148,7409,ＡｅｒｏＥｄｇｅ(株),東証GRT,"1,685",+82,5.12,"135,000",2026/07/15
149,149,3132,マクニカホールディングス(株),東証PRM,"3,419",+166,5.1,"751,400",2026/07/15
150,150,4203,住友ベークライト(株),東証PRM,"7,494",+363,5.09,"644,900",2026/07/15
151,151,8706,極東証券(株),東証PRM,"1,759",+85,5.08,"489,700",2026/07/15
152,152,6617,(株)東光高岳,東証PRM,"8,290",+400,5.07,"207,000",2026/07/15
153,153,2934,ジェイフロンティア(株),東証GRT,"1,805",+87,5.06,"77,400",2026/07/15
154,154,7381,(株)ＣＣＩグループ,東証PRM,"1,123",+54,5.05,"594,700",2026/07/15
155,155,4461,第一工業製薬(株),東証PRM,"11,560",+550,5.0,"102,300",2026/07/15
156,156,475A,(株)ギミック,東証STD,632,+30,4.98,"12,400",2026/07/15
157,157,6240,ヤマシンフィルタ(株),東証PRM,530,+25,4.95,"483,500",2026/07/15
158,158,7713,シグマ光機(株),東証STD,"2,105",+99,4.94,"83,800",2026/07/15
159,159,3825,(株)リミックスポイント,東証STD,213,+10,4.93,"806,900",2026/07/15
160,160,4015,ペイクラウドホールディングス(株),東証GRT,576,+27,4.92,"116,600",2026/07/15
161,161,8698,マネックスグループ(株),東証PRM,768,+36,4.92,"5,576,100",2026/07/15
162,162,7806,(株)ＭＴＧ,東証GRT,"7,700",+360,4.9,"126,000",2026/07/15
163,163,4061,デンカ(株),東証PRM,"4,095",+190,4.87,"690,700",2026/07/15
164,164,2874,ヨコレイ,東証PRM,"2,290",+106,4.85,"278,600",2026/07/15
165,165,2315,(株)ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東証STD,65,+3,4.84,"5,597,900",2026/07/15
