順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,7777,(株)スリー・ディー・マトリックス,東証GRT,359,-80,-18.22,"14,941,200",2026/06/12
2,2,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,644,-134,-17.22,"647,000",2026/06/12
3,3,460A,ＢＲＡＮＵ(株),東証GRT,735,-142,-16.19,"216,500",2026/06/12
4,4,7095,(株)Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,東証PRM,979,-184,-15.82,"1,013,500",2026/06/12
5,5,7064,(株)ハウテレビジョン,東証STD,824,-145,-14.96,"94,900",2026/06/12
6,6,7640,(株)トップカルチャー,東証STD,176,-28,-13.73,"175,800",2026/06/12
7,7,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,343,-53,-13.38,"6,084,900",2026/06/12
8,8,3491,(株)ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,東証GRT,"1,271",-194,-13.24,"859,800",2026/06/12
9,9,9417,(株)スマートバリュー,東証STD,336,-49,-12.73,"763,400",2026/06/12
10,10,6779,日本電波工業(株),東証PRM,"3,815",-555,-12.7,"4,153,400",2026/06/12
11,11,446A,(株)ノースサンド,東証GRT,"1,208",-172,-12.46,"1,806,700",2026/06/12
12,12,9262,(株)シルバーライフ,東証STD,650,-92,-12.4,"245,600",2026/06/12
13,13,3070,(株)ジェリービーンズグループ,東証GRT,71,-10,-12.35,"7,717,800",2026/06/12
14,14,7692,(株)アースインフィニティ,東証STD,79,-11,-12.22,"3,586,900",2026/06/12
15,15,5134,(株)ＰＯＰＥＲ,東証GRT,464,-64,-12.12,"18,800",2026/06/12
16,16,7810,(株)クロスフォー,東証STD,153,-20,-11.56,"685,500",2026/06/12
17,17,6619,ダブル・スコープ(株),東証PRM,207,-25,-10.78,"4,852,900",2026/06/12
18,18,9331,(株)キャスター,東証GRT,"1,170",-138,-10.55,"25,100",2026/06/12
19,19,3031,(株)ラクーンホールディングス,東証PRM,568,-66,-10.41,"664,000",2026/06/12
20,20,4258,(株)網屋,東証GRT,"3,145",-355,-10.14,"83,100",2026/06/12
21,21,7318,セレンディップ・ホールディングス(株),東証GRT,"2,062",-225,-9.84,"527,500",2026/06/12
22,22,4446,Ｌｉｎｋ－Ｕグループ(株),東証PRM,630,-65,-9.35,"329,300",2026/06/12
23,23,2776,新都ホールディングス(株),東証STD,102,-10,-8.93,"1,525,400",2026/06/12
24,24,4378,(株)ＣＩＮＣ,東証GRT,731,-70,-8.74,"863,600",2026/06/12
25,25,2198,アイ・ケイ・ケイホールディングス(株),東証PRM,750,-69,-8.42,"553,100",2026/06/12
26,26,3803,イメージ情報開発(株),東証GRT,426,-39,-8.39,"47,800",2026/06/12
27,27,177A,コージンバイオ(株),東証GRT,984,-89,-8.29,"6,200",2026/06/12
28,28,4194,ビジョナル(株),東証PRM,"7,391",-665,-8.25,"1,092,300",2026/06/12
29,29,9903,(株)カンセキ,東証STD,"1,165",-104,-8.2,"17,400",2026/06/12
30,30,275A,ハンワホームズ(株),名証NXT,322,-28,-8.0,"1,600",2026/06/12
31,31,504A,イノバセル(株),東証GRT,511,-43,-7.76,"138,200",2026/06/12
