順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,2388,(株)ウェッジホールディングス,東証GRT,65,+22,51.16,"13,329,500",2026/06/30
2,2,3133,(株)海帆,東証GRT,69,+16,30.19,"17,505,800",2026/06/30
3,3,6522,(株)アスタリスク,東証GRT,"1,330",+300,29.13,"538,400",2026/06/30
4,4,7815,東京ボード工業(株),東証STD,386,+80,26.14,"2,100",2026/06/30
5,5,6977,(株)日本抵抗器製作所,東証STD,"1,938",+400,26.01,"67,500",2026/06/30
6,6,584A,ＬｉＮＫＸ(株),東証GRT,"3,775",+700,22.76,"18,900",2026/06/30
7,7,3989,シェアリングテクノロジー(株),東証GRT,"1,398",+253,22.1,"2,099,200",2026/06/30
8,8,546A,ＭＩＲＡＩＮＩホールディングス(株),東証PRM,"2,242",+400,21.72,"1,303,800",2026/06/30
9,9,4179,(株)ジーネクスト,東証GRT,600,+100,20.0,"1,630,300",2026/06/30
10,10,7140,ペットゴー(株),東証GRT,974,+150,18.2,"52,000",2026/06/30
11,11,265A,Ｈｍｃｏｍｍ(株),東証GRT,696,+100,16.78,"12,000",2026/06/30
12,12,6166,(株)中村超硬,東証GRT,766,+100,15.02,"1,454,900",2026/06/30
13,13,6327,北川精機(株),東証STD,"7,900","+1,000",14.49,"835,800",2026/06/30
14,14,3529,アツギ(株),東証STD,"1,043",+127,13.86,"414,700",2026/06/30
15,15,3808,(株)オーケーウェブ,名証NXT,25,+3,13.64,"116,000",2026/06/30
16,16,6707,サンケン電気(株),東証PRM,"11,375","+1,295",12.85,"402,700",2026/06/30
17,17,4446,Ｌｉｎｋ－Ｕグループ(株),東証PRM,860,+96,12.57,"1,158,500",2026/06/30
18,18,4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,東証GRT,37,+4,12.12,"963,800",2026/06/30
19,19,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,"1,048",+105,11.13,"554,500",2026/06/30
20,20,4586,(株)メドレックス,東証GRT,55,+5,10.0,"891,700",2026/06/30
21,21,8918,(株)ランド,東証STD,11,+1,10.0,"299,468,100",2026/06/30
22,22,9399,ビート・ホールディングス・リミテッド,東証STD外国,11,+1,10.0,"490,547",2026/06/30
23,23,4972,綜研化学(株),東証STD,"3,420",+310,9.97,"153,700",2026/06/30
24,24,7363,(株)ベビーカレンダー,東証GRT,"1,162",+102,9.62,"7,200",2026/06/30
25,25,3664,(株)ＷＩＺＥ,東証GRT,23,+2,9.52,"8,352,600",2026/06/30
26,26,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"7,790",+670,9.41,"1,892,200",2026/06/30
