順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,7063,(株)Ｂｉｒｄｍａｎ,東証GRT,118,+28,31.11,"4,624,800",2026/07/28
2,2,2767,円谷フィールズホールディングス(株),東証PRM,"1,930",+400,26.14,"318,900",2026/07/28
3,3,8995,(株)誠建設工業,東証STD,"1,093",+150,15.91,"39,000",2026/07/28
4,4,3054,(株)ハイパー,東証STD,276,+31,12.65,"2,718,400",2026/07/28
5,5,3260,(株)エスポア,名証NXT,832,+90,12.13,"128,200",2026/07/28
6,6,9441,(株)ベルパーク,東証STD,"2,827",+292,11.52,"75,000",2026/07/28
7,7,7069,(株)サイバー・バズ,東証GRT,674,+66,10.86,"17,900",2026/07/28
8,8,9337,(株)トリドリ,東証GRT,"1,666",+159,10.55,"72,000",2026/07/28
9,9,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,79,+6,8.22,"5,094,326",2026/07/28
10,10,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"3,141",+236,8.12,"12,218,402",2026/07/28
11,11,4370,モビルス(株),東証GRT,325,+24,7.97,"4,300",2026/07/28
12,12,1360,日経平均ベア2倍上場投信,東証ETF,76.9,+5.6,7.85,"183,076,480",2026/07/28
13,13,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,126,+9,7.69,"15,774,395",2026/07/28
14,14,3697,(株)ＳＨＩＦＴ,東証PRM,950,+67.8,7.69,"19,244,100",2026/07/28
15,15,3778,さくらインターネット(株),東証PRM,"3,100",+200,6.9,"6,262,300",2026/07/28
16,16,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"2,113",+135,6.83,"117,020",2026/07/28
17,17,6702,富士通(株),東証PRM,"3,700",+218,6.26,"18,062,000",2026/07/28
18,18,7837,(株)アールシーコア,東証STD,347,+19,5.79,"3,500",2026/07/28
19,19,184A,(株)学びエイド,東証GRT,352,+19,5.71,"163,000",2026/07/28
20,20,3976,(株)シャノン,東証GRT,595,+32,5.68,"43,500",2026/07/28
21,21,7886,ヤマト　モビリティ　＆　Ｍｆｇ．(株),東証STD,750,+40,5.63,"7,200",2026/07/28
22,22,7602,(株)レダックス,東証STD,171,+9,5.56,"153,000",2026/07/28
23,23,2870,iFreeETF NASDAQ100ダブルインバース,東証ETF,"8,652",+454,5.54,"44,288",2026/07/28
24,24,1356,TOPIXベア2倍上場投信,東証ETF,113.4,+5.9,5.49,"4,430,360",2026/07/28
25,25,7363,(株)ベビーカレンダー,東証GRT,"1,246",+64,5.41,"6,900",2026/07/28
26,26,3997,(株)トレードワークス,東証STD,383,+19,5.22,"419,200",2026/07/28
27,27,2673,夢みつけ隊(株),東証STD,101,+5,5.21,"3,019,300",2026/07/28
28,28,464A,(株)ＱＰＳホールディングス,東証GRT,"1,517",+74,5.13,"2,723,400",2026/07/28
29,29,4434,(株)サーバーワークス,東証STD,"2,176",+106,5.12,"184,100",2026/07/28
30,30,1368,iFreeETF TOPIXダブルインバース(-2倍)指数,東証ETF,165,+8,5.1,"91,769",2026/07/28
31,31,5619,マーソ(株),東証GRT,877,+42,5.03,"5,700",2026/07/28
32,32,7031,(株)インバウンドテック,東証GRT,751,+36,5.03,"3,300",2026/07/28
33,33,377A,(株)エージェントＩＧホールディングス,名証MN,"1,180",+56,4.98,"1,100",2026/07/28
34,34,8147,(株)トミタ,東証STD,"1,455",+69,4.98,"6,900",2026/07/28
35,35,3549,(株)クスリのアオキホールディングス,東証STD,"3,955",+185,4.91,"511,800",2026/07/28
36,36,6248,(株)横田製作所,東証STD,"1,839",+86,4.91,"2,100",2026/07/28
37,37,1469,JPX日経400ベア2倍上場投信ダブルインバース,東証ETF,197.6,+9.1,4.83,"17,620",2026/07/28
38,38,586A,(NEXT FUNDS) 日経エンタメ・コンテンツ株指数,東証ETF,234,+10.7,4.79,"824,540",2026/07/28
39,39,318A,VIX短期先物指数ETF,東証ETF,463.1,+21.1,4.77,"1,496,930",2026/07/28
40,40,7133,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ(株),東証GRT,"1,246",+56,4.71,"1,700",2026/07/28
41,41,9170,成友興業(株),名証MN,"1,830",+80,4.57,400,2026/07/28
42,42,5287,(株)イトーヨーギョー,東証STD,874,+38,4.55,"14,400",2026/07/28
43,43,1571,(NEXT FUNDS)日経平均インバース上場投信,東証ETF,315,+13,4.3,"1,796,512",2026/07/28
44,44,3851,(株)日本一ソフトウェア,東証STD,970,+40,4.3,"451,400",2026/07/28
45,45,7939,(株)研創,東証STD,615,+25,4.24,"4,100",2026/07/28
46,46,9843,(株)ニトリホールディングス,東証PRM,"2,620.5",+104.5,4.15,"3,361,100",2026/07/28
47,47,1456,iFreeETF 日経平均インバース・インデックス,東証ETF,"1,342",+53,4.11,"216,907",2026/07/28
48,48,2212,山崎製パン(株),東証PRM,"3,528",+139,4.1,"767,600",2026/07/28
49,49,6025,日本ＰＣサービス(株),名証NXT,780,+30,4.0,"1,300",2026/07/28
50,50,9342,(株)スマサポ,東証GRT,884,+34,4.0,"1,500",2026/07/28
51,51,1580,日経平均ベア上場投信,東証ETF,836.9,+31.9,3.96,"664,930",2026/07/28
52,52,8084,(株)ＲＹＯＤＥＮ,東証PRM,"4,080",+155,3.95,"171,500",2026/07/28
53,53,4612,日本ペイントホールディングス(株),東証PRM,"1,208",+45.5,3.91,"7,542,100",2026/07/28
54,54,2871,(株)ニチレイ,東証PRM,"2,280.5",+85,3.87,"1,921,200",2026/07/28
55,55,9258,(株)ＣＳ－Ｃ,東証GRT,324,+12,3.85,"4,200",2026/07/28
56,56,3038,(株)神戸物産,東証PRM,"2,793",+103,3.83,"2,406,700",2026/07/28
57,57,4762,(株)エックスネット,東証STD,"1,993",+73,3.8,"4,400",2026/07/28
58,58,9244,(株)デジタリフト,東証GRT,"1,229",+45,3.8,"4,500",2026/07/28
59,59,4443,Ｓａｎｓａｎ(株),東証PRM,"1,971",+71,3.74,"1,985,800",2026/07/28
60,60,4490,(株)ビザスク,東証GRT,669,+24,3.72,"25,100",2026/07/28
61,61,2976,日本グランデ(株),札幌ア,710,+25,3.65,"1,400",2026/07/28
62,62,7114,(株)フーディソン,東証GRT,796,+28,3.65,"6,100",2026/07/28
63,63,5867,(株)エスネットワークス,東証GRT,"1,226",+43,3.63,"3,700",2026/07/28
64,64,4431,(株)スマレジ,東証GRT,"3,160",+110,3.61,"139,500",2026/07/28
65,65,8136,(株)サンリオ,東証PRM,"1,290.5",+45,3.61,"35,795,100",2026/07/28
66,66,9237,(株)笑美面,東証GRT,834,+29,3.6,"6,500",2026/07/28
67,67,4597,ソレイジア・ファーマ(株),東証GRT,29,+1,3.57,"107,639,500",2026/07/28
68,68,3349,(株)コスモス薬品,東証PRM,"6,612",+227,3.56,"514,700",2026/07/28
69,69,2627,GX eコマース-日本株式,東証ETF,"1,597",+54,3.5,321,2026/07/28
70,70,4307,(株)野村総合研究所,東証PRM,"5,378",+182,3.5,"3,545,900",2026/07/28
71,71,1490,上場MSCI日本株高配当低ボラティリティ(βH),東証ETF,"8,000",+270,3.49,4,2026/07/28
72,72,7477,ムラキ(株),東証STD,"1,718",+58,3.49,"1,200",2026/07/28
73,73,5592,(株)くすりの窓口,東証GRT,"2,407",+81,3.48,"119,400",2026/07/28
74,74,9602,東宝(株),東証PRM,"1,534",+51.5,3.47,"6,731,500",2026/07/28
75,75,1466,iFreeETF JPX日経400ダブルインバース・インデックス,東証ETF,210,+7,3.45,"1,147",2026/07/28
76,76,2809,キユーピー(株),東証PRM,"4,678",+155,3.43,"429,800",2026/07/28
77,77,9956,(株)バローホールディングス,東証PRM,"3,345",+110,3.4,"545,200",2026/07/28
78,78,9766,コナミグループ(株),東証PRM,"20,140",+660,3.39,"747,100",2026/07/28
79,79,581A,ＧＯ(株),東証GRT,"3,045",+99,3.36,"3,358,000",2026/07/28
80,80,3088,(株)マツキヨココカラ＆カンパニー,東証PRM,"2,589.5",+84,3.35,"1,730,400",2026/07/28
81,81,3382,(株)セブン＆アイ・ホールディングス,東証PRM,"2,205.5",+71,3.33,"11,441,200",2026/07/28
82,82,7532,(株)パン・パシフィック・インターナショナルホールディングス,東証PRM,923.8,+29.8,3.33,"11,826,600",2026/07/28
83,83,9983,(株)ファーストリテイリング,東証PRM,"79,950","+2,580",3.33,"1,589,300",2026/07/28
84,84,8173,(株)Ｊｏｓｈｉｎ,東証PRM,"4,040",+130,3.32,"227,200",2026/07/28
