順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,5031,モイ(株),東証GRT,435,+80,22.54,"51,200",2026/09/11
2,2,6203,豊和工業(株),東証STD,"2,844",+500,21.33,"16,738,800",2026/09/11
3,3,338A,(株)ＺｅｎｍｕＴｅｃｈ,東証GRT,"3,255",+501,18.19,"1,308,200",2026/09/11
4,4,6191,(株)エアトリ,東証PRM,"1,073",+150,16.25,"51,500",2026/09/11
5,5,3187,(株)ミラタップ,東証GRT,413,+49,13.46,"772,800",2026/09/11
6,6,6208,(株)石川製作所,東証STD,"1,855",+191,11.48,"4,046,700",2026/09/11
7,7,2929,(株)ファーマフーズ,東証PRM,692,+70,11.25,"1,441,100",2026/09/11
8,8,7777,(株)スリー・ディー・マトリックス,東証GRT,379,+37,10.82,"10,700,000",2026/09/11
9,9,6696,(株)トラース・オン・プロダクト,東証GRT,329,+31,10.4,"175,800",2026/09/11
10,10,4274,細谷火工(株),東証STD,"1,172",+106,9.94,"1,882,200",2026/09/11
11,11,1783,(株)ｆａｎｔａｓｉｓｔａ,東証STD,78,+7,9.86,"9,675,900",2026/09/11
12,12,4667,アイサンテクノロジー(株),東証STD,"3,635",+305,9.16,"2,468,400",2026/09/11
13,13,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"21,000","+1,760",9.15,"1,995,500",2026/09/11
14,14,9130,共栄タンカー(株),東証STD,"1,713",+141,8.97,"1,717,900",2026/09/11
15,15,377A,(株)エージェントＩＧホールディングス,名証MN,"1,110",+90,8.82,"25,300",2026/09/11
16,16,436A,サイバーソリューションズ(株),東証GRT,"1,255",+94,8.1,"196,100",2026/09/11
17,17,4381,ビープラッツ(株),東証GRT,257,+19,7.98,"1,647,200",2026/09/11
18,18,4446,Ｌｉｎｋ－Ｕグループ(株),東証STD,920,+66,7.73,"144,800",2026/09/11
19,19,5250,ＧＭＯプライム・ストラテジー(株),東証STD,"1,178",+80,7.29,"2,700",2026/09/11
20,20,6081,アライドアーキテクツ(株),東証GRT,163,+11,7.24,"18,577,300",2026/09/11
21,21,6898,トミタ電機(株),東証STD,"5,610",+360,6.86,"22,400",2026/09/11
22,22,4427,(株)ＥｄｕＬａｂ,東証GRT,235,+15,6.82,"41,100",2026/09/11
23,23,7042,(株)アクセスグループ・ホールディングス,東証STD,705,+41,6.17,"26,500",2026/09/11
24,24,3824,メディアファイブ(株),福岡Q,759,+44,6.15,400,2026/09/11
25,25,1685,WisdomTree エネルギー上場投信,東証ETF,942.1,+52.2,5.87,"3,480",2026/09/11
26,26,3625,テックファームホールディングス(株),東証GRT,669,+37,5.85,"10,400",2026/09/11
27,27,1773,ＹＴＬ,東証PRM外国,91,+5,5.81,"11,000",2026/09/11
28,28,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,616",+143,5.78,"272,458",2026/09/11
29,29,9115,明海グループ(株),東証STD,"1,100",+59,5.67,"705,300",2026/09/11
30,30,1671,WTI原油価格連動型上場投信,東証ETF,"6,085",+320,5.55,"701,866",2026/09/11
31,31,6736,サン電子(株),東証STD,"9,690",+500,5.44,"37,200",2026/09/11
32,32,3121,マーチャント・バンカーズ(株),東証STD,274,+14,5.38,"99,100",2026/09/11
33,33,4976,東洋ドライルーブ(株),東証STD,"1,639",+77,4.93,"7,100",2026/09/11
34,34,8362,(株)福井銀行,東証PRM,"7,680",+360,4.92,"196,500",2026/09/11
35,35,6225,(株)エコム,名証MN,"2,150",+100,4.88,200,2026/09/11
36,36,5533,(株)エリッツホールディングス,東証STD,"2,266",+100,4.62,"7,200",2026/09/11
37,37,2351,(株)ＡＳＪ,東証STD,345,+15,4.55,"19,700",2026/09/11
38,38,4564,オンコセラピー・サイエンス(株),東証GRT,23,+1,4.55,"165,706,200",2026/09/11
39,39,2639,GX バイオ＆メドテック-日本株式,東証ETF,"1,730",+75,4.53,674,2026/09/11
40,40,2764,(株)ひらまつ,東証STD,168,+7,4.35,"208,900",2026/09/11
41,41,330A,(株)ＴａｌｅｎｔＸ,東証GRT,556,+23,4.32,"15,100",2026/09/11
42,42,6400,不二精機(株),東証STD,291,+12,4.3,"50,700",2026/09/11
43,43,441A,ＮＥ(株),東証GRT,270,+11,4.25,"78,100",2026/09/11
44,44,6184,(株)鎌倉新書,東証PRM,592,+24,4.23,"740,800",2026/09/11
45,45,589A,ネイス(株),東証GRT,"1,411",+56,4.13,"71,900",2026/09/11
46,46,1699,(NEXT FUNDS)NOMURA原油インデックス上場,東証ETF,698.1,+27.6,4.12,"940,590",2026/09/11
47,47,2820,(株)やまみ,東証STD,"6,700",+260,4.04,"23,600",2026/09/11
48,48,1690,WisdomTree WTI原油上場投信,東証ETF,"2,652.5",+102.5,4.02,"4,260",2026/09/11
49,49,3664,(株)ＷＩＺＥ,東証GRT,26,+1,4.0,"45,495,800",2026/09/11
50,50,9902,(株)日伝,東証PRM,"3,160",+120,3.95,"92,500",2026/09/11
51,51,6849,日本光電,東証PRM,"1,540",+58,3.91,"1,190,700",2026/09/11
52,52,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"2,915",+104,3.7,"5,880,760",2026/09/11
53,53,9704,(株)アゴーラホスピタリティーグループ,東証STD,28,+1,3.7,"190,800",2026/09/11
54,54,4287,(株)ジャストプランニング,東証STD,483,+17,3.65,"16,400",2026/09/11
55,55,7184,(株)富山第一銀行,東証PRM,"3,465",+120,3.59,"324,700",2026/09/11
56,56,7867,(株)タカラトミー,東証PRM,"3,639",+126,3.59,"1,199,500",2026/09/11
57,57,8131,(株)ミツウロコグループホールディングス,東証STD,"2,507",+86,3.55,"70,500",2026/09/11
58,58,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,117,+4,3.54,"6,331,082",2026/09/11
59,59,1360,日経平均ベア2倍上場投信,東証ETF,71.5,+2.4,3.47,"200,942,180",2026/09/11
60,60,4689,ＬＩＮＥヤフー(株),東証PRM,544.4,+18.1,3.44,"21,272,400",2026/09/11
61,61,8349,(株)東北銀行,東証STD,"1,715",+57,3.44,"62,400",2026/09/11
62,62,485A,(株)パワーエックス,東証GRT,"2,145",+70,3.37,"22,036,200",2026/09/11
63,63,6027,弁護士ドットコム(株),東証PRM,"5,530",+180,3.36,"559,400",2026/09/11
64,64,4075,ブレインズテクノロジー(株),東証GRT,"1,204",+39,3.35,"219,300",2026/09/11
65,65,7119,(株)ハルメクホールディングス,東証GRT,"2,095",+66,3.25,"37,500",2026/09/11
66,66,7600,(株)日本エム・ディ・エム,東証PRM,637,+20,3.24,"334,200",2026/09/11
67,67,7980,(株)重松製作所,東証STD,861,+27,3.24,"156,700",2026/09/11
68,68,9753,アイエックス・ナレッジ(株),東証STD,"1,428",+44,3.18,"2,100",2026/09/11
69,69,8254,(株)さいか屋,東証STD,294,+9,3.16,"1,060,000",2026/09/11
70,70,3673,(株)ブロードリーフ,東証PRM,458,+14,3.15,"884,800",2026/09/11
71,71,9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),東証STD,263,+8,3.14,"3,943,000",2026/09/11
72,72,7781,(株)平山ホールディングス,東証STD,890,+27,3.13,"34,800",2026/09/11
73,73,318A,VIX短期先物指数ETF,東証ETF,358.7,+10.8,3.1,"1,337,420",2026/09/11
74,74,7280,(株)ミツバ,東証PRM,"1,303",+39,3.09,"292,900",2026/09/11
75,75,7886,ヤマト　モビリティ　＆　Ｍｆｇ．(株),東証STD,603,+18,3.08,"1,200",2026/09/11
76,76,8255,アクシアル　リテイリング(株),東証PRM,"1,312",+39,3.06,"276,900",2026/09/11
77,77,7433,伯東(株),東証PRM,"5,410",+160,3.05,"154,800",2026/09/11
78,78,1687,WisdomTree 農産物上場投信,東証ETF,"1,100",+32.5,3.04,"4,050",2026/09/11
79,79,5195,バンドー化学(株),東証PRM,"2,450",+71,2.98,"181,700",2026/09/11
80,80,5136,ｔｒｉｐｌａ(株),東証GRT,"2,025",+58,2.95,"45,500",2026/09/11
81,81,9107,川崎汽船(株),東証PRM,"3,397",+97,2.94,"5,308,100",2026/09/11
82,82,1691,WisdomTree ガソリン上場投信,東証ETF,"16,045",+455,2.92,71,2026/09/11
83,83,9235,売れるネット広告社グループ(株),東証GRT,423,+12,2.92,"48,000",2026/09/11
84,84,9282,いちごグリーンインフラ投資法人,東証,"31,800",+900,2.91,435,2026/09/11
85,85,6334,明治機械(株),東証STD,500,+14,2.88,"3,200",2026/09/11
86,86,4350,(株)メディカルシステムネットワーク,東証STD,502,+14,2.87,"738,400",2026/09/11
87,87,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,73,+2,2.82,"1,797,251",2026/09/11
88,88,6238,フリュー(株),東証PRM,"1,434",+39,2.8,"166,200",2026/09/11
89,89,7803,(株)ブシロード,東証GRT,444,+12,2.78,"1,779,900",2026/09/11
90,90,8084,(株)ＲＹＯＤＥＮ,東証PRM,"4,810",+130,2.78,"76,600",2026/09/11
91,91,2903,シノブフーズ(株),東証STD,"1,633",+44,2.77,"4,800",2026/09/11
92,92,4026,神島化学工業(株),東証STD,"1,560",+42,2.77,"186,800",2026/09/11
93,93,7946,(株)光陽社,名証MN,372,+10,2.76,200,2026/09/11
94,94,2371,(株)カカクコム,東証PRM,"3,796",+101,2.73,"651,800",2026/09/11
95,95,8750,(株)第一ライフグループ,東証PRM,"1,883",+50,2.73,"9,848,700",2026/09/11
96,96,6730,(株)アクセル,東証STD,"1,136",+30,2.71,"193,300",2026/09/11
97,97,8285,三谷産業(株),東証STD,796,+21,2.71,"117,100",2026/09/11
98,98,9285,東京インフラ・エネルギー投資法人,東証,"40,000","+1,050",2.7,618,2026/09/11
99,99,2629,iFree グレーターベイエリア・イノベーション100,東証ETF,"3,697",+97,2.69,"3,391",2026/09/11
100,100,1469,JPX日経400ベア2倍上場投信ダブルインバース,東証ETF,193,+5,2.66,"13,660",2026/09/11
101,101,4174,(株)アピリッツ,東証STD,"1,045",+27,2.65,"501,100",2026/09/11
102,102,1322,上場インデックス中国A株 E FUND CSI300,東証ETF,"11,455",+295,2.64,"7,042",2026/09/11
103,103,9867,ソレキア(株),東証STD,"10,490",+270,2.64,500,2026/09/11
104,104,7035,ａｎｄ　ｆａｃｔｏｒｙ(株),東証STD,234,+6,2.63,"59,500",2026/09/11
105,105,173A,(株)ハンモック,東証GRT,"1,565",+40,2.62,"2,300",2026/09/11
106,106,5575,(株)Ｇｌｏｂｅｅ,東証GRT,"1,134",+29,2.62,"10,100",2026/09/11
107,107,6995,(株)東海理化,東証PRM,"3,130",+80,2.62,"210,200",2026/09/11
108,108,7678,(株)あさくま,東証STD,"3,355",+85,2.6,"27,600",2026/09/11
109,109,2961,日本調理機(株),東証STD,"1,554",+39,2.57,700,2026/09/11
110,110,8344,(株)山形銀行,東証PRM,"4,985",+125,2.57,"283,500",2026/09/11
111,111,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),東証PRM,"5,091",+127,2.56,"5,107,500",2026/09/11
112,112,3529,アツギ(株),東証STD,"1,016",+25,2.52,"52,900",2026/09/11
113,113,8388,(株)阿波銀行,東証PRM,"10,190",+250,2.52,"160,000",2026/09/11
114,114,1466,iFreeETF JPX日経400ダブルインバース・インデックス,東証ETF,206,+5,2.49,"1,724",2026/09/11
115,115,1689,WisdomTree 天然ガス上場投信,東証ETF,701,+17,2.49,"67,045",2026/09/11
116,116,7259,(株)アイシン,東証PRM,"2,230.5",+54,2.48,"3,237,400",2026/09/11
117,117,7326,ＳＢＩインシュアランスグループ(株),東証GRT,"2,244",+53,2.42,"50,300",2026/09/11
118,118,7733,オリンパス(株),東証PRM,"1,970",+46.5,2.42,"5,964,800",2026/09/11
119,119,8551,(株)北日本銀行,東証PRM,"8,480",+200,2.42,"73,600",2026/09/11
120,120,1325,(NEXT FUNDS)ブラジル株式指数上場投信,東証ETF,297,+7,2.41,"27,290",2026/09/11
121,121,3649,(株)ファインデックス,東証PRM,853,+20,2.4,"166,500",2026/09/11
122,122,4816,東映アニメーション(株),東証STD,"3,045",+71,2.39,"406,000",2026/09/11
123,123,6177,ＡｐｐＢａｎｋ(株),東証GRT,86,+2,2.38,"106,400",2026/09/11
124,124,3132,マクニカホールディングス(株),東証PRM,"3,761",+87,2.37,"964,200",2026/09/11
125,125,2342,(株)トランスジェニックグループ,東証STD,260,+6,2.36,"53,700",2026/09/11
126,126,3988,(株)ＳＹＳホールディングス,東証STD,565,+13,2.36,"1,300",2026/09/11
127,127,6971,京セラ(株),東証PRM,"3,551",+82,2.36,"7,812,300",2026/09/11
128,128,7832,(株)バンダイナムコホールディングス,東証PRM,"5,359",+123,2.35,"3,282,100",2026/09/11
129,129,8074,(株)ＹＵＡＳＡ,東証PRM,"6,530",+150,2.35,"48,500",2026/09/11
130,130,2991,(株)ランドネット,東証STD,524,+12,2.34,"144,600",2026/09/11
131,131,4568,第一三共(株),東証PRM,"2,772",+63,2.33,"6,678,900",2026/09/11
132,132,540A,上場インデックスファンド日経銀行株トップ10,東証ETF,"2,120",+48,2.32,"44,001",2026/09/11
133,133,6820,アイコム(株),東証PRM,"3,530",+80,2.32,"18,800",2026/09/11
134,134,7240,ＮＯＫ(株),東証PRM,"3,021",+68.5,2.32,"427,500",2026/09/11
135,135,7050,(株)フロンティアインターナショナル,東証GRT,"1,385",+31,2.29,"36,500",2026/09/11
136,136,7270,(株)ＳＵＢＡＲＵ,東証PRM,"2,619.5",+58.5,2.28,"5,009,300",2026/09/11
137,137,7516,コーナン商事(株),東証PRM,"4,480",+100,2.28,"101,100",2026/09/11
138,138,3979,(株)うるる,東証GRT,450,+10,2.27,"11,800",2026/09/11
139,139,559A,梅乃宿酒造(株),東証STD,"1,175",+26,2.26,"13,100",2026/09/11
140,140,8766,東京海上ホールディングス(株),東証PRM,"7,970",+176,2.26,"6,379,600",2026/09/11
141,141,9262,(株)シルバーライフ,東証STD,684,+15,2.24,"32,800",2026/09/11
142,142,3777,(株)環境フレンドリーホールディングス,東証GRT,46,+1,2.22,"2,019,800",2026/09/11
143,143,4616,川上塗料(株),東証STD,"2,528",+55,2.22,"3,100",2026/09/11
144,144,4911,(株)資生堂,東証PRM,"3,404",+74,2.22,"3,395,000",2026/09/11
145,145,1695,WisdomTree 小麦上場投信,東証ETF,"3,577",+77,2.2,"5,475",2026/09/11
146,146,4934,プレミアアンチエイジング(株),東証GRT,609,+13,2.18,"12,100",2026/09/11
147,147,3116,トヨタ紡織(株),東証PRM,"2,243.5",+47,2.14,"701,800",2026/09/11
148,148,7211,三菱自動車(株),東証PRM,368,+7.7,2.14,"8,160,100",2026/09/11
