順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4351,(株)山田再生系債権回収総合事務所,東証STD,"1,305",+275,26.7,"408,100",2026/04/15
2,2,3558,ジェイドグループ(株),東証GRT,"2,034",+400,24.48,"1,086,300",2026/04/15
3,3,7375,(株)リファインバースグループ,東証GRT,"2,127",+400,23.16,"3,095,500",2026/04/15
4,4,338A,(株)ＺｅｎｍｕＴｅｃｈ,東証GRT,"2,962",+500,20.31,"192,900",2026/04/15
5,5,4371,(株)コアコンセプト・テクノロジー,東証GRT,"1,253",+203,19.33,"1,265,800",2026/04/15
6,6,7719,(株)東京衡機,東証STD,640,+100,18.52,"1,147,200",2026/04/15
7,7,7477,ムラキ(株),東証STD,"2,200",+341,18.34,"71,000",2026/04/15
8,8,3994,(株)マネーフォワード,東証PRM,"4,577",+700,18.06,"3,593,300",2026/04/15
9,9,4840,(株)トライアイズ,東証STD,"1,009",+150,17.46,"1,054,300",2026/04/15
10,10,135A,(株)ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,東証GRT,"3,415",+502,17.23,"168,600",2026/04/15
11,11,4490,(株)ビザスク,東証GRT,688,+100,17.01,"20,500",2026/04/15
12,12,1418,インターライフホールディングス(株),東証STD,566,+80,16.46,"321,800",2026/04/15
13,13,4413,(株)ボードルア,東証PRM,"2,277",+302,15.29,"1,292,300",2026/04/15
14,14,205A,(株)ロゴスホールディングス,東証GRT,"1,853",+238,14.74,"120,100",2026/04/15
15,15,281A,インフォメティス(株),東証GRT,780,+100,14.71,"6,250,000",2026/04/15
16,16,6532,(株)ベイカレント,東証PRM,"5,587",+700,14.32,"1,314,800",2026/04/15
17,17,6969,松尾電機(株),東証STD,"1,379",+154,12.57,"115,200",2026/04/15
18,18,2195,アミタホールディングス(株),東証GRT,536,+58,12.13,"2,076,400",2026/04/15
19,19,3656,ＫＬａｂ(株),東証PRM,346,+37,11.97,"21,223,700",2026/04/15
20,20,4015,ペイクラウドホールディングス(株),東証GRT,446,+46,11.5,"446,100",2026/04/15
21,21,8918,(株)ランド,東証STD,10,+1,11.11,"196,277,700",2026/04/15
22,22,6347,(株)プラコー,東証STD,296,+29,10.86,"1,728,300",2026/04/15
23,23,6976,太陽誘電(株),東証PRM,"5,847",+568,10.76,"7,076,400",2026/04/15
24,24,3923,(株)ラクス,東証PRM,862,+83.4,10.71,"4,589,100",2026/04/15
25,25,4478,フリー(株),東証GRT,"2,295",+222,10.71,"1,322,400",2026/04/15
26,26,325A,(株)ＴＥＮＴＩＡＬ,東証GRT,"4,210",+405,10.64,"1,278,200",2026/04/15
27,27,304A,フォルシア(株),東証GRT,"2,082",+192,10.16,"110,000",2026/04/15
28,28,7730,マニー(株),東証PRM,"1,709",+156,10.05,"1,289,100",2026/04/15
29,29,5699,(株)イボキン,東証STD,"1,758",+159,9.94,"59,100",2026/04/15
30,30,6227,ＡＩメカテック(株),東証STD,"8,420",+720,9.35,"4,718,900",2026/04/15
31,31,418A,ウリドキ(株),名証NXT,"1,093",+93,9.3,"44,100",2026/04/15
32,32,9229,(株)サンウェルズ,東証PRM,253,+21,9.05,"1,033,900",2026/04/15
33,33,1407,(株)ウエストホールディングス,東証STD,"2,122",+175,8.99,"2,113,400",2026/04/15
34,34,5134,(株)ＰＯＰＥＲ,東証GRT,598,+49,8.93,"123,000",2026/04/15
35,35,4069,(株)ＢｌｕｅＭｅｍｅ,東証GRT,"1,231",+100,8.84,"8,200",2026/04/15
36,36,4250,(株)フロンティア,福岡Q,641,+52,8.83,"6,300",2026/04/15
37,37,446A,(株)ノースサンド,東証GRT,"1,548",+123,8.63,"648,600",2026/04/15
