順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6327,北川精機(株),東証STD,"2,685",+500,22.88,"1,523,500",2026/04/28
2,2,4883,(株)モダリス,東証GRT,66,+12,22.22,"40,860,400",2026/04/28
3,3,3652,(株)ディジタルメディアプロフェッショナル,東証GRT,"3,015",+504,20.07,"69,700",2026/04/28
4,4,3681,(株)ブイキューブ,東証PRM,55,+9,19.57,"10,004,000",2026/04/28
5,5,3634,(株)ソケッツ,東証STD,928,+150,19.28,"301,700",2026/04/28
6,6,323A,(株)フライヤー,東証GRT,625,+100,19.05,"661,100",2026/04/28
7,7,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,640,+100,18.52,"12,643,700",2026/04/28
8,8,7236,(株)ティラド,東証PRM,"9,610","+1,500",18.5,"8,400",2026/04/28
9,9,6173,(株)アクアライン,東証GRT,134,+19,16.52,"1,491,900",2026/04/28
10,10,6617,(株)東光高岳,東証PRM,"7,070","+1,000",16.47,"314,600",2026/04/28
11,11,6656,インスペック(株),東証STD,772,+100,14.88,"53,200",2026/04/28
12,12,1944,(株)きんでん,東証PRM,"7,932","+1,000",14.43,"279,100",2026/04/28
13,13,4437,ｇｏｏｄｄａｙｓホールディングス(株),東証GRT,"1,199",+150,14.3,"56,800",2026/04/28
14,14,157A,グリーンモンスター(株),東証GRT,"1,217",+148,13.84,"1,632,800",2026/04/28
15,15,1942,(株)関電工,東証PRM,"6,797",+815,13.62,"9,927,100",2026/04/28
16,16,7282,豊田合成(株),東証PRM,"4,566",+545,13.55,"2,252,700",2026/04/28
17,17,4427,(株)ＥｄｕＬａｂ,東証GRT,272,+31,12.86,"473,600",2026/04/28
18,18,5482,愛知製鋼(株),東証PRM,"3,005",+342,12.84,"1,415,300",2026/04/28
19,19,1964,中外炉工業(株),東証PRM,"4,565",+490,12.02,"169,000",2026/04/28
20,20,8362,(株)福井銀行,東証PRM,"3,830",+410,11.99,"190,400",2026/04/28
21,21,1960,(株)サンテック,東証STD,"1,537",+164,11.94,"781,100",2026/04/28
22,22,6029,アトラグループ(株),東証STD,196,+19,10.73,"1,800,800",2026/04/28
23,23,4112,保土谷化学工業(株),東証PRM,"2,497",+232,10.24,"227,100",2026/04/28
24,24,7375,(株)リファインバースグループ,東証GRT,"2,127",+196,10.15,"1,349,600",2026/04/28
25,25,3192,(株)白鳩,東証STD,467,+43,10.14,"191,900",2026/04/28
26,26,7949,小松ウオール工業(株),東証PRM,"2,685",+243,9.95,"380,400",2026/04/28
27,27,3185,夢展望(株),東証GRT,199,+18,9.94,"471,500",2026/04/28
28,28,4228,積水化成品工業(株),東証PRM,456,+41,9.88,"1,130,300",2026/04/28
29,29,8591,オリックス(株),東証PRM,"5,350",+479,9.83,"10,949,800",2026/04/28
30,30,485A,(株)パワーエックス,東証GRT,"9,850",+880,9.81,"2,630,500",2026/04/28
31,31,7111,ＩＮＥＳＴ(株),東証STD,444,+39,9.63,"32,400",2026/04/28
32,32,2334,(株)イオレ,東証GRT,467,+41,9.62,"4,471,600",2026/04/28
33,33,7327,(株)第四北越フィナンシャルグループ,東証PRM,"2,005",+175,9.56,"2,265,100",2026/04/28
34,34,1803,清水建設(株),東証PRM,"3,188",+274.5,9.42,"6,762,600",2026/04/28
35,35,520A,ジェイファーマ(株),東証GRT,590,+50,9.26,"143,500",2026/04/28
36,36,5541,大平洋金属(株),東証PRM,"2,656",+225,9.26,"692,900",2026/04/28
37,37,1812,鹿島,東証PRM,"6,499",+545,9.15,"3,609,800",2026/04/28
38,38,8308,(株)りそなホールディングス,東証PRM,"2,006",+168,9.14,"16,843,800",2026/04/28
39,39,5591,(株)ＡＶＩＬＥＮ,東証GRT,"1,028",+86,9.13,"84,100",2026/04/28
40,40,8334,(株)群馬銀行,東証PRM,"2,206",+179.5,8.86,"2,104,300",2026/04/28
41,41,8377,(株)ほくほくフィナンシャルグループ,東証PRM,"6,187",+502,8.83,"635,500",2026/04/28
42,42,8524,(株)北洋銀行,東証PRM,"1,014",+82,8.8,"4,976,900",2026/04/28
43,43,4011,(株)ヘッドウォータース,東証GRT,"2,229",+179,8.73,"28,200",2026/04/28
44,44,8338,(株)筑波銀行,東証PRM,603,+48,8.65,"2,439,000",2026/04/28
45,45,276A,ククレブ・アドバイザーズ(株),東証GRT,"3,400",+270,8.63,"102,400",2026/04/28
46,46,6492,岡野バルブ製造(株),東証STD,"18,510","+1,460",8.56,"55,300",2026/04/28
47,47,8337,(株)千葉興業銀行,東証PRM,"2,149",+169,8.54,"166,800",2026/04/28
48,48,8550,(株)栃木銀行,東証PRM,987,+76,8.34,"961,300",2026/04/28
49,49,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス(株),東証PRM,"4,202",+322,8.3,"4,783,600",2026/04/28
50,50,7501,(株)ティムコ,東証STD,"2,099",+159,8.2,"13,800",2026/04/28
51,51,1893,五洋建設(株),東証PRM,"1,816.5",+137.5,8.19,"3,720,800",2026/04/28
52,52,9553,(株)マイクロアド,東証GRT,770,+58,8.15,"577,100",2026/04/28
53,53,6473,(株)ジェイテクト,東証PRM,"1,809.5",+135.5,8.09,"4,026,300",2026/04/28
54,54,8370,(株)紀陽銀行,東証PRM,"4,245",+315,8.02,"271,800",2026/04/28
55,55,1969,高砂熱学工業(株),東証PRM,"4,707",+349,8.01,"1,234,200",2026/04/28
56,56,8354,(株)ふくおかフィナンシャルグループ,東証PRM,"6,603",+489,8.0,"1,168,000",2026/04/28
57,57,7868,(株)広済堂ホールディングス,東証PRM,583,+43,7.96,"12,236,200",2026/04/28
58,58,1801,大成建設(株),東証PRM,"17,590","+1,290",7.91,"1,505,400",2026/04/28
59,59,8331,(株)千葉銀行,東証PRM,"2,194",+160,7.87,"3,713,400",2026/04/28
60,60,8386,(株)百十四銀行,東証PRM,"2,433",+176,7.8,"409,600",2026/04/28
61,61,1975,(株)朝日工業社,東証PRM,"3,820",+275,7.76,"235,400",2026/04/28
62,62,9517,イーレックス(株),東証PRM,"1,072",+76,7.63,"810,200",2026/04/28
63,63,1982,日比谷総合設備(株),東証PRM,"3,100",+219,7.6,"256,000",2026/04/28
