順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6173,(株)アクアライン,東証GRT,16,-4,-20.0,"1,100,500",2026/05/20
2,2,4588,オンコリスバイオファーマ(株),東証GRT,"2,041",-477,-18.94,"4,665,000",2026/05/20
3,3,6579,ログリー(株),東証GRT,352,-79,-18.33,"754,500",2026/05/20
4,4,5852,(株)アーレスティ,東証PRM,711,-150,-17.42,"463,800",2026/05/20
5,5,6232,(株)ＡＣＳＬ,東証GRT,"2,786",-574,-17.08,"3,268,000",2026/05/20
6,6,4263,サスメド(株),東証GRT,768,-140,-15.42,"624,900",2026/05/20
7,7,153A,(株)カウリス,東証GRT,"1,731",-277,-13.79,"236,300",2026/05/20
8,8,3841,(株)ジーダット,東証STD,"1,099",-155,-12.36,"31,000",2026/05/20
9,9,9553,(株)マイクロアド,東証GRT,559,-76,-11.97,"1,021,700",2026/05/20
10,10,5342,ジャニス工業(株),名証MN,520,-70,-11.86,200,2026/05/20
11,11,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"11,100","-1,460",-11.62,"750,600",2026/05/20
12,12,3652,(株)ディジタルメディアプロフェッショナル,東証GRT,"3,190",-395,-11.02,"74,200",2026/05/20
13,13,4883,(株)モダリス,東証GRT,58,-7,-10.77,"3,707,300",2026/05/20
14,14,3664,(株)ＷＩＺＥ,東証GRT,25,-3,-10.71,"10,234,500",2026/05/20
15,15,3692,(株)ＦＦＲＩセキュリティ,東証GRT,"5,570",-630,-10.16,"280,900",2026/05/20
16,16,4425,Ｋｕｄａｎ(株),東証GRT,"1,949",-220,-10.14,"705,000",2026/05/20
17,17,554A,(株)バトンズ,東証GRT,"1,315",-146,-9.99,"73,800",2026/05/20
18,18,6103,オークマ(株),東証PRM,"4,055",-450,-9.99,"1,044,600",2026/05/20
19,19,6433,ヒーハイスト(株),東証STD,"1,388",-154,-9.99,"328,300",2026/05/20
20,20,4978,(株)リプロセル,東証GRT,137,-15,-9.87,"1,711,400",2026/05/20
21,21,4579,ラクオリア創薬(株),東証GRT,556,-60,-9.74,"836,600",2026/05/20
22,22,4592,サンバイオ(株),東証GRT,"1,429",-152,-9.61,"3,442,100",2026/05/20
23,23,4889,(株)レナサイエンス,東証GRT,"1,553",-164,-9.55,"1,145,000",2026/05/20
24,24,3907,シリコンスタジオ(株),東証STD,963,-100,-9.41,"2,435,700",2026/05/20
25,25,6580,(株)ライトアップ,東証GRT,889,-91,-9.29,"151,300",2026/05/20
26,26,186A,(株)アストロスケールホールディングス,東証GRT,"1,920",-195,-9.22,"23,922,500",2026/05/20
27,27,464A,(株)ＱＰＳホールディングス,東証GRT,"3,240",-325,-9.12,"2,315,600",2026/05/20
28,28,4720,(株)城南進学研究社,東証STD,230,-23,-9.09,"58,600",2026/05/20
29,29,3103,ユニチカ(株),東証STD,"1,284",-128,-9.07,"5,444,200",2026/05/20
30,30,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ(株),東証PRM,915,-91,-9.05,"1,929,100",2026/05/20
31,31,4437,ｇｏｏｄｄａｙｓホールディングス(株),東証GRT,891,-88,-8.99,"25,700",2026/05/20
32,32,7256,河西工業(株),東証STD,396,-39,-8.97,"926,000",2026/05/20
33,33,3168,(株)ＭＥＲＦ,東証STD,"1,371",-132,-8.78,"190,200",2026/05/20
34,34,5888,ＤＡＩＷＡ　ＣＹＣＬＥ(株),東証GRT,"2,915",-280,-8.76,"44,000",2026/05/20
35,35,5131,リンカーズ(株),東証GRT,115,-11,-8.73,"143,600",2026/05/20
36,36,9399,ビート・ホールディングス・リミテッド,東証STD外国,21,-2,-8.7,"2,942,305",2026/05/20
37,37,338A,(株)ＺｅｎｍｕＴｅｃｈ,東証GRT,"2,909",-276,-8.67,"142,900",2026/05/20
38,38,8746,ｕｎｂａｎｋｅｄ(株),東証STD,222,-21,-8.64,"315,500",2026/05/20
39,39,2467,(株)ＶＬＣセキュリティ,名証NXT,212,-20,-8.62,"244,700",2026/05/20
40,40,7707,プレシジョン・システム・サイエンス(株),東証GRT,265,-25,-8.62,"1,130,300",2026/05/20
41,41,5803,(株)フジクラ,東証PRM,"4,295",-400,-8.52,"116,069,900",2026/05/20
42,42,7138,(株)ＴＯＲＩＣＯ,東証GRT,172,-16,-8.51,"301,500",2026/05/20
43,43,5591,(株)ＡＶＩＬＥＮ,東証GRT,787,-73,-8.49,"150,500",2026/05/20
44,44,6629,テクノホライゾン(株),東証STD,"1,126",-104,-8.46,"529,900",2026/05/20
45,45,4596,窪田製薬ホールディングス(株),東証GRT,65,-6,-8.45,"1,862,700",2026/05/20
46,46,4082,第一稀元素化学工業(株),東証PRM,"1,953",-180,-8.44,"496,400",2026/05/20
47,47,5597,ブルーイノベーション(株),東証GRT,"2,014",-184,-8.37,"177,200",2026/05/20
48,48,135A,(株)ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,東証GRT,"3,955",-360,-8.34,"227,100",2026/05/20
49,49,6666,リバーエレテック(株),東証STD,958,-87,-8.33,"171,400",2026/05/20
50,50,6159,ミクロン精密(株),東証STD,"1,909",-173,-8.31,"3,000",2026/05/20
51,51,421A,(株)ムービン・ストラテジック・キャリア,東証GRT,"2,355",-213,-8.29,"151,300",2026/05/20
52,52,6574,(株)コンヴァノ,東証GRT,100,-9,-8.26,"3,749,300",2026/05/20
53,53,9519,(株)レノバ,東証PRM,"1,262",-113,-8.22,"1,943,400",2026/05/20
54,54,277A,グロービング(株),東証PRM,"2,330",-208,-8.2,"162,700",2026/05/20
55,55,485A,(株)パワーエックス,東証GRT,"13,650","-1,210",-8.14,"1,194,100",2026/05/20
56,56,7779,ＣＹＢＥＲＤＹＮＥ(株),東証GRT,260,-23,-8.13,"2,867,600",2026/05/20
57,57,2962,(株)テクニスコ,東証STD,996,-88,-8.12,"301,000",2026/05/20
58,58,5537,(株)ＡｌｂａＬｉｎｋ,東証GRT,"2,640",-231,-8.05,"249,700",2026/05/20
59,59,281A,インフォメティス(株),東証GRT,775,-67,-7.96,"662,600",2026/05/20
60,60,6745,ホーチキ(株),東証PRM,"2,152",-186,-7.96,"709,300",2026/05/20
61,61,4893,ノイルイミューン・バイオテック(株),東証GRT,128,-11,-7.91,"538,700",2026/05/20
62,62,6092,(株)エンバイオ・ホールディングス,東証STD,863,-74,-7.9,"171,300",2026/05/20
63,63,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,710,-60,-7.79,"3,400",2026/05/20
64,64,6490,(株)ＰＩＬＬＡＲ,東証PRM,"8,820",-740,-7.74,"300,300",2026/05/20
65,65,6366,千代田化工建設(株),東証STD,712,-59,-7.65,"6,685,800",2026/05/20
66,66,5698,(株)エンビプロ・ホールディングス,東証STD,860,-71,-7.63,"544,500",2026/05/20
67,67,5255,(株)モンスターラボ,東証GRT,97,-8,-7.62,"752,200",2026/05/20
68,68,5724,(株)アサカ理研,東証STD,"2,702",-220,-7.53,"100,200",2026/05/20
69,69,9348,(株)ｉｓｐａｃｅ,東証GRT,494,-40,-7.49,"1,799,800",2026/05/20
70,70,4597,ソレイジア・ファーマ(株),東証GRT,25,-2,-7.41,"77,810,600",2026/05/20
71,71,7826,(株)フルヤ金属,東証PRM,"9,490",-760,-7.41,"850,200",2026/05/20
72,72,4360,(株)マナック・ケミカル・パートナーズ,東証STD,777,-62,-7.39,"34,700",2026/05/20
73,73,2972,サンケイリアルエステート投資法人,東証,"113,200","-9,000",-7.36,"13,277",2026/05/20
74,74,5571,エキサイトホールディングス(株),東証STD,982,-78,-7.36,"253,600",2026/05/20
75,75,6918,(株)アバールデータ,東証STD,"3,310",-260,-7.28,"19,700",2026/05/20
76,76,9268,(株)オプティマスグループ,東証STD,370,-29,-7.27,"670,500",2026/05/20
77,77,4584,キッズウェル・バイオ(株),東証GRT,180,-14,-7.22,"1,478,600",2026/05/20
78,78,6039,(株)日本動物高度医療センター,東証GRT,"1,002",-78,-7.22,"431,800",2026/05/20
79,79,5363,(株)ＴＹＫ,東証STD,626,-48,-7.12,"409,900",2026/05/20
80,80,9337,(株)トリドリ,東証GRT,"1,814",-139,-7.12,"54,700",2026/05/20
81,81,1434,ＪＥＳＣＯホールディングス(株),東証STD,"2,004",-153,-7.09,"138,600",2026/05/20
