順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3054,(株)ハイパー,東証STD,321,+80,33.2,"1,254,300",2026/08/18
2,2,2962,(株)テクニスコ,東証STD,"1,659",+300,22.08,"171,600",2026/08/18
3,3,8995,(株)誠建設工業,東証STD,"2,380",+400,20.2,"25,600",2026/08/18
4,4,9344,アクシスコンサルティング(株),東証GRT,"1,369",+230,20.19,"210,100",2026/08/18
5,5,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,94,+14,17.5,"6,700,500",2026/08/18
6,6,4572,カルナバイオサイエンス(株),東証GRT,403,+60,17.49,"789,800",2026/08/18
7,7,150A,(株)ＪＳＨ,東証GRT,764,+100,15.06,"1,806,900",2026/08/18
8,8,4424,(株)Ａｍａｚｉａ,東証GRT,369,+48,14.95,"2,177,200",2026/08/18
9,9,3778,さくらインターネット(株),東証PRM,"4,300",+500,13.16,"5,024,600",2026/08/18
10,10,9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),東証STD,230,+26,12.75,"3,845,200",2026/08/18
11,11,7035,ａｎｄ　ｆａｃｔｏｒｙ(株),東証STD,292,+33,12.74,"3,455,900",2026/08/18
12,12,4416,(株)Ｔｒｕｅ　Ｄａｔａ,東証GRT,434,+48,12.44,"333,300",2026/08/18
13,13,6027,弁護士ドットコム(株),東証PRM,"3,740",+380,11.31,"586,500",2026/08/18
14,14,6276,シリウスビジョン(株),東証STD,425,+43,11.26,"1,590,400",2026/08/18
15,15,3787,(株)テクノマセマティカル,東証STD,323,+31,10.62,"32,700",2026/08/18
16,16,8560,(株)宮崎太陽銀行,福証,"2,779",+249,9.84,"6,600",2026/08/18
17,17,3187,(株)ミラタップ,東証GRT,400,+35,9.59,"411,700",2026/08/18
18,18,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,285",+185,8.81,"124,954",2026/08/18
19,19,6998,日本タングステン(株),東証STD,"3,460",+270,8.46,"231,600",2026/08/18
20,20,195A,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,東証GRT,622,+47,8.17,"28,000",2026/08/18
21,21,8070,東京産業(株),東証PRM,948,+71,8.1,"750,500",2026/08/18
22,22,8841,(株)テーオーシー,東証STD,"1,055",+79,8.09,"763,500",2026/08/18
23,23,4784,ＧＭＯインターネット(株),東証PRM,584,+43,7.95,"4,124,400",2026/08/18
24,24,3917,(株)アイリッジ,東証GRT,491,+36,7.91,"77,600",2026/08/18
25,25,4392,ＦＩＧ(株),東証PRM,"1,325",+95,7.72,"21,367,600",2026/08/18
26,26,6570,(株)共和コーポレーション,東証STD,"3,250",+215,7.08,"68,400",2026/08/18
27,27,3926,(株)オープンドア,東証STD,420,+27,6.87,"87,300",2026/08/18
28,28,7090,(株)リグア,東証GRT,875,+56,6.84,"5,900",2026/08/18
29,29,2160,(株)ジーエヌアイグループ,東証GRT,"2,854",+181,6.77,"1,627,100",2026/08/18
30,30,8398,(株)筑邦銀行,福証,"2,400",+151,6.71,"5,300",2026/08/18
