順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4599,(株)ステムリム,東証GRT,180,-59,-24.69,"5,303,600",2026/09/11
2,2,9556,ＩＮＴＬＯＯＰ(株),東証GRT,"2,045",-500,-19.65,"538,900",2026/09/11
3,3,3903,(株)ｇｕｍｉ,東証PRM,216,-51,-19.1,"1,726,700",2026/09/11
4,4,6336,(株)石井表記,東証STD,"1,560",-353,-18.45,"1,399,700",2026/09/11
5,5,2321,(株)ソフトフロントホールディングス,東証GRT,161,-36,-18.27,"3,155,200",2026/09/11
6,6,215A,(株)タイミー,東証GRT,"1,300",-259,-16.61,"11,337,000",2026/09/11
7,7,4052,フィーチャ(株),東証GRT,"1,118",-222,-16.57,"10,826,300",2026/09/11
8,8,4883,(株)モダリス,東証GRT,36,-7,-16.28,"17,606,700",2026/09/11
9,9,4498,サイバートラスト(株),東証GRT,"1,047",-182,-14.81,"418,000",2026/09/11
10,10,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,492,-83,-14.43,"392,400",2026/09/11
11,11,7689,(株)コパ・コーポレーション,東証GRT,342,-57,-14.29,"115,400",2026/09/11
12,12,2375,ギグワークス(株),東証STD,201,-33,-14.1,"353,800",2026/09/11
13,13,3653,(株)モルフォ,東証GRT,"1,289",-201,-13.49,"2,707,800",2026/09/11
14,14,3070,(株)ジェリービーンズグループ,東証GRT,60,-9,-13.04,"4,008,100",2026/09/11
15,15,350A,デジタルグリッド(株),東証GRT,711,-103,-12.65,"3,390,800",2026/09/11
16,16,4996,クミアイ化学工業(株),東証PRM,663,-96,-12.65,"2,369,000",2026/09/11
17,17,336A,ダイナミックマッププラットフォーム(株),東証GRT,"1,403",-196,-12.26,"4,610,900",2026/09/11
18,18,3856,Ａｂａｌａｎｃｅ(株),東証STD,230,-29,-11.2,"169,600",2026/09/11
19,19,4004,(株)レゾナック・ホールディングス,東証PRM,"14,295","-1,710",-10.68,"2,935,300",2026/09/11
20,20,603A,(株)アイ・グリッド・ソリューションズ,東証GRT,841,-100,-10.63,"1,598,500",2026/09/11
21,21,6577,(株)ベストワンドットコム,東証GRT,"1,413",-159,-10.11,"88,100",2026/09/11
22,22,6227,ＡＩメカテック(株),東証STD,"5,800",-600,-9.38,"1,096,800",2026/09/11
23,23,7075,(株)ＱＬＳホールディングス,東証GRT,948,-98,-9.37,"34,000",2026/09/11
24,24,520A,ジェイファーマ(株),東証GRT,467,-48,-9.32,"666,800",2026/09/11
25,25,6570,(株)共和コーポレーション,東証STD,"3,260",-325,-9.07,"69,500",2026/09/11
26,26,8746,ｕｎｂａｎｋｅｄ(株),東証STD,115,-11,-8.73,"349,700",2026/09/11
27,27,4194,ビジョナル(株),東証PRM,"8,028",-766,-8.71,"1,145,400",2026/09/11
28,28,1515,日鉄鉱業(株),東証PRM,"3,340",-315,-8.62,"840,500",2026/09/11
29,29,6619,ダブル・スコープ(株),東証PRM,149,-14,-8.59,"3,473,600",2026/09/11
30,30,4583,(株)カイオム・バイオサイエンス,東証GRT,86,-8,-8.51,"2,580,500",2026/09/11
31,31,8065,佐藤商事(株),東証PRM,"3,140",-285,-8.32,"574,400",2026/09/11
32,32,4563,アンジェス(株),東証GRT,36,-3,-7.69,"4,711,500",2026/09/11
33,33,6966,(株)三井ハイテック,東証PRM,868,-72,-7.66,"7,386,500",2026/09/11
34,34,2923,サトウ食品(株),東証STD,"7,180",-590,-7.59,"11,000",2026/09/11
35,35,4014,(株)カラダノート,東証GRT,515,-42,-7.54,"103,100",2026/09/11
36,36,9692,(株)シーイーシー,東証PRM,"2,106",-171,-7.51,"380,400",2026/09/11
37,37,4548,生化学工業(株),東証PRM,644,-52,-7.47,"1,231,200",2026/09/11
38,38,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"8,162",-659,-7.47,"7,710,700",2026/09/11
39,39,7826,(株)フルヤ金属,東証PRM,"10,330",-810,-7.27,"613,100",2026/09/11
40,40,1758,太洋基礎工業(株),東証STD,"2,370",-181,-7.1,"11,100",2026/09/11
41,41,285A,キオクシアホールディングス(株),東証PRM,"54,030","-4,060",-6.99,"28,051,100",2026/09/11
42,42,4056,ニューラルグループ(株),東証GRT,213,-16,-6.99,"603,400",2026/09/11
43,43,7911,ＴＯＰＰＡＮホールディングス(株),東証PRM,"4,725",-353,-6.95,"2,261,600",2026/09/11
44,44,7709,クボテック(株),東証STD,67,-5,-6.94,"5,200,600",2026/09/11
45,45,5713,住友金属鉱山(株),東証PRM,"9,484",-706,-6.93,"3,585,600",2026/09/11
46,46,6871,(株)日本マイクロニクス,東証PRM,"12,680",-940,-6.9,"1,469,200",2026/09/11
47,47,265A,Ｈｍｃｏｍｍ(株),東証GRT,753,-55,-6.81,"294,700",2026/09/11
48,48,6862,ミナトホールディングス(株),東証STD,"4,310",-305,-6.61,"294,200",2026/09/11
49,49,2330,(株)フォーサイド,東証STD,99,-7,-6.6,"2,197,000",2026/09/11
50,50,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,156,-11,-6.59,"5,904,600",2026/09/11
51,51,4394,(株)エクスモーション,東証GRT,630,-44,-6.53,"34,400",2026/09/11
52,52,6857,(株)アドバンテスト,東証PRM,"31,720","-2,200",-6.49,"11,096,600",2026/09/11
