順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4316,(株)ビーマップ,東証GRT,192,-195,-50.39,"4,855,700",04/03
2,2,2376,(株)サイネックス,東証STD,748,-124,-14.22,"165,000",04/03
3,3,8835,太平洋興発(株),東証STD,"1,056",-164,-13.44,"3,021,800",04/03
4,4,4888,ステラファーマ(株),東証GRT,587,-85,-12.65,"2,092,000",04/03
5,5,265A,Ｈｍｃｏｍｍ(株),東証GRT,707,-99,-12.28,"183,300",04/03
6,6,167A,リョーサン菱洋ホールディングス(株),東証PRM,"2,736",-364,-11.74,"1,728,200",04/03
7,7,3077,ホリイフードサービス(株),東証STD,768,-93,-10.8,"275,000",04/03
8,8,9348,(株)ｉｓｐａｃｅ,東証GRT,424,-48,-10.17,"5,266,600",04/03
9,9,8918,(株)ランド,東証STD,9,-1,-10.0,"196,701,600",04/03
10,10,6330,東洋エンジニアリング(株),東証PRM,"2,319",-251,-9.77,"8,149,500",04/03
11,11,275A,ハンワホームズ(株),名証NXT,352,-38,-9.74,"15,300",04/03
12,12,6580,(株)ライトアップ,東証GRT,"1,140",-116,-9.24,"558,600",04/03
13,13,523A,(株)セイワホールディングス,東証GRT,"1,349",-137,-9.22,"910,700",04/03
14,14,9115,明海グループ(株),東証STD,"1,200",-109,-8.33,"305,700",04/03
15,15,4597,ソレイジア・ファーマ(株),東証GRT,34,-3,-8.11,"37,931,700",04/03
16,16,2195,アミタホールディングス(株),東証GRT,560,-44,-7.28,"4,684,000",04/03
17,17,4082,第一稀元素化学工業(株),東証PRM,"2,082",-159,-7.1,"1,568,600",04/03
18,18,6620,宮越ホールディングス(株),東証PRM,657,-48,-6.81,"183,700",04/03
19,19,3103,ユニチカ(株),東証STD,"1,113",-81,-6.78,"6,533,100",04/03
20,20,353A,エレベーターコミュニケーションズ(株),福証,"3,445",-235,-6.39,100,04/03
21,21,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"4,490",-305,-6.36,"1,072,700",04/03
22,22,542A,(株)ビタブリッドジャパン,東証GRT,"1,200",-79,-6.18,"330,500",04/03
23,23,3415,(株)ＴＯＫＹＯ　ＢＡＳＥ,東証PRM,400,-26,-6.1,"1,551,400",04/03
24,24,2134,北浜キャピタルパートナーズ(株),東証STD,31,-2,-6.06,"4,112,500",04/03
25,25,5721,エスクリプトエナジー(株),東証STD,93,-6,-6.06,"4,833,800",04/03
