順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4381,ビープラッツ(株),東証GRT,551,+239,76.6,"1,987,800",2026/07/13
2,2,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),東証GRT,230,+50,27.78,"8,476,100",2026/07/13
3,3,3808,(株)オーケーウェブ,名証NXT,30,+6,25.0,"1,215,500",2026/07/13
4,4,4199,ワンダープラネット(株),東証GRT,903,+135,17.58,"199,600",2026/07/13
5,5,7453,(株)良品計画,東証PRM,"4,233",+610,16.84,"16,883,700",2026/07/13
6,6,6573,ＣＲＡＶＩＡ(株),東証GRT,28,+4,16.67,"4,974,900",2026/07/13
7,7,6814,古野電気(株),東証PRM,"7,390","+1,000",15.65,"1,082,200",2026/07/13
8,8,195A,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,東証GRT,762,+100,15.11,"39,100",2026/07/13
9,9,6227,ＡＩメカテック(株),東証STD,"7,790","+1,000",14.73,"4,280,900",2026/07/13
10,10,2068,NEXT NOTES 高ベータ30(NR)ETN,東証ETF,"44,350","+5,400",13.86,100,2026/07/13
11,11,9331,(株)キャスター,東証GRT,810,+95,13.29,"22,300",2026/07/13
12,12,3168,(株)ＭＥＲＦ,東証STD,"1,450",+170,13.28,"729,600",2026/07/13
13,13,4935,(株)リベルタ,東証STD,410,+45,12.33,"13,080,300",2026/07/13
14,14,7138,(株)ＴＯＲＩＣＯ,東証GRT,147,+16,12.21,"5,716,000",2026/07/13
15,15,4722,フューチャー(株),東証PRM,"1,940",+210,12.14,"1,503,300",2026/07/13
16,16,3647,(株)アスリナ,東証STD,136,+14,11.48,"3,028,100",2026/07/13
17,17,9327,(株)イー・ロジット,東証STD,220,+22,11.11,"71,600",2026/07/13
18,18,6836,ぷらっとホーム(株),東証STD,774,+70,9.94,"36,900",2026/07/13
19,19,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"1,945",+175,9.89,"78,226",2026/07/13
20,20,9610,ウィルソン・ラーニング　ワールドワイド(株),東証STD,119,+10,9.17,"391,100",2026/07/13
21,21,6552,(株)ＧａｍｅＷｉｔｈ,東証STD,219,+18,8.96,"157,900",2026/07/13
22,22,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,188",+178,8.86,"325,203",2026/07/13
23,23,4427,(株)ＥｄｕＬａｂ,東証GRT,202,+16,8.6,"38,800",2026/07/13
24,24,7111,ＩＮＥＳＴ(株),東証STD,470,+36,8.29,"64,900",2026/07/13
25,25,3628,(株)データホライゾン,東証GRT,583,+44,8.16,"91,500",2026/07/13
26,26,418A,ウリドキ(株),名証NXT,"1,517",+114,8.13,"9,800",2026/07/13
27,27,7462,(株)ＣＡＰＩＴＡ,東証STD,388,+28,7.78,"42,600",2026/07/13
28,28,7803,(株)ブシロード,東証GRT,377,+27,7.71,"3,321,500",2026/07/13
29,29,8894,(株)ＲＥＶＯＬＵＴＩＯＮ,東証STD,28,+2,7.69,"1,002,000",2026/07/13
30,30,2903,シノブフーズ(株),東証STD,"1,683",+118,7.54,"10,200",2026/07/13
31,31,5252,日本ナレッジ(株),東証GRT,763,+53,7.46,"9,600",2026/07/13
32,32,6136,ＯＳＧ,東証PRM,"4,058",+281,7.44,"1,237,900",2026/07/13
33,33,1684,WisdomTree ブロード上場投信,東証ETF,"2,590",+174,7.2,250,2026/07/13
34,34,8551,(株)北日本銀行,東証PRM,"6,110",+410,7.19,"159,400",2026/07/13
35,35,535A,NZAM 上場投信 DAX(H無),東証ETF,"2,273",+151,7.12,147,2026/07/13
36,36,7815,東京ボード工業(株),東証STD,437,+29,7.11,"142,600",2026/07/13
37,37,4441,トビラシステムズ(株),東証STD,"1,545",+102,7.07,"26,700",2026/07/13
38,38,2351,(株)ＡＳＪ,東証STD,360,+23,6.82,"18,000",2026/07/13
39,39,2157,(株)コシダカホールディングス,東証PRM,"1,035",+65,6.7,"1,605,700",2026/07/13
40,40,7219,(株)エッチ・ケー・エス,東証STD,"2,486",+156,6.7,"20,900",2026/07/13
41,41,7936,(株)アシックス,東証PRM,"4,886",+307,6.7,"5,154,800",2026/07/13
42,42,3917,(株)アイリッジ,東証GRT,447,+28,6.68,"42,400",2026/07/13
43,43,5029,サークレイス(株),東証GRT,748,+45,6.4,"7,500",2026/07/13
44,44,8115,ムーンバット(株),東証STD,"1,701",+100,6.25,"9,900",2026/07/13
45,45,5575,(株)Ｇｌｏｂｅｅ,東証GRT,718,+42,6.21,"17,000",2026/07/13
46,46,7523,アールビバン(株),東証STD,"1,905",+111,6.19,"175,000",2026/07/13
47,47,2999,ホームポジション(株),東証STD,631,+36,6.05,"76,000",2026/07/13
48,48,3841,(株)ジーダット,東証STD,"1,267",+72,6.03,"3,500",2026/07/13
49,49,3399,(株)丸千代山岡家,東証STD,"3,570",+200,5.93,"162,400",2026/07/13
50,50,6118,アイダエンジニアリング(株),東証PRM,"1,250",+70,5.93,"673,500",2026/07/13
51,51,4069,(株)ＢｌｕｅＭｅｍｅ,東証GRT,743,+41,5.84,"46,500",2026/07/13
52,52,319A,(株)技術承継機構,東証GRT,"19,540","+1,070",5.79,"48,900",2026/07/13
53,53,6030,(株)アドベンチャー,東証GRT,"1,520",+83,5.78,"19,900",2026/07/13
54,54,9304,澁澤倉庫(株),東証PRM,"1,977",+108,5.78,"426,900",2026/07/13
55,55,1690,WisdomTree WTI原油上場投信,東証ETF,"2,190",+119,5.75,"2,550",2026/07/13
56,56,600A,ニッセイ ETF ラッセル2000,東証ETF,"2,141",+116,5.73,"4,535",2026/07/13
57,57,8938,グローム・ホールディングス(株),東証GRT,371,+20,5.7,"23,600",2026/07/13
58,58,3563,(株)ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,東証PRM,"5,078",+272,5.66,"2,613,800",2026/07/13
59,59,7383,(株)ネットプロテクションズホールディングス,東証PRM,393,+21,5.65,"925,800",2026/07/13
60,60,3760,(株)ケイブ,東証STD,669,+35,5.52,"21,900",2026/07/13
61,61,559A,梅乃宿酒造(株),東証STD,"1,167",+61,5.52,"78,700",2026/07/13
62,62,5131,リンカーズ(株),東証GRT,135,+7,5.47,"48,100",2026/07/13
63,63,4174,(株)アピリッツ,東証STD,775,+40,5.44,"146,900",2026/07/13
64,64,3864,三菱製紙(株),東証PRM,"1,055",+54,5.39,"262,900",2026/07/13
65,65,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,"1,286",+65,5.32,"977,800",2026/07/13
