順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,5721,エスクリプトエナジー(株),東証STD,73,+17,30.36,"20,867,300",2026/06/25
2,2,9417,(株)スマートバリュー,東証STD,392,+80,25.64,"498,700",2026/06/25
3,3,584A,ＬｉＮＫＸ(株),東証GRT,"2,075",+400,23.88,"495,900",2026/06/25
4,4,2962,(株)テクニスコ,東証STD,"1,669",+300,21.91,"721,100",2026/06/25
5,5,550A,(株)ソフトテックス,東証STD,"2,368",+400,20.33,"33,100",2026/06/25
6,6,6659,(株)メディアリンクス,東証STD,75,+12,19.05,"24,391,000",2026/06/25
7,7,6335,(株)東京機械製作所,東証STD,631,+100,18.83,"189,700",2026/06/25
8,8,7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,東証GRT,361,+57,18.75,"1,312,200",2026/06/25
9,9,6613,(株)ＱＤレーザ,東証GRT,"3,255",+503,18.28,"7,253,000",2026/06/25
10,10,2961,日本調理機(株),東証STD,"6,620","+1,000",17.79,200,2026/06/25
11,11,3907,シリコンスタジオ(株),東証STD,"1,059",+150,16.5,"774,100",2026/06/25
12,12,4664,ＲＳＣ,東証STD,"1,060",+150,16.48,"852,800",2026/06/25
13,13,3192,(株)白鳩,東証STD,347,+49,16.44,"245,000",2026/06/25
14,14,6327,北川精機(株),東証STD,"6,610",+930,16.37,"1,078,100",2026/06/25
15,15,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,950,+126,15.29,"2,800",2026/06/25
16,16,6857,(株)アドバンテスト,東証PRM,"35,900","+4,700",15.06,"12,921,900",2026/06/25
17,17,5241,(株)日本オーエー研究所,名証MN,824,+104,14.44,"1,100",2026/06/25
18,18,3133,(株)海帆,東証GRT,121,+15,14.15,"7,060,000",2026/06/25
19,19,4078,堺化学工業(株),東証PRM,"5,110",+625,13.94,"1,115,200",2026/06/25
20,20,3010,ポラリス・ホールディングス(株),東証STD,191,+23,13.69,"3,548,400",2026/06/25
21,21,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"4,295",+485,12.73,"210,800",2026/06/25
22,22,3444,(株)菊池製作所,東証STD,"1,338",+147,12.34,"2,286,200",2026/06/25
23,23,6838,(株)多摩川ホールディングス,東証STD,"2,125",+233,12.32,"660,600",2026/06/25
24,24,285A,キオクシアホールディングス(株),東証PRM,"103,850","+11,350",12.27,"29,128,700",2026/06/25
25,25,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"146,450","+15,700",12.01,"6,682",2026/06/25
26,26,6620,宮越ホールディングス(株),東証PRM,757,+81,11.98,"450,500",2026/06/25
27,27,6997,日本ケミコン(株),東証PRM,"5,980",+620,11.57,"1,974,600",2026/06/25
28,28,7717,(株)ブイ・テクノロジー,東証PRM,"8,910",+920,11.51,"741,000",2026/06/25
