順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,9444,(株)トーシンホールディングス,東証STD,227,+50,28.25,"249,600",2026/06/10
2,2,9417,(株)スマートバリュー,東証STD,451,+80,21.56,"31,000",2026/06/10
3,3,4174,(株)アピリッツ,東証STD,865,+150,20.98,"17,600",2026/06/10
4,4,460A,ＢＲＡＮＵ(株),東証GRT,727,+100,15.95,"27,200",2026/06/10
5,5,6336,(株)石井表記,東証STD,"1,676",+217,14.87,"1,568,900",2026/06/10
6,6,7069,(株)サイバー・バズ,東証GRT,"1,400",+180,14.75,"68,800",2026/06/10
7,7,242A,(株)リプライオリティ,福岡Q,562,+62,12.4,"5,800",2026/06/10
8,8,4499,(株)Ｓｐｅｅｅ,東証STD,"2,810",+303,12.09,"396,900",2026/06/10
9,9,6031,ＺＥＴＡ(株),東証GRT,283,+28,10.98,"8,435,300",2026/06/10
10,10,5216,(株)倉元製作所,東証STD,135,+13,10.66,"3,941,600",2026/06/10
11,11,431A,ユーソナー(株),東証GRT,"2,170",+207,10.55,"77,100",2026/06/10
12,12,1433,ベステラ(株),東証PRM,"1,120",+103,10.13,"664,300",2026/06/10
13,13,2393,(株)日本ケアサプライ,東証STD,"4,065",+340,9.13,"449,300",2026/06/10
14,14,3559,(株)ピーバンドットコム,東証STD,475,+39,8.94,"1,845,300",2026/06/10
15,15,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,221,+17,8.33,"16,648,600",2026/06/10
16,16,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"1,808",+133,7.94,"25,370",2026/06/10
17,17,9271,(株)和心,東証GRT,982,+72,7.91,"55,300",2026/06/10
18,18,7979,(株)松風,東証PRM,"2,087",+151,7.8,"370,800",2026/06/10
19,19,9010,富士急行(株),東証PRM,"2,277",+153,7.2,"571,500",2026/06/10
20,20,3180,(株)ビューティガレージ,東証PRM,"1,469",+98,7.15,"164,900",2026/06/10
21,21,4881,(株)ファンペップ,東証GRT,63,+4,6.78,"16,150,600",2026/06/10
22,22,4441,トビラシステムズ(株),東証STD,"1,230",+77,6.68,"42,700",2026/06/10
23,23,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,417,+26,6.65,"8,186,700",2026/06/10
24,24,3093,(株)トレジャー・ファクトリー,東証PRM,"1,963",+121,6.57,"189,800",2026/06/10
25,25,3097,(株)物語コーポレーション,東証PRM,"4,780",+290,6.46,"362,200",2026/06/10
26,26,4783,ＮＣＤ(株),東証STD,"2,446",+146,6.35,"83,500",2026/06/10
27,27,4413,(株)ボードルア,東証PRM,"2,592",+152,6.23,"295,100",2026/06/10
28,28,3911,(株)Ａｉｍｉｎｇ,東証GRT,174,+10,6.1,"8,599,400",2026/06/10
29,29,9331,(株)キャスター,東証GRT,"1,043",+58,5.89,"77,800",2026/06/10
30,30,1481,上場インデックスファンド日本経済貢献株,東証ETF,"3,700",+205,5.87,470,2026/06/10
31,31,7813,(株)プラッツ,東証STD,974,+54,5.87,"12,800",2026/06/10
32,32,6480,日本トムソン(株),東証PRM,"1,920",+104,5.73,"2,284,900",2026/06/10
33,33,3776,(株)ブロードバンドタワー,東証STD,281,+15,5.64,"1,492,100",2026/06/10
34,34,3929,ソーシャルワイヤー(株),東証GRT,284,+15,5.58,"99,700",2026/06/10
35,35,2222,寿スピリッツ(株),東証PRM,"2,396",+126,5.55,"1,428,800",2026/06/10
36,36,462A,(株)ＦＵＮＤＩＮＮＯ,東証GRT,430,+22,5.39,"269,500",2026/06/10
37,37,7383,(株)ネットプロテクションズホールディングス,東証PRM,352,+18,5.39,"1,069,800",2026/06/10
