順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4378,(株)ＣＩＮＣ,東証GRT,"1,310",+557,73.97,"3,807,500",2026/06/09
2,2,9417,(株)スマートバリュー,東証STD,371,+80,27.49,"74,400",2026/06/09
3,3,6336,(株)石井表記,東証STD,"1,459",+300,25.88,"452,400",2026/06/09
4,4,4667,アイサンテクノロジー(株),東証STD,"1,951",+400,25.79,"27,100",2026/06/09
5,5,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,391,+80,25.72,"6,863,500",2026/06/09
6,6,2393,(株)日本ケアサプライ,東証STD,"3,725",+700,23.14,"49,100",2026/06/09
7,7,6976,太陽誘電(株),東証PRM,"17,975","+3,000",20.03,"29,983,300",2026/06/09
8,8,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"126,450","+20,450",19.29,"8,577",2026/06/09
9,9,7694,(株)いつも,東証GRT,499,+80,19.09,"91,700",2026/06/09
10,10,7681,(株)レオクラン,東証STD,936,+150,19.08,"83,800",2026/06/09
11,11,9399,ビート・ホールディングス・リミテッド,東証STD外国,13,+2,18.18,"5,378,101",2026/06/09
12,12,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"27,000","+3,800",16.38,"240,100",2026/06/09
13,13,6166,(株)中村超硬,東証GRT,714,+100,16.29,"1,703,600",2026/06/09
14,14,4174,(株)アピリッツ,東証STD,715,+100,16.26,"12,200",2026/06/09
15,15,3810,サイバーステップホールディングス(株),東証STD,206,+28,15.73,"5,628,200",2026/06/09
16,16,6977,(株)日本抵抗器製作所,東証STD,"1,299",+168,14.85,"15,200",2026/06/09
17,17,6740,(株)ジャパンディスプレイ,東証PRM,62,+8,14.81,"71,661,900",2026/06/09
18,18,3891,ニッポン高度紙工業(株),東証STD,"10,350","+1,310",14.49,"549,200",2026/06/09
19,19,4382,ＨＥＲＯＺ(株),東証STD,807,+100,14.14,"662,200",2026/06/09
20,20,5031,モイ(株),東証GRT,486,+59,13.82,"1,902,900",2026/06/09
21,21,6228,(株)ジェイ・イー・ティ,東証STD,810,+96,13.45,"234,200",2026/06/09
22,22,4691,ワシントンホテル(株),東証STD,"1,948",+220,12.73,"299,100",2026/06/09
23,23,6656,インスペック(株),東証STD,"1,358",+147,12.14,"916,100",2026/06/09
24,24,4238,ミライアル(株),東証STD,"1,789",+187,11.67,"247,000",2026/06/09
25,25,4494,バリオセキュア(株),東証STD,720,+75,11.63,"49,100",2026/06/09
26,26,6962,(株)大真空,東証PRM,"1,213",+123,11.28,"4,787,700",2026/06/09
27,27,6981,(株)村田製作所,東証PRM,"9,692",+981,11.26,"62,763,400",2026/06/09
28,28,6779,日本電波工業(株),東証PRM,"4,830",+480,11.03,"3,601,600",2026/06/09
29,29,5126,ポーターズ(株),東証GRT,"1,500",+146,10.78,"3,300",2026/06/09
30,30,6666,リバーエレテック(株),東証STD,"1,264",+117,10.2,"535,100",2026/06/09
31,31,442A,クラシコ(株),東証GRT,"1,428",+131,10.1,"97,600",2026/06/09
32,32,7072,(株)インティメート・マージャー,東証GRT,"1,039",+94,9.95,"51,400",2026/06/09
33,33,6800,(株)ヨコオ,東証PRM,"5,570",+500,9.86,"426,100",2026/06/09
34,34,6752,パナソニック　ホールディングス(株),東証PRM,"3,924",+350,9.79,"20,489,300",2026/06/09
35,35,3856,Ａｂａｌａｎｃｅ(株),東証STD,543,+48,9.7,"246,800",2026/06/09
36,36,6730,(株)アクセル,東証STD,"1,241",+104,9.15,"537,300",2026/06/09
37,37,6834,(株)精工技研,東証STD,"28,680","+2,390",9.09,"316,300",2026/06/09
38,38,4062,イビデン(株),東証PRM,"18,595","+1,535",9.0,"9,586,300",2026/06/09
39,39,3997,(株)トレードワークス,東証STD,400,+33,8.99,"624,300",2026/06/09
40,40,5572,(株)Ｒｉｄｇｅ－ｉ,東証GRT,"3,300",+270,8.91,"146,500",2026/06/09
41,41,8035,東京エレクトロン(株),東証PRM,"59,920","+4,900",8.91,"5,902,600",2026/06/09
42,42,6963,ローム(株),東証PRM,"5,242",+427,8.87,"7,973,700",2026/06/09
43,43,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"8,990",+730,8.84,"1,374,300",2026/06/09
44,44,3663,(株)セルシス,東証PRM,"1,871",+151,8.78,"624,100",2026/06/09
45,45,4996,クミアイ化学工業(株),東証PRM,782,+62,8.61,"2,465,900",2026/06/09
46,46,7069,(株)サイバー・バズ,東証GRT,"1,220",+94,8.35,"19,600",2026/06/09
47,47,6961,(株)エンプラス,東証PRM,"12,860",+980,8.25,"206,800",2026/06/09
48,48,7777,(株)スリー・ディー・マトリックス,東証GRT,476,+36,8.18,"7,735,400",2026/06/09
