順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,5031,モイ(株),東証GRT,680,+243,55.61,"7,438,800",2026/05/22
2,2,6659,(株)メディアリンクス,東証STD,66,+21,46.67,"48,716,000",2026/05/22
3,3,3687,(株)フィックスターズ,東証PRM,"1,970",+400,25.48,"3,259,100",2026/05/22
4,4,3103,ユニチカ(株),東証STD,"1,574",+300,23.55,"10,056,900",2026/05/22
5,5,4588,オンコリスバイオファーマ(株),東証GRT,"2,797",+500,21.77,"4,356,600",2026/05/22
6,6,6173,(株)アクアライン,東証GRT,29,+5,20.83,"9,139,400",2026/05/22
7,7,6327,北川精機(株),東証STD,"2,914",+500,20.71,"592,400",2026/05/22
8,8,186A,(株)アストロスケールホールディングス,東証GRT,"2,352",+400,20.49,"13,576,500",2026/05/22
9,9,6613,(株)ＱＤレーザ,東証GRT,"3,100",+500,19.23,"22,249,700",2026/05/22
10,10,290A,(株)Ｓｙｎｓｐｅｃｔｉｖｅ,東証GRT,"1,813",+292,19.2,"9,088,500",2026/05/22
11,11,9227,マイクロ波化学(株),東証GRT,943,+150,18.92,"63,400",2026/05/22
12,12,6597,ＨＰＣシステムズ(株),東証GRT,"3,370",+504,17.59,"101,500",2026/05/22
13,13,6864,(株)エヌエフホールディングス,東証STD,"1,833",+272,17.42,"430,500",2026/05/22
14,14,3905,データセクション(株),東証GRT,"4,800",+700,17.07,"5,125,700",2026/05/22
15,15,6217,津田駒工業(株),東証STD,"1,860",+258,16.1,"495,900",2026/05/22
16,16,5985,サンコール(株),東証STD,"1,842",+252,15.85,"1,597,800",2026/05/22
17,17,6840,(株)ＡＫＩＢＡホールディングス,東証STD,"1,105",+150,15.71,"75,300",2026/05/22
18,18,7072,(株)インティメート・マージャー,東証GRT,"1,137",+150,15.2,"9,300",2026/05/22
19,19,6666,リバーエレテック(株),東証STD,"1,138",+150,15.18,"468,000",2026/05/22
20,20,7067,ブランディングテクノロジー(株),東証GRT,"1,140",+150,15.15,"22,300",2026/05/22
21,21,6997,日本ケミコン(株),東証PRM,"3,365",+442,15.12,"2,192,100",2026/05/22
22,22,3110,日東紡,東証PRM,"25,310","+3,290",14.94,"3,594,700",2026/05/22
23,23,6521,(株)オキサイド,東証GRT,"6,410",+820,14.67,"738,000",2026/05/22
24,24,7111,ＩＮＥＳＴ(株),東証STD,580,+74,14.62,"792,000",2026/05/22
25,25,9165,(株)クオルテック,東証GRT,"2,005",+255,14.57,"93,000",2026/05/22
26,26,7375,(株)リファインバースグループ,東証GRT,"2,030",+257,14.5,"768,300",2026/05/22
27,27,6779,日本電波工業(株),東証PRM,"2,511",+316,14.4,"1,433,500",2026/05/22
28,28,5337,ダントーホールディングス(株),東証STD,797,+99,14.18,"55,500",2026/05/22
29,29,6834,(株)精工技研,東証STD,"28,750","+3,560",14.13,"391,000",2026/05/22
30,30,3907,シリコンスタジオ(株),東証STD,"1,270",+157,14.11,"2,321,800",2026/05/22
31,31,2693,ＹＫＴ(株),東証STD,387,+47,13.82,"2,491,200",2026/05/22
32,32,6518,三相電機(株),東証STD,"2,384",+289,13.79,"94,400",2026/05/22
33,33,5384,(株)フジミインコーポレーテッド,東証PRM,"3,670",+420,12.92,"811,700",2026/05/22
34,34,5998,(株)アドバネクス,東証STD,"2,242",+254,12.78,"39,500",2026/05/22
35,35,3825,(株)リミックスポイント,東証STD,221,+25,12.76,"2,506,100",2026/05/22
36,36,7600,(株)日本エム・ディ・エム,東証PRM,809,+91,12.67,"1,062,800",2026/05/22
37,37,6492,岡野バルブ製造(株),東証STD,"16,730","+1,850",12.43,"37,900",2026/05/22
38,38,3853,アステリア(株),東証PRM,"2,410",+266,12.41,"5,845,100",2026/05/22
39,39,280A,(株)ＴＭＨ,東証GRT,"1,920",+208,12.15,"473,400",2026/05/22
40,40,9348,(株)ｉｓｐａｃｅ,東証GRT,568,+61,12.03,"5,129,500",2026/05/22
41,41,9984,ソフトバンクグループ(株),東証PRM,"6,757",+718,11.89,"103,280,800",2026/05/22
42,42,6976,太陽誘電(株),東証PRM,"9,102",+957,11.75,"8,656,600",2026/05/22
43,43,7707,プレシジョン・システム・サイエンス(株),東証GRT,277,+28,11.24,"682,100",2026/05/22
44,44,9256,(株)サクシード,東証GRT,"2,346",+235,11.13,"39,600",2026/05/22
45,45,402A,(株)アクセルスペースホールディングス,東証GRT,812,+81,11.08,"9,699,000",2026/05/22
46,46,4960,ケミプロ化成(株),東証STD,673,+67,11.06,"196,200",2026/05/22
