順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4576,(株)デ・ウエスタン・セラピテクス研究所,東証GRT,69,-18,-20.69,"2,309,200",2026/09/15
2,2,3441,(株)山王,東証STD,"2,195",-500,-18.55,"13,400",2026/09/15
3,3,3195,(株)ジェネレーションパス,東証STD,497,-100,-16.75,"163,500",2026/09/15
4,4,5380,新東(株),東証STD,"1,346",-264,-16.4,"21,500",2026/09/15
5,5,4446,Ｌｉｎｋ－Ｕグループ(株),東証STD,760,-148,-16.3,"432,000",2026/09/15
6,6,9237,(株)笑美面,東証GRT,831,-150,-15.29,"107,900",2026/09/15
7,7,9223,(株)ＡＳＮＯＶＡ,東証GRT,361,-65,-15.26,"175,400",2026/09/15
8,8,7709,クボテック(株),東証STD,65,-11,-14.47,"1,518,900",2026/09/15
9,9,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,121,-20,-14.18,"7,085,100",2026/09/15
10,10,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,985,-150,-13.22,"1,264,600",2026/09/15
11,11,9240,(株)デリバリーコンサルティング,東証GRT,386,-58,-13.06,"224,000",2026/09/15
12,12,442A,クラシコ(株),東証GRT,856,-120,-12.3,"32,500",2026/09/15
13,13,520A,ジェイファーマ(株),東証GRT,416,-56,-11.86,"452,800",2026/09/15
14,14,1783,(株)ｆａｎｔａｓｉｓｔａ,東証STD,68,-9,-11.69,"4,459,500",2026/09/15
15,15,6159,ミクロン精密(株),東証STD,"2,037",-259,-11.28,"10,700",2026/09/15
16,16,3491,(株)ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,東証GRT,"1,299",-152,-10.48,"895,400",2026/09/15
17,17,4316,(株)ビーマップ,東証GRT,88,-10,-10.2,"324,600",2026/09/15
18,18,3185,夢展望(株),東証GRT,104,-11,-9.57,"1,020,100",2026/09/15
