順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3930,(株)はてな,東証GRT,881,-300,-25.4,"27,600",2026/04/27
2,2,7256,河西工業(株),東証STD,381,-74,-16.26,"8,126,000",2026/04/27
3,3,4519,中外製薬(株),東証PRM,"7,445","-1,400",-15.83,"10,085,300",2026/04/27
4,4,9941,太洋物産(株),東証STD,"1,390",-259,-15.71,"1,110,600",2026/04/27
5,5,536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),東証ETF,"2,128",-367,-14.71,"1,139",2026/04/27
6,6,556A,犬猫生活(株),東証GRT,"4,200",-700,-14.29,"1,426,500",2026/04/27
7,7,3011,(株)バナーズ,東証STD,163,-27,-14.21,"608,800",2026/04/27
8,8,3260,(株)エスポア,名証NXT,775,-123,-13.7,"78,700",2026/04/27
9,9,4307,(株)野村総合研究所,東証PRM,"4,409",-683,-13.41,"9,837,700",2026/04/27
10,10,7719,(株)東京衡機,東証STD,633,-97,-13.29,"841,200",2026/04/27
11,11,195A,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,東証GRT,713,-109,-13.26,"130,900",2026/04/27
12,12,8285,三谷産業(株),東証STD,680,-103,-13.15,"502,000",2026/04/27
13,13,4179,(株)ジーネクスト,東証GRT,296,-41,-12.17,"337,600",2026/04/27
14,14,3681,(株)ブイキューブ,東証PRM,46,-6,-11.54,"1,175,200",2026/04/27
15,15,6999,ＫＯＡ(株),東証PRM,"1,784",-227,-11.29,"2,611,700",2026/04/27
16,16,5410,合同製鐵(株),東証PRM,"3,040",-370,-10.85,"779,300",2026/04/27
17,17,6217,津田駒工業(株),東証STD,"1,760",-213,-10.8,"1,226,200",2026/04/27
18,18,3787,(株)テクノマセマティカル,東証STD,373,-44,-10.55,"36,200",2026/04/27
19,19,4431,(株)スマレジ,東証GRT,"2,250",-252,-10.07,"318,100",2026/04/27
20,20,6740,(株)ジャパンディスプレイ,東証PRM,91,-10,-9.9,"57,519,300",2026/04/27
21,21,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,275,-30,-9.84,"213,200",2026/04/27
22,22,550A,(株)ソフトテックス,東証STD,"2,722",-293,-9.72,"89,000",2026/04/27
23,23,9551,メタウォーター(株),東証PRM,"3,270",-350,-9.67,"601,500",2026/04/27
24,24,3778,さくらインターネット(株),東証PRM,"3,295",-350,-9.6,"6,571,800",2026/04/27
25,25,8139,(株)ナガホリ,東証STD,"2,072",-217,-9.48,"11,500",2026/04/27
26,26,7138,(株)ＴＯＲＩＣＯ,東証GRT,204,-21,-9.33,"252,900",2026/04/27
27,27,6029,アトラグループ(株),東証STD,177,-18,-9.23,"329,300",2026/04/27
28,28,6963,ローム(株),東証PRM,"3,419",-346,-9.19,"13,890,300",2026/04/27
29,29,3863,日本製紙(株),東証PRM,"1,302",-130,-9.08,"1,885,400",2026/04/27
30,30,7901,(株)マツモト,東証STD,"1,017",-98,-8.79,"55,700",2026/04/27
31,31,9474,(株)ゼンリン,東証PRM,880,-84,-8.71,"1,255,400",2026/04/27
32,32,2607,不二製油(株),東証PRM,"3,085",-288,-8.54,"1,098,100",2026/04/27
33,33,4883,(株)モダリス,東証GRT,54,-5,-8.47,"3,605,500",2026/04/27
34,34,520A,ジェイファーマ(株),東証GRT,540,-50,-8.47,"101,300",2026/04/27
35,35,3133,(株)海帆,東証GRT,276,-25,-8.31,"556,300",2026/04/27
36,36,4819,(株)デジタルガレージ,東証PRM,"2,462",-223,-8.31,"622,200",2026/04/27
37,37,4490,(株)ビザスク,東証GRT,693,-62,-8.21,"279,400",2026/04/27
38,38,554A,(株)バトンズ,東証GRT,"2,391",-211,-8.11,"3,724,400",2026/04/27
39,39,7859,(株)アルメディオ,東証STD,295,-26,-8.1,"553,100",2026/04/27
40,40,6663,太洋テクノレックス(株),東証STD,323,-28,-7.98,"271,700",2026/04/27
41,41,7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,東証GRT,451,-39,-7.96,"503,400",2026/04/27
42,42,6469,(株)放電精密加工研究所,東証STD,"2,949",-251,-7.84,"293,000",2026/04/27
43,43,7709,クボテック(株),東証STD,94,-8,-7.84,"303,400",2026/04/27
44,44,5915,(株)駒井ハルテック,東証STD,"2,614",-221,-7.8,"74,900",2026/04/27
45,45,6072,地盤ネットホールディングス(株),東証STD,"1,112",-94,-7.79,"1,507,800",2026/04/27
46,46,3936,(株)グローバルウェイ,東証GRT,193,-16,-7.66,"12,909,000",2026/04/27
