順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,151,+50,49.5,"426,700",2026/05/28
2,2,5856,(株)エルアイイーエイチ,東証STD,8,+2,33.33,"20,455,300",2026/05/28
3,3,6977,(株)日本抵抗器製作所,東証STD,"1,327",+300,29.21,"313,900",2026/05/28
4,4,4100,戸田工業(株),東証STD,"2,122",+400,23.23,"569,300",2026/05/28
5,5,7501,(株)ティムコ,東証STD,"1,640",+300,22.39,"40,100",2026/05/28
6,6,6203,豊和工業(株),東証STD,"1,670",+300,21.9,"1,544,900",2026/05/28
7,7,6659,(株)メディアリンクス,東証STD,85,+15,21.43,"45,539,600",2026/05/28
8,8,2467,(株)ＶＬＣセキュリティ,名証NXT,248,+40,19.23,"260,600",2026/05/28
9,9,7794,(株)イーディーピー,東証GRT,"1,284",+190,17.37,"5,140,300",2026/05/28
10,10,6976,太陽誘電(株),東証PRM,"13,010","+1,890",17.0,"24,126,600",2026/05/28
11,11,9348,(株)ｉｓｐａｃｅ,東証GRT,699,+99,16.5,"13,839,800",2026/05/28
12,12,6327,北川精機(株),東証STD,"5,000",+700,16.28,"1,309,500",2026/05/28
13,13,3905,データセクション(株),東証GRT,"5,140",+705,15.9,"5,679,600",2026/05/28
14,14,7435,(株)ナ・デックス,東証STD,"1,100",+150,15.79,"169,800",2026/05/28
15,15,4166,かっこ(株),東証GRT,747,+100,15.46,"24,900",2026/05/28
16,16,5367,(株)ニッカトー,東証STD,"1,149",+150,15.02,"2,027,900",2026/05/28
17,17,6616,トレックス・セミコンダクター(株),東証PRM,"2,895",+359,14.16,"671,700",2026/05/28
18,18,6997,日本ケミコン(株),東証PRM,"4,380",+515,13.32,"2,223,900",2026/05/28
19,19,6779,日本電波工業(株),東証PRM,"3,215",+375,13.2,"3,006,200",2026/05/28
20,20,5726,(株)大阪チタニウムテクノロジーズ,東証PRM,"2,696",+308,12.9,"1,416,700",2026/05/28
21,21,2330,(株)フォーサイド,東証STD,80,+9,12.68,"4,790,000",2026/05/28
22,22,7567,(株)栄電子,東証STD,614,+68,12.45,"289,400",2026/05/28
23,23,4366,ダイトーケミックス(株),東証STD,593,+63,11.89,"2,585,100",2026/05/28
24,24,4800,オリコン(株),東証STD,"1,161",+117,11.21,"151,400",2026/05/28
25,25,9704,(株)アゴーラホスピタリティーグループ,東証STD,30,+3,11.11,"5,665,900",2026/05/28
