順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,5856,(株)エルアイイーエイチ,東証STD,10,-3,-23.08,"7,032,500",2026/05/19
2,2,268A,リガク・ホールディングス(株),東証PRM,"2,286",-500,-17.95,"5,593,000",2026/05/19
3,3,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,463,-100,-17.76,"9,027,300",2026/05/19
4,4,5803,(株)フジクラ,東証PRM,"4,695",-958,-16.95,"124,339,100",2026/05/19
5,5,6173,(株)アクアライン,東証GRT,20,-4,-16.67,"1,161,400",2026/05/19
6,6,9913,日邦産業(株),東証STD,"3,535",-700,-16.53,"81,200",2026/05/19
7,7,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"27,650","-4,650",-14.4,"338,700",2026/05/19
8,8,6521,(株)オキサイド,東証GRT,"5,820",-960,-14.16,"1,073,000",2026/05/19
9,9,142A,(株)ジンジブ,東証GRT,822,-128,-13.47,"233,400",2026/05/19
10,10,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"2,879",-371,-11.42,"226,600",2026/05/19
11,11,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"6,030",-770,-11.32,"3,468,300",2026/05/19
12,12,6736,サン電子(株),東証STD,"8,640","-1,040",-10.74,"83,400",2026/05/19
13,13,4427,(株)ＥｄｕＬａｂ,東証GRT,290,-34,-10.49,"1,745,900",2026/05/19
14,14,6941,山一電機(株),東証PRM,"8,530","-1,000",-10.49,"550,200",2026/05/19
15,15,7851,カワセコンピュータサプライ(株),福証,154,-18,-10.47,"7,000",2026/05/19
16,16,6433,ヒーハイスト(株),東証STD,"1,542",-177,-10.3,"533,700",2026/05/19
17,17,475A,(株)ギミック,東証STD,685,-78,-10.22,"183,000",2026/05/19
18,18,6834,(株)精工技研,東証STD,"26,040","-2,840",-9.83,"428,700",2026/05/19
19,19,4125,三和油化工業(株),東証STD,"2,828",-307,-9.79,"275,600",2026/05/19
20,20,3133,(株)海帆,東証GRT,199,-21,-9.55,"2,902,700",2026/05/19
21,21,3681,(株)ブイキューブ,東証PRM,19,-2,-9.52,"2,325,400",2026/05/19
22,22,6507,シンフォニアテクノロジー(株),東証PRM,"13,600","-1,430",-9.51,"295,100",2026/05/19
23,23,2656,(株)ベクターホールディングス,東証STD,181,-19,-9.5,"360,400",2026/05/19
24,24,6231,木村工機(株),東証STD,"11,050","-1,150",-9.43,"26,200",2026/05/19
25,25,6871,(株)日本マイクロニクス,東証PRM,"14,210","-1,480",-9.43,"1,283,000",2026/05/19
26,26,6573,ＣＲＡＶＩＡ(株),東証GRT,30,-3,-9.09,"1,526,400",2026/05/19
27,27,6387,サムコ(株),東証PRM,"11,040","-1,080",-8.91,"132,500",2026/05/19
28,28,7084,(株)Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,東証GRT,"2,460",-238,-8.82,"16,700",2026/05/19
29,29,6840,(株)ＡＫＩＢＡホールディングス,東証STD,810,-78,-8.78,"1,344,900",2026/05/19
30,30,9906,藤井産業(株),東証STD,"3,880",-355,-8.38,"22,800",2026/05/19
31,31,5801,古河電気工業(株),東証PRM,"50,250","-4,590",-8.37,"5,244,400",2026/05/19
32,32,3808,(株)オーケーウェブ,名証NXT,33,-3,-8.33,"210,300",2026/05/19
33,33,4588,オンコリスバイオファーマ(株),東証GRT,"2,518",-225,-8.2,"1,704,200",2026/05/19
34,34,2998,クリアル(株),東証GRT,538,-48,-8.19,"1,103,400",2026/05/19
35,35,3444,(株)菊池製作所,東証STD,"1,218",-107,-8.08,"554,700",2026/05/19
36,36,7220,武蔵精密工業(株),東証PRM,"4,930",-430,-8.02,"2,034,700",2026/05/19
37,37,9399,ビート・ホールディングス・リミテッド,東証STD外国,23,-2,-8.0,"2,764,249",2026/05/19
38,38,6643,(株)戸上電機製作所,東証STD,"5,700",-490,-7.92,"36,300",2026/05/19
39,39,6327,北川精機(株),東証STD,"2,370",-203,-7.89,"209,200",2026/05/19
40,40,6862,ミナトホールディングス(株),東証STD,"2,533",-210,-7.66,"659,200",2026/05/19
41,41,5805,ＳＷＣＣ(株),東証PRM,"13,680","-1,130",-7.63,"676,200",2026/05/19
42,42,6440,ＪＵＫＩ(株),東証PRM,561,-46,-7.58,"951,900",2026/05/19
