順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4392,ＦＩＧ(株),東証PRM,870,+361,70.92,"28,146,000",2026/05/12
2,2,6480,日本トムソン(株),東証PRM,"1,930",+400,26.14,"4,300,500",2026/05/12
3,3,7366,(株)ＬＩＴＡＬＩＣＯ,東証PRM,"1,470",+296,25.21,"978,500",2026/05/12
4,4,7537,丸文(株),東証PRM,"1,546",+300,24.08,"153,100",2026/05/12
5,5,7490,日新商事(株),東証STD,"1,675",+300,21.82,"4,400",2026/05/12
6,6,4368,扶桑化学工業(株),東証PRM,"3,990",+700,21.28,"262,300",2026/05/12
7,7,5393,ニチアス(株),東証PRM,"3,780",+582,18.2,"2,813,400",2026/05/12
8,8,1994,高橋カーテンウォール工業(株),東証STD,665,+100,17.7,"44,400",2026/05/12
9,9,3744,サイオス(株),東証STD,533,+80,17.66,"134,100",2026/05/12
10,10,5991,ニッパツ,東証PRM,"3,445",+500.5,17.0,"1,118,600",2026/05/12
11,11,6445,(株)ジャノメ,東証PRM,"1,300",+186,16.7,"407,700",2026/05/12
12,12,5801,古河電気工業(株),東証PRM,"50,430","+7,000",16.12,"7,139,800",2026/05/12
13,13,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,"1,082",+150,16.09,"343,000",2026/05/12
14,14,8283,(株)ＰＡＬＴＡＣ,東証PRM,"5,345",+700,15.07,"83,200",2026/05/12
15,15,9256,(株)サクシード,東証GRT,974,+125,14.72,"39,000",2026/05/12
16,16,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"31,000","+3,770",13.85,"503,200",2026/05/12
17,17,536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),東証ETF,"2,340",+263,12.66,"1,033",2026/05/12
18,18,2674,(株)ハードオフコーポレーション,東証PRM,"2,329",+259,12.51,"352,600",2026/05/12
19,19,5803,(株)フジクラ,東証PRM,"7,624",+792,11.59,"90,480,800",2026/05/12
20,20,9343,(株)アイビス,東証GRT,791,+81,11.41,"376,200",2026/05/12
21,21,3628,(株)データホライゾン,東証GRT,500,+50,11.11,"140,600",2026/05/12
22,22,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株),東証STD,483,+48,11.03,"165,000",2026/05/12
23,23,3726,(株)フォーシーズＨＤ,東証STD,445,+43,10.7,"211,500",2026/05/12
24,24,1803,清水建設(株),東証PRM,"3,465",+334,10.67,"15,813,700",2026/05/12
25,25,6840,(株)ＡＫＩＢＡホールディングス,東証STD,837,+80,10.57,"2,583,400",2026/05/12
26,26,9906,藤井産業(株),東証STD,"4,755",+435,10.07,"30,000",2026/05/12
27,27,4316,(株)ビーマップ,東証GRT,177,+16,9.94,"2,027,100",2026/05/12
28,28,7731,(株)ニコン,東証PRM,"2,159.5",+191,9.7,"5,319,400",2026/05/12
29,29,6240,ヤマシンフィルタ(株),東証PRM,573,+50,9.56,"2,116,100",2026/05/12
30,30,4800,オリコン(株),東証STD,"1,089",+94,9.45,"176,000",2026/05/12
31,31,8439,東京センチュリー(株),東証PRM,"2,460",+210,9.33,"2,773,400",2026/05/12
32,32,8935,(株)ＦＪネクストホールディングス,東証PRM,"1,637",+137,9.13,"234,800",2026/05/12
33,33,3401,帝人(株),東証PRM,"1,711.5",+142,9.05,"2,496,400",2026/05/12
34,34,1879,新日本建設(株),東証PRM,"2,128",+174,8.9,"319,500",2026/05/12
35,35,7376,ＢＣＣ(株),東証GRT,"1,200",+95,8.6,"57,600",2026/05/12
36,36,8591,オリックス(株),東証PRM,"5,986",+472,8.56,"9,097,900",2026/05/12
37,37,2488,ＪＴＰ(株),東証STD,"1,334",+102,8.28,"85,800",2026/05/12
38,38,4025,多木化学(株),東証PRM,"5,430",+410,8.17,"83,700",2026/05/12
39,39,6481,ＴＨＫ(株),東証PRM,"7,489",+558,8.05,"3,577,200",2026/05/12
40,40,4901,富士フイルムホールディングス(株),東証PRM,"3,300",+245,8.02,"15,217,100",2026/05/12
41,41,6806,ヒロセ電機(株),東証PRM,"24,230","+1,800",8.02,"456,300",2026/05/12
42,42,3407,旭化成(株),東証PRM,"1,654.5",+122,7.96,"13,151,800",2026/05/12
43,43,559A,梅乃宿酒造(株),東証STD,998,+73,7.89,"226,700",2026/05/12
44,44,6834,(株)精工技研,東証STD,"33,500","+2,450",7.89,"356,500",2026/05/12
45,45,3105,日清紡ホールディングス(株),東証PRM,"2,227.5",+162,7.84,"2,856,000",2026/05/12
46,46,1447,ＳＡＡＦホールディングス(株),東証GRT,321,+23,7.72,"315,300",2026/05/12
47,47,8041,ＯＵＧホールディングス(株),東証STD,"4,145",+295,7.66,"14,600",2026/05/12
48,48,5817,ＪＭＡＣＳ(株),東証STD,"1,409",+100,7.64,"304,500",2026/05/12
49,49,3046,(株)ジンズホールディングス,東証PRM,"7,800",+550,7.59,"618,800",2026/05/12
50,50,2693,ＹＫＴ(株),東証STD,355,+25,7.58,"3,272,300",2026/05/12
51,51,9412,スカパーＪＳＡＴ(株),東証PRM,"4,030",+280,7.47,"3,347,000",2026/05/12
52,52,7917,ＺＡＣＲＯＳ(株),東証PRM,"1,359",+93,7.35,"476,800",2026/05/12
53,53,4203,住友ベークライト(株),東証PRM,"6,691",+455,7.3,"1,776,700",2026/05/12
54,54,9312,ケイヒン(株),東証STD,"3,145",+213,7.26,"38,400",2026/05/12
