順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,99,-36,-26.67,"11,237,100",2026/07/17
2,2,280A,(株)ＴＭＨ,東証GRT,"1,103",-300,-21.38,"10,800",2026/07/17
3,3,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"3,125",-700,-18.3,"380,400",2026/07/17
4,4,598A,チャットプラス(株),東証GRT,"2,284",-500,-17.96,"650,900",2026/07/17
5,5,285A,キオクシアホールディングス(株),東証PRM,"52,110","-10,000",-16.1,"41,502,000",2026/07/17
6,6,7138,(株)ＴＯＲＩＣＯ,東証GRT,141,-26,-15.57,"1,989,800",2026/07/17
7,7,3436,(株)ＳＵＭＣＯ,東証PRM,"3,914",-700,-15.17,"21,303,500",2026/07/17
8,8,6327,北川精機(株),東証STD,"3,910",-660,-14.44,"1,170,600",2026/07/17
9,9,157A,グリーンモンスター(株),東証GRT,872,-143,-14.09,"208,700",2026/07/17
10,10,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),東証GRT,171,-28,-14.07,"1,945,300",2026/07/17
11,11,2345,(株)ＨＯＤＬ１,東証STD,88,-14,-13.73,"1,073,000",2026/07/17
12,12,9238,バリュークリエーション(株),東証GRT,392,-62,-13.66,"107,400",2026/07/17
13,13,6997,日本ケミコン(株),東証PRM,"3,160",-470,-12.95,"1,454,800",2026/07/17
14,14,4664,ＲＳＣ,東証STD,853,-126,-12.87,"187,300",2026/07/17
15,15,6336,(株)石井表記,東証STD,"1,654",-243,-12.81,"238,100",2026/07/17
16,16,9256,(株)サクシード,東証GRT,"4,135",-605,-12.76,"86,600",2026/07/17
17,17,6522,(株)アスタリスク,東証GRT,"1,308",-191,-12.74,"1,174,100",2026/07/17
18,18,6890,(株)フェローテック,東証STD,"7,010",-990,-12.38,"2,565,400",2026/07/17
19,19,6871,(株)日本マイクロニクス,東証PRM,"13,970","-1,960",-12.3,"1,540,200",2026/07/17
20,20,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"71,080","-9,940",-12.27,"10,070",2026/07/17
21,21,6387,サムコ(株),東証PRM,"9,990","-1,390",-12.21,"133,200",2026/07/17
22,22,4378,(株)ＣＩＮＣ,東証GRT,459,-63,-12.07,"174,800",2026/07/17
23,23,7735,(株)ＳＣＲＥＥＮホールディングス,東証PRM,"16,510","-2,260",-12.04,"5,140,900",2026/07/17
24,24,6976,太陽誘電(株),東証PRM,"11,035","-1,490",-11.9,"29,786,300",2026/07/17
25,25,6315,ＴＯＷＡ(株),東証PRM,"2,791",-374,-11.82,"6,746,400",2026/07/17
26,26,5985,サンコール(株),東証STD,"1,230",-160,-11.51,"1,600,300",2026/07/17
27,27,6800,(株)ヨコオ,東証PRM,"4,300",-555,-11.43,"357,200",2026/07/17
28,28,4381,ビープラッツ(株),東証GRT,514,-66,-11.38,"363,900",2026/07/17
29,29,6627,(株)テラプローブ,東証STD,"10,580","-1,350",-11.32,"189,400",2026/07/17
30,30,6977,(株)日本抵抗器製作所,東証STD,"1,350",-170,-11.18,"23,700",2026/07/17
31,31,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"8,801","-1,089",-11.01,"11,567,700",2026/07/17
32,32,4174,(株)アピリッツ,東証STD,732,-88,-10.73,"200,300",2026/07/17
33,33,7719,(株)東京衡機,東証STD,458,-55,-10.72,"796,300",2026/07/17
34,34,213A,上場インデックスファンド日経半導体株,東証ETF,412.7,-49.4,-10.69,"5,263,010",2026/07/17
35,35,4935,(株)リベルタ,東証STD,259,-31,-10.69,"2,417,300",2026/07/17
36,36,200A,(NEXT FUNDS) 日経半導体株指数連動型上場投信,東証ETF,"4,475",-529,-10.57,"6,802,150",2026/07/17
37,37,4199,ワンダープラネット(株),東証GRT,808,-95,-10.52,"88,900",2026/07/17
38,38,4968,荒川化学工業(株),東証PRM,"2,161",-249,-10.33,"489,200",2026/07/17
39,39,6779,日本電波工業(株),東証PRM,"2,719",-311,-10.26,"1,674,100",2026/07/17
40,40,7711,助川電気工業(株),東証STD,"4,455",-505,-10.18,"162,200",2026/07/17
41,41,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"6,470",-730,-10.14,"2,014,400",2026/07/17
42,42,6182,(株)メタリアル,東証GRT,445,-50,-10.1,"183,500",2026/07/17
43,43,7220,武蔵精密工業(株),東証PRM,"3,030",-340,-10.09,"2,547,700",2026/07/17
44,44,3103,ユニチカ(株),東証STD,850,-95,-10.05,"3,636,800",2026/07/17
45,45,290A,(株)Ｓｙｎｓｐｅｃｔｉｖｅ,東証GRT,"1,121",-125,-10.03,"2,910,000",2026/07/17
46,46,221A,MAXIS 日経半導体株上場投信,東証ETF,"1,173",-130,-9.98,"963,770",2026/07/17
47,47,6855,日本電子材料(株),東証STD,"5,960",-660,-9.97,"1,352,000",2026/07/17
48,48,3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東証PRM,"6,450",-710,-9.92,"282,200",2026/07/17
49,49,4062,イビデン(株),東証PRM,"15,685","-1,720",-9.88,"12,103,300",2026/07/17
50,50,7409,ＡｅｒｏＥｄｇｅ(株),東証GRT,"1,395",-152,-9.83,"393,300",2026/07/17
51,51,2837,GX 中小型リーダーズ-日本株式,東証ETF,"4,456",-484,-9.8,"109,079",2026/07/17
52,52,6047,(株)Ｇｕｎｏｓｙ,東証STD,350,-38,-9.79,"1,337,100",2026/07/17
53,53,6961,(株)エンプラス,東証PRM,"11,400","-1,230",-9.74,"206,200",2026/07/17
54,54,282A,GX 半導体・トップ10-日本株式,東証ETF,"2,460",-265,-9.72,"845,535",2026/07/17
55,55,6862,ミナトホールディングス(株),東証STD,"1,765",-189,-9.67,"465,600",2026/07/17
56,56,6920,レーザーテック(株),東証PRM,"41,890","-4,480",-9.66,"5,093,900",2026/07/17
57,57,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"18,630","-1,990",-9.65,"175,500",2026/07/17
58,58,4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,東証GRT,47,-5,-9.62,"2,767,700",2026/07/17
59,59,7729,(株)東京精密,東証PRM,"17,055","-1,795",-9.52,"660,000",2026/07/17
60,60,2068,NEXT NOTES 高ベータ30(NR)ETN,東証ETF,"39,520","-4,130",-9.46,100,2026/07/17
61,61,6143,(株)ソディック,東証PRM,"1,703",-178,-9.46,"755,200",2026/07/17
62,62,8783,ａｂｃ(株),東証STD,67,-7,-9.46,"1,435,900",2026/07/17
63,63,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,327,-34,-9.42,"574,600",2026/07/17
64,64,6254,野村マイクロ・サイエンス(株),東証PRM,"3,850",-400,-9.41,"1,288,100",2026/07/17
65,65,2644,GX 半導体関連-日本株式,東証ETF,"4,233",-438,-9.38,"3,457,096",2026/07/17
66,66,6963,ローム(株),東証PRM,"4,531",-468,-9.36,"6,309,700",2026/07/17
67,67,4316,(株)ビーマップ,東証GRT,107,-11,-9.32,"91,700",2026/07/17
68,68,7565,萬世電機(株),東証STD,"6,710",-690,-9.32,"1,100",2026/07/17
69,69,6072,地盤ネットホールディングス(株),東証STD,889,-91,-9.29,"1,798,300",2026/07/17
70,70,3083,スターシーズ(株),東証STD,887,-90,-9.21,"307,500",2026/07/17
71,71,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,762,-77,-9.18,"1,100",2026/07/17
72,72,418A,ウリドキ(株),名証NXT,"1,219",-123,-9.17,"109,900",2026/07/17
73,73,6928,(株)エノモト,東証STD,"2,530",-255,-9.16,"51,400",2026/07/17
74,74,6981,(株)村田製作所,東証PRM,"7,632",-768,-9.14,"43,867,400",2026/07/17
75,75,6836,ぷらっとホーム(株),東証STD,757,-76,-9.12,"98,600",2026/07/17
76,76,8139,(株)ナガホリ,東証STD,"2,003",-201,-9.12,"83,000",2026/07/17
77,77,9984,ソフトバンクグループ(株),東証PRM,"5,424",-537,-9.01,"70,204,200",2026/07/17
78,78,6613,(株)ＱＤレーザ,東証GRT,"1,766",-174,-8.97,"6,741,400",2026/07/17
79,79,412A,(NEXT FUNDS) 台湾イノベイティブ・テクノロジー50,東証ETF,"4,129",-404,-8.91,"37,376",2026/07/17
80,80,429A,テクセンドフォトマスク(株),東証PRM,"3,555",-345,-8.85,"1,578,800",2026/07/17
81,81,3260,(株)エスポア,名証NXT,570,-55,-8.8,"14,600",2026/07/17
82,82,6597,ＨＰＣシステムズ(株),東証GRT,"3,440",-330,-8.75,"118,600",2026/07/17
83,83,6787,(株)メイコー,東証PRM,"22,630","-2,170",-8.75,"588,700",2026/07/17
