順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,2345,(株)ＨＯＤＬ１,東証STD,143,-33,-18.75,"3,140,800",2026/06/18
2,2,7220,武蔵精密工業(株),東証PRM,"4,465",-945,-17.47,"6,710,900",2026/06/18
3,3,4179,(株)ジーネクスト,東証GRT,560,-100,-15.15,"697,400",2026/06/18
4,4,7412,(株)アトム,東証STD,388,-66,-14.54,"4,365,100",2026/06/18
5,5,485A,(株)パワーエックス,東証GRT,"2,015",-276,-12.05,"10,288,100",2026/06/18
6,6,7369,(株)メイホーホールディングス,東証GRT,381,-50,-11.6,"119,700",2026/06/18
7,7,3134,Ｈａｍｅｅ(株),東証STD,281,-36,-11.36,"457,600",2026/06/18
8,8,3565,アセンテック(株),東証STD,370,-47,-11.27,"1,793,400",2026/06/18
9,9,5342,ジャニス工業(株),名証MN,421,-53,-11.18,"2,300",2026/06/18
10,10,3681,(株)ブイキューブ,東証PRM,16,-2,-11.11,"2,029,600",2026/06/18
11,11,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,170,-21,-10.99,"8,164,600",2026/06/18
12,12,6227,ＡＩメカテック(株),東証STD,"7,330",-830,-10.17,"2,292,200",2026/06/18
13,13,6731,(株)ピクセラ,東証STD,106,-12,-10.17,"5,206,400",2026/06/18
14,14,4316,(株)ビーマップ,東証GRT,130,-14,-9.72,"260,000",2026/06/18
15,15,3110,日東紡,東証PRM,"19,190","-1,980",-9.35,"2,607,800",2026/06/18
16,16,8918,(株)ランド,東証STD,10,-1,-9.09,"208,425,900",2026/06/18
17,17,3350,(株)メタプラネット,東証STD,232,-23,-9.02,"23,870,600",2026/06/18
18,18,9766,コナミグループ(株),東証PRM,"17,375","-1,655",-8.7,"1,335,000",2026/06/18
19,19,6834,(株)精工技研,東証STD,"26,070","-2,460",-8.62,"232,700",2026/06/18
20,20,3664,(株)ＷＩＺＥ,東証GRT,22,-2,-8.33,"5,479,900",2026/06/18
21,21,9399,ビート・ホールディングス・リミテッド,東証STD外国,11,-1,-8.33,"516,626",2026/06/18
22,22,581A,ＧＯ(株),東証GRT,"2,471",-218,-8.11,"5,489,300",2026/06/18
23,23,7878,(株)光・彩,東証STD,"1,342",-118,-8.08,"28,900",2026/06/18
24,24,6962,(株)大真空,東証PRM,929,-78,-7.75,"2,115,800",2026/06/18
25,25,2388,(株)ウェッジホールディングス,東証GRT,37,-3,-7.5,"267,800",2026/06/18
26,26,7815,東京ボード工業(株),東証STD,245,-19,-7.2,"15,700",2026/06/18
27,27,3915,(株)テラスカイ,東証PRM,"2,508",-191,-7.08,"529,100",2026/06/18
28,28,3370,(株)フジタコーポレーション,東証STD,427,-31,-6.77,"62,400",2026/06/18
29,29,7422,東邦レマック(株),東証STD,382,-27,-6.6,"19,600",2026/06/18
30,30,3997,(株)トレードワークス,東証STD,318,-22,-6.47,"630,600",2026/06/18
31,31,6356,日本ギア工業(株),東証STD,"1,526",-104,-6.38,"362,700",2026/06/18
32,32,1490,上場MSCI日本株高配当低ボラティリティ(βH),東証ETF,"7,400",-500,-6.33,41,2026/06/18
33,33,9229,(株)サンウェルズ,東証PRM,134,-9,-6.29,"187,500",2026/06/18
34,34,7477,ムラキ(株),東証STD,"1,999",-132,-6.19,"2,800",2026/06/18
35,35,6387,サムコ(株),東証PRM,"15,190","-1,000",-6.18,"236,300",2026/06/18
36,36,3853,アステリア(株),東証PRM,"1,373",-89,-6.09,"825,100",2026/06/18
37,37,6721,ウインテスト(株),東証STD,79,-5,-5.95,"2,689,100",2026/06/18
38,38,9519,(株)レノバ,東証PRM,831,-52,-5.89,"1,032,500",2026/06/18
39,39,4813,(株)ＡＣＣＥＳＳ,東証PRM,400,-25,-5.88,"539,400",2026/06/18
40,40,5590,(株)ネットスターズ,東証GRT,652,-40,-5.78,"563,600",2026/06/18
41,41,4449,(株)ギフティ,東証PRM,"1,033",-63,-5.75,"273,000",2026/06/18
42,42,5803,(株)フジクラ,東証PRM,"4,461",-268,-5.67,"48,865,900",2026/06/18
43,43,3103,ユニチカ(株),東証STD,"1,168",-68,-5.5,"7,264,100",2026/06/18
44,44,6597,ＨＰＣシステムズ(株),東証GRT,"4,575",-265,-5.48,"263,700",2026/06/18
45,45,5892,(株)ｙｕｔｏｒｉ,東証GRT,"2,072",-120,-5.47,"66,300",2026/06/18
46,46,6966,(株)三井ハイテック,東証PRM,"1,248",-72,-5.45,"7,128,000",2026/06/18
47,47,2432,(株)ディー・エヌ・エー,東証PRM,"2,504",-143.5,-5.42,"3,401,200",2026/06/18
48,48,7793,(株)イメージ・マジック,東証GRT,"1,330",-76,-5.41,"9,700",2026/06/18
49,49,556A,犬猫生活(株),東証GRT,"2,272",-129,-5.37,"146,400",2026/06/18
50,50,6659,(株)メディアリンクス,東証STD,55,-3,-5.17,"3,655,300",2026/06/18
51,51,7603,ジーイエット(株),東証STD,55,-3,-5.17,"991,400",2026/06/18
52,52,2408,(株)ＫＧ情報,東証STD,796,-43,-5.13,"59,900",2026/06/18
53,53,7359,(株)東京通信グループ,東証GRT,222,-12,-5.13,"33,500",2026/06/18
54,54,5025,(株)マーキュリー,東証GRT,522,-28,-5.09,"15,500",2026/06/18
55,55,6492,岡野バルブ製造(株),東証STD,"15,600",-800,-4.88,"27,400",2026/06/18
56,56,8143,(株)ラピーヌ,東証STD,156,-8,-4.88,"2,500",2026/06/18
57,57,9843,(株)ニトリホールディングス,東証PRM,"2,461",-125.5,-4.85,"3,741,800",2026/06/18
