順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,177,+50,39.37,"3,206,600",2026/04/16
2,2,3103,ユニチカ(株),東証STD,"2,581",+500,24.03,"22,762,100",2026/04/16
3,3,3987,エコモット(株),東証GRT,622,+100,19.16,"29,300",2026/04/16
4,4,6740,(株)ジャパンディスプレイ,東証PRM,109,+17,18.48,"139,485,900",2026/04/16
5,5,6866,ＨＩＯＫＩ(株),東証PRM,"9,730","+1,500",18.23,"51,800",2026/04/16
6,6,3444,(株)菊池製作所,東証STD,999,+150,17.67,"1,601,200",2026/04/16
7,7,3449,(株)テクノフレックス,東証STD,"3,430",+503,17.18,"28,500",2026/04/16
8,8,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,"3,355",+490,17.1,"693,800",2026/04/16
9,9,5817,ＪＭＡＣＳ(株),東証STD,"1,589",+223,16.33,"2,243,700",2026/04/16
10,10,6522,(株)アスタリスク,東証GRT,"1,086",+150,16.03,"1,251,800",2026/04/16
11,11,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,"1,097",+150,15.84,"572,000",2026/04/16
12,12,4888,ステラファーマ(株),東証GRT,750,+100,15.38,"2,740,000",2026/04/16
13,13,6217,津田駒工業(株),東証STD,775,+100,14.81,"1,408,000",2026/04/16
14,14,6703,ＯＫＩ,東証PRM,"3,400",+415,13.9,"1,480,800",2026/04/16
15,15,6762,ＴＤＫ(株),東証PRM,"2,540",+293.5,13.06,"23,937,900",2026/04/16
16,16,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"2,500",+284,12.82,"255,800",2026/04/16
17,17,7217,(株)テイン,東証STD,434,+49,12.73,"62,200",2026/04/16
18,18,4241,(株)アテクト,東証STD,826,+93,12.69,"120,800",2026/04/16
19,19,4107,伊勢化学工業(株),東証STD,"5,750",+640,12.52,"1,031,500",2026/04/16
20,20,7719,(株)東京衡機,東証STD,720,+80,12.5,"4,604,700",2026/04/16
21,21,5367,(株)ニッカトー,東証STD,808,+88,12.22,"349,100",2026/04/16
22,22,3994,(株)マネーフォワード,東証PRM,"5,118",+541,11.82,"2,105,800",2026/04/16
23,23,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"6,700",+700,11.67,"1,875,500",2026/04/16
24,24,6072,地盤ネットホールディングス(株),東証STD,"1,205",+125,11.57,"4,264,400",2026/04/16
25,25,4564,オンコセラピー・サイエンス(株),東証GRT,29,+3,11.54,"227,952,000",2026/04/16
26,26,7162,アストマックス(株),東証STD,249,+25,11.16,"271,400",2026/04/16
27,27,6666,リバーエレテック(株),東証STD,957,+94,10.89,"601,900",2026/04/16
28,28,8011,(株)三陽商会,東証PRM,"3,975",+380,10.57,"196,100",2026/04/16
29,29,6433,ヒーハイスト(株),東証STD,"1,504",+140,10.26,"1,464,700",2026/04/16
30,30,3105,日清紡ホールディングス(株),東証PRM,"1,834",+170,10.22,"2,638,200",2026/04/16
31,31,6997,日本ケミコン(株),東証PRM,"2,265",+210,10.22,"1,142,300",2026/04/16
32,32,4704,トレンドマイクロ(株),東証PRM,"5,998",+539,9.87,"5,516,300",2026/04/16
33,33,5243,ｎｏｔｅ(株),東証GRT,"2,769",+248,9.84,"4,575,800",2026/04/16
34,34,6999,ＫＯＡ(株),東証PRM,"2,030",+178,9.61,"836,500",2026/04/16
35,35,153A,(株)カウリス,東証GRT,"1,489",+129,9.49,"289,500",2026/04/16
36,36,6838,(株)多摩川ホールディングス,東証STD,"1,378",+119,9.45,"485,200",2026/04/16
37,37,4886,あすか製薬ホールディングス(株),東証PRM,"2,978",+256,9.4,"438,100",2026/04/16
38,38,1407,(株)ウエストホールディングス,東証STD,"2,320",+198,9.33,"1,902,000",2026/04/16
39,39,7477,ムラキ(株),東証STD,"2,401",+201,9.14,"179,300",2026/04/16
40,40,6367,ダイキン工業(株),東証PRM,"22,090","+1,840",9.09,"3,536,800",2026/04/16
41,41,3778,さくらインターネット(株),東証PRM,"3,610",+285,8.57,"5,309,500",2026/04/16
42,42,7564,(株)ワークマン,東証STD,"6,860",+540,8.54,"740,500",2026/04/16
43,43,456A,ＨＵＭＡＮ　ＭＡＤＥ(株),東証GRT,"5,880",+460,8.49,"288,300",2026/04/16
44,44,485A,(株)パワーエックス,東証GRT,"7,320",+570,8.44,"1,565,700",2026/04/16
45,45,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"4,695",+345,7.93,"3,199,400",2026/04/16
46,46,4240,クラスターテクノロジー(株),東証STD,419,+30,7.71,"71,600",2026/04/16
47,47,6941,山一電機(株),東証PRM,"10,730",+760,7.62,"528,300",2026/04/16
48,48,4445,リビン・テクノロジーズ(株),東証GRT,"3,595",+250,7.47,"12,300",2026/04/16
49,49,5805,ＳＷＣＣ(株),東証PRM,"14,720","+1,010",7.37,"591,600",2026/04/16
50,50,6255,(株)エヌ・ピー・シー,東証GRT,851,+58,7.31,"1,184,300",2026/04/16
51,51,332A,ミーク(株),東証GRT,"1,456",+99,7.3,"281,700",2026/04/16
52,52,4082,第一稀元素化学工業(株),東証PRM,"2,252",+150,7.14,"583,600",2026/04/16
53,53,7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,東証GRT,556,+37,7.13,"323,800",2026/04/16
54,54,548A,(株)システムエグゼ,東証STD,"1,009",+66,7.0,"449,800",2026/04/16
55,55,3796,(株)いい生活,東証STD,356,+23,6.91,"74,200",2026/04/16
56,56,1436,(株)グリーンエナジー＆カンパニー,東証GRT,"4,250",+270,6.78,"31,500",2026/04/16
57,57,3896,阿波製紙(株),東証STD,490,+31,6.75,"478,800",2026/04/16
58,58,6504,富士電機(株),東証PRM,"12,240",+770,6.71,"934,900",2026/04/16
59,59,6976,太陽誘電(株),東証PRM,"6,238",+391,6.69,"6,018,300",2026/04/16
60,60,3853,アステリア(株),東証PRM,"1,586",+98,6.59,"1,731,000",2026/04/16
61,61,3840,パス(株),東証STD,66,+4,6.45,"599,400",2026/04/16
62,62,6298,ワイエイシイホールディングス(株),東証PRM,"1,209",+72,6.33,"274,100",2026/04/16
63,63,2134,北浜キャピタルパートナーズ(株),東証STD,34,+2,6.25,"21,788,500",2026/04/16
64,64,4022,ラサ工業(株),東証PRM,"1,891",+111,6.24,"917,800",2026/04/16
65,65,6492,岡野バルブ製造(株),東証STD,"12,470",+730,6.22,"32,800",2026/04/16
66,66,6507,シンフォニアテクノロジー(株),東証PRM,"14,000",+820,6.22,"260,100",2026/04/16
67,67,336A,ダイナミックマッププラットフォーム(株),東証GRT,752,+44,6.21,"488,000",2026/04/16
68,68,5802,住友電気工業(株),東証PRM,"10,140",+589,6.17,"7,908,600",2026/04/16
69,69,6981,(株)村田製作所,東証PRM,"4,792",+272,6.02,"15,342,100",2026/04/16
70,70,4960,ケミプロ化成(株),東証STD,735,+41,5.91,"294,200",2026/04/16
71,71,4597,ソレイジア・ファーマ(株),東証GRT,36,+2,5.88,"86,007,500",2026/04/16
72,72,205A,(株)ロゴスホールディングス,東証GRT,"1,961",+108,5.83,"67,100",2026/04/16
73,73,6330,東洋エンジニアリング(株),東証PRM,"2,493",+137,5.81,"2,832,800",2026/04/16
74,74,3195,(株)ジェネレーションパス,東証GRT,456,+25,5.8,"87,800",2026/04/16
75,75,3692,(株)ＦＦＲＩセキュリティ,東証GRT,"6,420",+350,5.77,"331,200",2026/04/16
76,76,5706,三井金属(株),東証PRM,"37,750","+2,060",5.77,"2,234,300",2026/04/16
77,77,6623,愛知電機(株),名証PRM,"7,890",+430,5.76,"7,600",2026/04/16
78,78,9449,ＧＭＯインターネットグループ(株),東証PRM,"3,258",+175,5.68,"795,500",2026/04/16
79,79,4417,グローバルセキュリティエキスパート(株),東証GRT,"2,489",+133,5.65,"115,500",2026/04/16
80,80,7678,(株)あさくま,東証STD,"5,670",+300,5.59,"43,400",2026/04/16
81,81,334A,(株)ビジュアル・プロセッシング・ジャパン,東証GRT,"1,835",+97,5.58,"20,200",2026/04/16
82,82,8065,佐藤商事(株),東証PRM,"2,771",+145,5.52,"69,500",2026/04/16
83,83,277A,グロービング(株),東証GRT,"2,481",+129,5.48,"299,100",2026/04/16
84,84,3856,Ａｂａｌａｎｃｅ(株),東証STD,600,+31,5.45,"222,600",2026/04/16
85,85,7236,(株)ティラド,東証PRM,"9,010",+460,5.38,"29,300",2026/04/16
86,86,190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ(株),東証GRT,138,+7,5.34,"1,623,300",2026/04/16
87,87,3648,ＡＧＳ(株),東証STD,"1,205",+61,5.33,"45,700",2026/04/16
88,88,8035,東京エレクトロン(株),東証PRM,"45,820","+2,320",5.33,"4,808,800",2026/04/16
89,89,6787,(株)メイコー,東証PRM,"29,730","+1,490",5.28,"348,500",2026/04/16
90,90,6479,ミネベアミツミ(株),東証PRM,"3,011",+147.5,5.15,"3,963,000",2026/04/16
91,91,6996,ニチコン(株),東証PRM,"2,185",+107,5.15,"440,200",2026/04/16
92,92,1358,上場インデックス日経レバレッジ指数,東証ETF,"112,550","+5,500",5.14,"15,260",2026/04/16
93,93,9984,ソフトバンクグループ(株),東証PRM,"4,672",+228,5.13,"95,147,700",2026/04/16
94,94,1579,日経平均ブル2倍上場投信,東証ETF,637,+31,5.12,"24,372,260",2026/04/16
95,95,1365,iFreeETF 日経平均レバレッジ・インデックス,東証ETF,"3,629",+175,5.07,"427,040",2026/04/16
96,96,3046,(株)ジンズホールディングス,東証PRM,"6,630",+320,5.07,"485,600",2026/04/16
97,97,1570,(NEXT FUNDS)日経平均レバレッジ上場投信,東証ETF,"59,020","+2,840",5.06,"5,218,611",2026/04/16
