順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6327,北川精機(株),東証STD,"6,760","-1,450",-17.66,"795,300",2026/07/06
2,2,3449,(株)テクノフレックス,東証STD,"6,810","-1,250",-15.51,"313,800",2026/07/06
3,3,9256,(株)サクシード,東証GRT,"4,240",-700,-14.17,"211,100",2026/07/06
4,4,9941,太洋物産(株),東証STD,"1,399",-231,-14.17,"322,800",2026/07/06
5,5,9913,日邦産業(株),東証STD,"3,065",-505,-14.15,"189,000",2026/07/06
6,6,6522,(株)アスタリスク,東証GRT,"1,696",-254,-13.03,"2,898,900",2026/07/06
7,7,6264,(株)マルマエ,東証PRM,"2,605",-357,-12.05,"3,309,700",2026/07/06
8,8,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,338,-44,-11.52,"552,900",2026/07/06
9,9,4461,第一工業製薬(株),東証PRM,"11,510","-1,370",-10.64,"154,200",2026/07/06
10,10,6976,太陽誘電(株),東証PRM,"18,385","-2,175",-10.58,"19,033,600",2026/07/06
11,11,5951,ダイニチ工業(株),東証STD,"1,116",-126,-10.14,"51,800",2026/07/06
12,12,6997,日本ケミコン(株),東証PRM,"5,020",-550,-9.87,"1,365,000",2026/07/06
13,13,6387,サムコ(株),東証PRM,"12,080","-1,320",-9.85,"114,300",2026/07/06
14,14,6996,ニチコン(株),東証PRM,"4,010",-425,-9.58,"1,372,800",2026/07/06
15,15,330A,(株)ＴａｌｅｎｔＸ,東証GRT,462,-48,-9.41,"139,200",2026/07/06
16,16,4062,イビデン(株),東証PRM,"21,390","-1,955",-8.37,"6,724,300",2026/07/06
17,17,6227,ＡＩメカテック(株),東証STD,"6,390",-550,-7.93,"1,269,500",2026/07/06
18,18,6627,(株)テラプローブ,東証STD,"12,790","-1,090",-7.85,"124,000",2026/07/06
19,19,7725,(株)インターアクション,東証PRM,"1,793",-146,-7.53,"205,100",2026/07/06
20,20,1436,(株)グリーンエナジー＆カンパニー,東証GRT,"1,443",-117,-7.5,"87,100",2026/07/06
21,21,6981,(株)村田製作所,東証PRM,"10,250",-830,-7.49,"20,945,500",2026/07/06
22,22,5344,(株)ＭＡＲＵＷＡ,東証PRM,"68,280","-5,420",-7.35,"277,900",2026/07/06
23,23,3891,ニッポン高度紙工業(株),東証STD,"8,620",-680,-7.31,"148,200",2026/07/06
24,24,6166,(株)中村超硬,東証GRT,862,-68,-7.31,"1,488,700",2026/07/06
25,25,6479,ミネベアミツミ(株),東証PRM,"4,500",-348,-7.18,"5,090,800",2026/07/06
26,26,4971,メック(株),東証PRM,"9,640",-720,-6.95,"340,300",2026/07/06
27,27,4935,(株)リベルタ,東証STD,335,-25,-6.94,"9,959,700",2026/07/06
28,28,6492,岡野バルブ製造(株),東証STD,"19,890","-1,460",-6.84,"62,200",2026/07/06
29,29,6834,(株)精工技研,東証STD,"24,740","-1,800",-6.78,"184,100",2026/07/06
30,30,6616,トレックス・セミコンダクター(株),東証PRM,"2,284",-160,-6.55,"106,700",2026/07/06
31,31,7220,武蔵精密工業(株),東証PRM,"3,855",-270,-6.55,"1,588,100",2026/07/06
32,32,6955,ＦＤＫ(株),東証STD,452,-31,-6.42,"300,700",2026/07/06
33,33,6966,(株)三井ハイテック,東証PRM,"1,026",-69,-6.3,"3,973,100",2026/07/06
34,34,8938,グローム・ホールディングス(株),東証GRT,327,-22,-6.3,"35,800",2026/07/06
35,35,3441,(株)山王,東証STD,"3,200",-210,-6.16,"79,100",2026/07/06
36,36,4664,ＲＳＣ,東証STD,946,-62,-6.15,"151,200",2026/07/06
37,37,5252,日本ナレッジ(株),東証GRT,765,-50,-6.13,"7,100",2026/07/06
38,38,6754,アンリツ(株),東証PRM,"4,225",-275,-6.11,"2,380,700",2026/07/06
39,39,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"11,270",-730,-6.08,"11,457,600",2026/07/06
40,40,590A,ギフティグループ(株),東証PRM,"1,040",-67,-6.05,"494,100",2026/07/06
41,41,6526,(株)ソシオネクスト,東証PRM,"2,700",-174,-6.05,"11,531,400",2026/07/06
42,42,4165,(株)プレイド,東証GRT,516,-33,-6.01,"648,000",2026/07/06
43,43,3498,霞ヶ関キャピタル(株),東証PRM,"6,630",-420,-5.96,"1,833,300",2026/07/06
44,44,6218,エンシュウ(株),東証STD,652,-41,-5.92,"97,900",2026/07/06
45,45,5074,テスホールディングス(株),東証PRM,840,-52,-5.83,"1,749,300",2026/07/06
46,46,6787,(株)メイコー,東証PRM,"27,620","-1,710",-5.83,"507,600",2026/07/06
47,47,3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東証PRM,"7,960",-490,-5.8,"339,300",2026/07/06
48,48,4099,四国化成ホールディングス(株),東証PRM,"3,120",-190,-5.74,"558,100",2026/07/06
49,49,6798,ＳＭＫ(株),東証PRM,"2,994",-181,-5.7,"45,500",2026/07/06
50,50,7735,(株)ＳＣＲＥＥＮホールディングス,東証PRM,"17,860","-1,080",-5.7,"3,715,700",2026/07/06
51,51,6999,ＫＯＡ(株),東証PRM,"2,760",-166,-5.67,"433,000",2026/07/06
52,52,3375,(株)ＺＯＡ,東証STD,"1,703",-101,-5.6,600,2026/07/06
53,53,6235,(株)オプトラン,東証PRM,"3,630",-215,-5.59,"366,300",2026/07/06
