順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6634,(株)ＪＮグループ,東証STD,86,+26,43.33,"11,319,100",2026/06/18
2,2,9256,(株)サクシード,東証GRT,"2,040",+400,24.39,"801,400",2026/06/18
3,3,3691,(株)デジタルプラス,東証GRT,"1,603",+300,23.02,"163,800",2026/06/18
4,4,5367,(株)ニッカトー,東証STD,"1,850",+317,20.68,"7,459,400",2026/06/18
5,5,7875,竹田ｉＰホールディングス(株),東証STD,879,+150,20.58,"267,600",2026/06/18
6,6,6522,(株)アスタリスク,東証GRT,881,+150,20.52,"875,500",2026/06/18
7,7,6327,北川精機(株),東証STD,"6,150","+1,000",19.42,"510,200",2026/06/18
8,8,8894,(株)ＲＥＶＯＬＵＴＩＯＮ,東証STD,26,+4,18.18,"4,144,300",2026/06/18
9,9,4888,ステラファーマ(株),東証GRT,412,+62,17.71,"2,239,700",2026/06/18
10,10,2334,(株)イオレ,東証GRT,672,+100,17.48,"8,050,900",2026/06/18
11,11,5867,(株)エスネットワークス,東証GRT,"1,300",+193,17.43,"55,800",2026/06/18
12,12,1449,(株)ＦＵＪＩジャパン,札証,350,+51,17.06,"4,600",2026/06/18
13,13,6998,日本タングステン(株),東証STD,"2,507",+350,16.23,"398,100",2026/06/18
14,14,4840,(株)トライアイズ,東証STD,770,+100,14.93,"210,900",2026/06/18
15,15,7717,(株)ブイ・テクノロジー,東証PRM,"7,780","+1,000",14.75,"599,100",2026/06/18
16,16,3449,(株)テクノフレックス,東証STD,"8,740","+1,060",13.8,"216,300",2026/06/18
17,17,6264,(株)マルマエ,東証PRM,"2,882",+327,12.8,"2,131,500",2026/06/18
18,18,7048,ベルトラ(株),東証GRT,150,+17,12.78,"1,377,600",2026/06/18
19,19,3803,イメージ情報開発(株),東証GRT,510,+57,12.58,"327,200",2026/06/18
20,20,9246,(株)プロジェクトホールディングス,東証GRT,"1,128",+124,12.35,"6,800",2026/06/18
21,21,4968,荒川化学工業(株),東証PRM,"2,133",+233,12.26,"552,200",2026/06/18
22,22,4446,Ｌｉｎｋ－Ｕグループ(株),東証PRM,791,+84,11.88,"958,400",2026/06/18
23,23,6433,ヒーハイスト(株),東証STD,"1,160",+123,11.86,"323,500",2026/06/18
24,24,6266,タツモ(株),東証PRM,"4,615",+470,11.34,"541,300",2026/06/18
25,25,3687,(株)フィックスターズ,東証PRM,"2,717",+275,11.26,"5,908,000",2026/06/18
26,26,6245,(株)ヒラノテクシード,東証STD,"2,144",+211,10.92,"277,300",2026/06/18
27,27,4371,(株)コアコンセプト・テクノロジー,東証GRT,"1,442",+135,10.33,"79,300",2026/06/18
28,28,5998,(株)アドバネクス,東証STD,"3,130",+279,9.79,"45,000",2026/06/18
29,29,6656,インスペック(株),東証STD,"1,095",+95,9.5,"329,200",2026/06/18
30,30,4100,戸田工業(株),東証STD,"2,009",+174,9.48,"303,200",2026/06/18
31,31,9941,太洋物産(株),東証STD,"1,340",+116,9.48,"104,400",2026/06/18
32,32,3624,アクセルマーク(株),東証GRT,70,+6,9.38,"3,190,900",2026/06/18
33,33,1961,三機工業(株),東証PRM,"2,951",+251,9.3,"971,300",2026/06/18
34,34,4884,クリングルファーマ(株),東証GRT,330,+28,9.27,"209,700",2026/06/18
35,35,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,308,+26,9.22,"326,400",2026/06/18
36,36,6890,(株)フェローテック,東証STD,"10,280",+840,8.9,"1,223,800",2026/06/18
37,37,5136,ｔｒｉｐｌａ(株),東証GRT,"1,723",+137,8.64,"202,900",2026/06/18
38,38,8045,横浜丸魚(株),東証STD,"1,855",+145,8.48,"3,300",2026/06/18
39,39,6622,(株)ダイヘン,東証PRM,"18,240","+1,410",8.38,"510,500",2026/06/18
40,40,2802,味の素(株),東証PRM,"5,787",+447,8.37,"11,123,900",2026/06/18
41,41,3444,(株)菊池製作所,東証STD,951,+73,8.31,"321,000",2026/06/18
42,42,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"149,900","+11,400",8.23,"7,565",2026/06/18
43,43,3559,(株)ピーバンドットコム,東証STD,449,+34,8.19,"1,119,500",2026/06/18
44,44,4027,テイカ(株),東証PRM,"2,430",+183,8.14,"137,200",2026/06/18
45,45,280A,(株)ＴＭＨ,東証GRT,"2,288",+172,8.13,"139,600",2026/06/18
46,46,6315,ＴＯＷＡ(株),東証PRM,"3,330",+250,8.12,"6,461,900",2026/06/18
47,47,6981,(株)村田製作所,東証PRM,"11,745",+880,8.1,"37,329,500",2026/06/18
48,48,5537,(株)ＡｌｂａＬｉｎｋ,東証GRT,"2,442",+182,8.05,"103,200",2026/06/18
49,49,6166,(株)中村超硬,東証GRT,591,+44,8.04,"449,700",2026/06/18
50,50,446A,(株)ノースサンド,東証GRT,"1,326",+97,7.89,"601,400",2026/06/18
51,51,6728,(株)アルバック,東証PRM,"10,045",+689,7.36,"824,100",2026/06/18
52,52,9331,(株)キャスター,東証GRT,"1,052",+72,7.35,"13,200",2026/06/18
53,53,7735,(株)ＳＣＲＥＥＮホールディングス,東証PRM,"16,425","+1,105",7.21,"4,061,800",2026/06/18
54,54,6627,(株)テラプローブ,東証STD,"12,810",+860,7.2,"275,700",2026/06/18
55,55,2667,(株)イメージ　ワン,東証STD,149,+10,7.19,"3,197,800",2026/06/18
56,56,7256,河西工業(株),東証STD,477,+32,7.19,"4,638,200",2026/06/18
57,57,2152,幼児活動研究会(株),東証STD,"1,497",+100,7.16,"3,400",2026/06/18
58,58,5578,ＡＲアドバンストテクノロジ(株),東証GRT,898,+60,7.16,"37,500",2026/06/18
59,59,4062,イビデン(株),東証PRM,"25,715","+1,715",7.15,"11,491,700",2026/06/18
60,60,4368,扶桑化学工業(株),東証PRM,"4,420",+295,7.15,"1,379,100",2026/06/18
61,61,6920,レーザーテック(株),東証PRM,"56,450","+3,750",7.12,"7,836,200",2026/06/18
62,62,4425,Ｋｕｄａｎ(株),東証GRT,"2,016",+133,7.06,"338,800",2026/06/18
63,63,4599,(株)ステムリム,東証GRT,321,+21,7.0,"461,200",2026/06/18
64,64,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ(株),東証GRT,476,+31,6.97,"583,800",2026/06/18
65,65,7318,セレンディップ・ホールディングス(株),東証GRT,"2,402",+155,6.9,"301,000",2026/06/18
66,66,5632,三菱製鋼(株),東証PRM,"2,288",+147,6.87,"133,800",2026/06/18
67,67,6663,太洋テクノレックス(株),東証STD,343,+22,6.85,"148,200",2026/06/18
68,68,5033,(株)ヌーラボ,東証GRT,825,+52,6.73,"38,900",2026/06/18
69,69,7715,長野計器(株),東証PRM,"4,575",+285,6.64,"207,900",2026/06/18
70,70,3891,ニッポン高度紙工業(株),東証STD,"10,640",+660,6.61,"411,800",2026/06/18
71,71,5885,(株)ジーデップ・アドバンス,東証STD,"3,105",+190,6.52,"101,200",2026/06/18
72,72,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株),東証STD,592,+36,6.47,"406,100",2026/06/18
73,73,3936,(株)グローバルウェイ,東証GRT,165,+10,6.45,"642,200",2026/06/18
74,74,5991,ニッパツ,東証PRM,"4,191",+253,6.42,"3,205,600",2026/06/18
75,75,6614,(株)シキノハイテック,東証STD,881,+53,6.4,"27,300",2026/06/18
76,76,4461,第一工業製薬(株),東証PRM,"12,830",+770,6.38,"168,600",2026/06/18
77,77,5757,(株)ＣＫサンエツ,東証PRM,"5,520",+330,6.36,"30,200",2026/06/18
78,78,5471,大同特殊鋼(株),東証PRM,"2,533.5",+148.5,6.23,"1,719,000",2026/06/18
79,79,3810,サイバーステップホールディングス(株),東証STD,205,+12,6.22,"741,900",2026/06/18
80,80,6098,(株)リクルートホールディングス,東証PRM,"11,165",+645,6.13,"5,207,500",2026/06/18
81,81,6323,ローツェ(株),東証PRM,"4,830",+276,6.06,"2,578,900",2026/06/18
82,82,8107,(株)キムラタン,東証STD,35,+2,6.06,"4,774,100",2026/06/18
83,83,3753,(株)フライトソリューションズ,東証STD,160,+9,5.96,"2,678,000",2026/06/18
84,84,7072,(株)インティメート・マージャー,東証GRT,"1,049",+59,5.96,"29,100",2026/06/18
85,85,2962,(株)テクニスコ,東証STD,"1,107",+62,5.93,"167,100",2026/06/18
86,86,7122,近畿車輛(株),東証STD,"2,440",+136,5.9,"44,400",2026/06/18
87,87,190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ(株),東証GRT,72,+4,5.88,"1,428,700",2026/06/18
88,88,6763,帝国通信工業(株),東証PRM,"3,105",+171,5.83,"16,000",2026/06/18
89,89,7727,(株)オーバル,東証STD,784,+43,5.8,"266,300",2026/06/18
90,90,9036,東部ネットワーク(株),東証STD,"1,267",+69,5.76,"5,800",2026/06/18
91,91,4099,四国化成ホールディングス(株),東証PRM,"7,170",+390,5.75,"250,100",2026/06/18
92,92,3551,ダイニック(株),東証STD,"1,414",+75,5.6,"50,800",2026/06/18
93,93,6794,フォスター電機(株),東証PRM,"3,050",+160,5.54,"213,500",2026/06/18
94,94,6997,日本ケミコン(株),東証PRM,"5,530",+290,5.53,"2,435,500",2026/06/18
95,95,4554,富士製薬工業(株),東証PRM,"2,334",+121,5.47,"161,000",2026/06/18
96,96,7182,(株)ゆうちょ銀行,東証PRM,"3,296",+171,5.47,"8,672,100",2026/06/18
97,97,4203,住友ベークライト(株),東証PRM,"7,363",+380,5.44,"836,400",2026/06/18
98,98,8715,アニコム　ホールディングス(株),東証PRM,"1,311",+67,5.39,"507,300",2026/06/18
99,99,3498,霞ヶ関キャピタル(株),東証PRM,"6,860",+350,5.38,"938,800",2026/06/18
