順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6513,(株)オリジン,東証STD,"1,376",+300,27.88,"504,200",2026/08/14
2,2,7815,東京ボード工業(株),東証STD,387,+80,26.06,"117,300",2026/08/14
3,3,8995,(株)誠建設工業,東証STD,"1,580",+300,23.44,"573,100",2026/08/14
4,4,4480,(株)メドレー,東証PRM,"2,677",+500,22.97,"878,200",2026/08/14
5,5,3633,ＧＭＯペパボ(株),東証STD,"2,200",+400,22.22,"43,000",2026/08/14
6,6,479A,ＰＲＯＮＩ(株),東証GRT,"1,734",+297,20.67,"361,400",2026/08/14
7,7,2585,(株)ライフドリンクカンパニー,東証PRM,"1,787",+300,20.17,"2,318,800",2026/08/14
8,8,3659,(株)ネクソン,東証PRM,"3,022",+500.5,19.85,"786,300",2026/08/14
9,9,9557,(株)エアークローゼット,東証GRT,231,+38,19.69,"703,200",2026/08/14
10,10,150A,(株)ＪＳＨ,東証GRT,619,+100,19.27,"20,600",2026/08/14
11,11,6027,弁護士ドットコム(株),東証PRM,"3,750",+600,19.05,"1,095,200",2026/08/14
12,12,3660,(株)アイスタイル,東証PRM,517,+80,18.31,"2,817,000",2026/08/14
13,13,9399,ビート・ホールディングス・リミテッド,東証STD外国,13,+2,18.18,"1,064,701",2026/08/14
14,14,3103,ユニチカ(株),東証STD,"1,594",+244,18.07,"45,765,900",2026/08/14
15,15,4377,(株)ワンキャリア,東証GRT,"2,557",+391,18.05,"523,300",2026/08/14
16,16,4478,フリー(株),東証GRT,"3,345",+501,17.62,"941,400",2026/08/14
17,17,6904,原田工業(株),東証STD,540,+80,17.39,"87,700",2026/08/14
18,18,4392,ＦＩＧ(株),東証PRM,"1,050",+150,16.67,"4,881,100",2026/08/14
19,19,3895,ハビックス(株),東証STD,569,+80,16.36,"573,800",2026/08/14
20,20,4255,ＴＨＥＣＯＯ(株),東証GRT,"3,720",+520,16.25,"146,300",2026/08/14
21,21,3937,(株)Ｕｂｉｃｏｍホールディングス,東証STD,"1,205",+167,16.09,"340,900",2026/08/14
22,22,5892,(株)ｙｕｔｏｒｉ,東証GRT,"2,534",+337,15.34,"432,200",2026/08/14
23,23,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ(株),東証PRM,"1,132",+150,15.27,"572,400",2026/08/14
24,24,5592,(株)くすりの窓口,東証GRT,"2,880",+377,15.06,"382,200",2026/08/14
25,25,4165,(株)プレイド,東証GRT,683,+89,14.98,"2,921,100",2026/08/14
26,26,5137,(株)スマートドライブ,東証GRT,266,+34,14.66,"1,578,200",2026/08/14
27,27,6522,(株)アスタリスク,東証GRT,"2,165",+264,13.89,"5,167,800",2026/08/14
28,28,6694,(株)ズーム,東証STD,759,+90,13.45,"167,400",2026/08/14
29,29,6376,日機装(株),東証PRM,"4,385",+510,13.16,"1,636,900",2026/08/14
30,30,6918,(株)アバールデータ,東証STD,"3,930",+445,12.77,"382,100",2026/08/14
31,31,7727,(株)オーバル,東証STD,925,+104,12.67,"620,300",2026/08/14
32,32,291A,(株)リスキル,東証GRT,"2,027",+212,11.68,"24,000",2026/08/14
33,33,4020,ビートレンド(株),東証GRT,785,+82,11.66,"13,300",2026/08/14
34,34,3810,サイバーステップホールディングス(株),東証STD,212,+22,11.58,"2,247,100",2026/08/14
35,35,7936,(株)アシックス,東証PRM,"5,281",+515,10.81,"26,323,200",2026/08/14
36,36,8508,Ｊトラスト(株),東証STD,895,+86,10.63,"2,884,300",2026/08/14
37,37,194A,(株)ＷＯＬＶＥＳ　ＨＡＮＤ,東証GRT,"2,100",+200,10.53,"287,400",2026/08/14
38,38,141A,(株)トライアルホールディングス,東証GRT,"3,680",+350,10.51,"3,409,500",2026/08/14
39,39,3994,(株)マネーフォワード,東証PRM,"6,479",+605,10.3,"1,220,300",2026/08/14
40,40,558A,(株)ＳＱＵＥＥＺＥ,東証GRT,"5,040",+465,10.16,"80,400",2026/08/14
41,41,6862,ミナトホールディングス(株),東証STD,"3,800",+350,10.14,"3,707,500",2026/08/14
42,42,8918,(株)ランド,東証STD,11,+1,10.0,"337,155,900",2026/08/14
43,43,7409,ＡｅｒｏＥｄｇｅ(株),東証GRT,"1,683",+152,9.93,"863,800",2026/08/14
44,44,4419,(株)Ｆｉｎａｔｅｘｔホールディングス,東証GRT,"1,394",+125,9.85,"2,070,500",2026/08/14
45,45,3968,セグエグループ(株),東証PRM,648,+58,9.83,"1,702,500",2026/08/14
46,46,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株),東証STD,638,+57,9.81,"229,200",2026/08/14
47,47,2120,(株)ＬＩＦＵＬＬ,東証PRM,243,+21,9.46,"3,177,000",2026/08/14
48,48,5287,(株)イトーヨーギョー,東証STD,893,+77,9.44,"177,900",2026/08/14
49,49,3237,(株)イントランス,東証GRT,107,+9,9.18,"554,100",2026/08/14
50,50,4022,ラサ工業(株),東証PRM,"2,370",+199,9.17,"1,650,300",2026/08/14
51,51,3156,(株)レスター,東証PRM,"5,510",+460,9.11,"214,500",2026/08/14
52,52,5038,(株)ｅＷｅＬＬ,東証GRT,"2,302",+188,8.89,"167,200",2026/08/14
53,53,586A,(NEXT FUNDS) 日経エンタメ・コンテンツ株指数,東証ETF,256.3,+19.8,8.37,"1,153,260",2026/08/14
54,54,3907,シリコンスタジオ(株),東証STD,"1,595",+123,8.36,"755,700",2026/08/14
55,55,4390,(株)アイ・ピー・エス,東証PRM,"4,045",+305,8.16,"153,400",2026/08/14
56,56,9327,(株)イー・ロジット,東証STD,204,+15,7.94,"15,400",2026/08/14
57,57,4052,フィーチャ(株),東証GRT,629,+46,7.89,"2,200,400",2026/08/14
58,58,336A,ダイナミックマッププラットフォーム(株),東証GRT,805,+58,7.76,"252,800",2026/08/14
59,59,3672,(株)オルトプラス,東証STD,28,+2,7.69,"123,700",2026/08/14
60,60,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,337,+24,7.67,"4,636,500",2026/08/14
61,61,5574,(株)ＡＢＥＪＡ,東証GRT,"3,030",+215,7.64,"271,500",2026/08/14
62,62,4397,(株)チームスピリット,東証GRT,423,+30,7.63,"208,300",2026/08/14
63,63,4420,イーソル(株),東証STD,737,+52,7.59,"195,600",2026/08/14
64,64,3697,(株)ＳＨＩＦＴ,東証PRM,956.1,+67.3,7.57,"6,610,900",2026/08/14
65,65,4331,(株)テイクアンドギヴ・ニーズ,東証PRM,733,+51,7.48,"397,000",2026/08/14
66,66,3993,(株)ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,東証PRM,"3,170",+219,7.42,"1,713,900",2026/08/14
67,67,6444,サンデン(株),東証STD,203,+14,7.41,"425,500",2026/08/14
68,68,7715,長野計器(株),東証PRM,"4,420",+305,7.41,"329,200",2026/08/14
69,69,3923,(株)ラクス,東証PRM,"1,175",+81,7.4,"3,787,700",2026/08/14
70,70,5586,(株)Ｌａｂｏｒｏ．ＡＩ,東証GRT,902,+62,7.38,"359,200",2026/08/14
71,71,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"76,980","+5,270",7.35,"5,328",2026/08/14
72,72,4381,ビープラッツ(株),東証GRT,429,+29,7.25,"1,518,000",2026/08/14
73,73,4584,キッズウェル・バイオ(株),東証GRT,163,+11,7.24,"806,800",2026/08/14
74,74,7694,(株)いつも,東証GRT,566,+38,7.2,"132,300",2026/08/14
75,75,9170,成友興業(株),名証MN,"1,860",+125,7.2,"1,100",2026/08/14
76,76,173A,(株)ハンモック,東証GRT,"1,575",+105,7.14,"17,700",2026/08/14
77,77,3628,(株)データホライゾン,東証GRT,602,+40,7.12,"17,600",2026/08/14
78,78,6058,(株)ベクトル,東証PRM,"1,849",+121,7.0,"538,500",2026/08/14
79,79,6627,(株)テラプローブ,東証STD,"12,840",+840,7.0,"296,000",2026/08/14
80,80,8066,三谷商事(株),東証STD,"3,230",+210,6.95,"38,700",2026/08/14
81,81,7974,任天堂(株),東証PRM,"8,900",+575,6.91,"18,615,900",2026/08/14
82,82,2640,GX ゲーム＆アニメ-日本株式,東証ETF,"4,300",+277,6.89,"45,483",2026/08/14
83,83,378A,(株)ヒット,東証GRT,"1,211",+78,6.88,"112,400",2026/08/14
84,84,421A,(株)ムービン・ストラテジック・キャリア,東証GRT,"3,900",+250,6.85,"139,900",2026/08/14
85,85,3034,クオールホールディングス(株),東証PRM,"2,638",+168,6.8,"348,100",2026/08/14
86,86,7389,(株)あいちフィナンシャルグループ,東証PRM,"1,868",+118,6.74,"2,076,300",2026/08/14
87,87,3944,古林紙工(株),東証STD,"3,180",+200,6.71,"4,300",2026/08/14
88,88,4431,(株)スマレジ,東証GRT,"3,435",+215,6.68,"117,900",2026/08/14
89,89,4583,(株)カイオム・バイオサイエンス,東証GRT,80,+5,6.67,"1,241,600",2026/08/14
90,90,6731,(株)ピクセラ,東証STD,115,+7,6.48,"239,800",2026/08/14
91,91,135A,(株)ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,東証GRT,"4,120",+250,6.46,"102,000",2026/08/14
92,92,4597,ソレイジア・ファーマ(株),東証GRT,33,+2,6.45,"56,490,900",2026/08/14
93,93,4883,(株)モダリス,東証GRT,33,+2,6.45,"465,700",2026/08/14
94,94,3710,ジョルダン(株),東証STD,661,+40,6.44,"119,500",2026/08/14
95,95,3538,(株)ウイルプラスホールディングス,東証STD,"1,029",+62,6.41,"113,600",2026/08/14
96,96,6526,(株)ソシオネクスト,東証PRM,"2,118.5",+127,6.38,"9,203,900",2026/08/14
97,97,4418,(株)ＪＤＳＣ,東証GRT,852,+51,6.37,"407,300",2026/08/14
98,98,6563,(株)みらいワークス,東証GRT,537,+32,6.34,"20,000",2026/08/14
99,99,7094,(株)ＮｅｘＴｏｎｅ,東証GRT,"1,760",+105,6.34,"117,600",2026/08/14
100,100,5885,(株)ジーデップ・アドバンス,東証STD,"3,285",+195,6.31,"124,300",2026/08/14
101,101,9319,(株)中央倉庫,東証PRM,"1,890",+112,6.3,"58,400",2026/08/14
102,102,8281,ゼビオホールディングス(株),東証PRM,"1,218",+72,6.28,"647,900",2026/08/14
103,103,590A,ギフティグループ(株),東証PRM,"1,188",+70,6.26,"427,200",2026/08/14
104,104,7552,(株)ハピネット,東証PRM,"3,480",+205,6.26,"392,800",2026/08/14
105,105,9562,ビジネスコーチ(株),東証GRT,584,+34,6.18,"11,000",2026/08/14
106,106,3131,シンデン・ハイテックス(株),東証STD,"6,880",+400,6.17,"146,000",2026/08/14
107,107,5587,(株)インバウンドプラットフォーム,東証GRT,968,+56,6.14,"53,900",2026/08/14
108,108,5724,(株)アサカ理研,東証STD,"3,000",+172,6.08,"181,700",2026/08/14
109,109,3925,(株)ダブルスタンダード,東証PRM,"1,333",+76,6.05,"176,700",2026/08/14
110,110,3694,(株)オプティム,東証PRM,442,+25,6.0,"474,200",2026/08/14
111,111,8398,(株)筑邦銀行,福証,"2,250",+127,5.98,"1,800",2026/08/14
112,112,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ(株),東証GRT,623,+35,5.95,"723,500",2026/08/14
113,113,4443,Ｓａｎｓａｎ(株),東証PRM,"2,106",+118,5.94,"1,369,300",2026/08/14
114,114,4776,サイボウズ(株),東証PRM,"2,945",+165,5.94,"746,900",2026/08/14
115,115,4412,(株)サイエンスアーツ,東証GRT,"1,220",+68,5.9,"37,400",2026/08/14
116,116,4475,ＨＥＮＮＧＥ(株),東証GRT,"1,529",+85,5.89,"630,000",2026/08/14
117,117,7779,ＣＹＢＥＲＤＹＮＥ(株),東証GRT,256,+14,5.79,"2,915,900",2026/08/14
118,118,265A,Ｈｍｃｏｍｍ(株),東証GRT,716,+39,5.76,"37,400",2026/08/14
119,119,2820,(株)やまみ,東証STD,"5,900",+320,5.73,"62,100",2026/08/14
120,120,6758,ソニーグループ(株),東証PRM,"3,912",+212,5.73,"23,873,300",2026/08/14
121,121,6340,澁谷工業(株),東証PRM,"5,400",+290,5.68,"367,700",2026/08/14
122,122,2351,(株)ＡＳＪ,東証STD,337,+18,5.64,"32,600",2026/08/14
123,123,2492,(株)インフォマート,東証PRM,614,+32,5.5,"3,229,700",2026/08/14
124,124,9424,日本通信(株),東証PRM,115,+6,5.5,"2,115,400",2026/08/14
125,125,6840,(株)ＡＫＩＢＡホールディングス,東証STD,736,+38,5.44,"1,313,000",2026/08/14
126,126,5189,櫻護謨(株),東証STD,"3,825",+195,5.37,"18,400",2026/08/14
127,127,5985,サンコール(株),東証STD,"2,138",+109,5.37,"2,174,000",2026/08/14
128,128,8065,佐藤商事(株),東証PRM,"3,925",+200,5.37,"132,600",2026/08/14
129,129,3854,(株)アイル,東証PRM,"2,439",+124,5.36,"212,300",2026/08/14
130,130,9346,(株)ココルポート,東証GRT,"1,841",+93,5.32,"55,500",2026/08/14
131,131,4071,(株)プラスアルファ・コンサルティング,東証PRM,"2,224",+111,5.25,"694,400",2026/08/14
132,132,7878,(株)光・彩,東証STD,"1,368",+68,5.23,800,2026/08/14
133,133,9554,(株)ＡＶｉＣ,東証GRT,"1,770",+88,5.23,"99,800",2026/08/14
134,134,5884,(株)クラダシ,東証GRT,668,+33,5.2,"216,100",2026/08/14
135,135,4427,(株)ＥｄｕＬａｂ,東証GRT,223,+11,5.19,"134,400",2026/08/14
136,136,4073,(株)ジィ・シィ企画,東証GRT,570,+28,5.17,"64,800",2026/08/14
137,137,5707,東邦亜鉛(株),東証PRM,"1,081",+53,5.16,"1,546,000",2026/08/14
138,138,8518,日本アジア投資(株),東証STD,143,+7,5.15,"77,900",2026/08/14
139,139,544A,ＧＭＳグループ(株),東証PRM,349,+17,5.12,"1,358,900",2026/08/14
140,140,2413,エムスリー(株),東証PRM,"1,697.5",+82.5,5.11,"6,308,000",2026/08/14
141,141,6193,バーチャレクス・ホールディングス(株),東証GRT,"1,093",+53,5.1,"16,600",2026/08/14
142,142,6701,ＮＥＣ,東証PRM,"5,168",+251,5.1,"8,970,600",2026/08/14
143,143,6258,平田機工(株),東証PRM,"3,825",+185,5.08,"640,300",2026/08/14
144,144,5132,(株)ｐｌｕｓｚｅｒｏ,東証GRT,"2,011",+97,5.07,"43,700",2026/08/14
145,145,4178,(株)Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,東証GRT,520,+25,5.05,"7,200",2026/08/14
146,146,3778,さくらインターネット(株),東証PRM,"3,870",+185,5.02,"1,747,400",2026/08/14
147,147,436A,サイバーソリューションズ(株),東証GRT,"1,113",+53,5.0,"77,800",2026/08/14
148,148,9087,タカセ(株),東証STD,"2,100",+100,5.0,"1,700",2026/08/14
149,149,4978,(株)リプロセル,東証GRT,148,+7,4.96,"1,489,200",2026/08/14
150,150,4976,東洋ドライルーブ(株),東証STD,"1,400",+66,4.95,"15,600",2026/08/14
151,151,3763,(株)プロシップ,東証PRM,"2,022",+95,4.93,"88,400",2026/08/14
152,152,4177,(株)ｉ－ｐｌｕｇ,東証GRT,"1,598",+75,4.92,"4,500",2026/08/14
153,153,3040,(株)ソリトンシステムズ,東証PRM,"2,563",+119,4.87,"276,700",2026/08/14
154,154,3984,(株)ユーザーローカル,東証PRM,"1,594",+74,4.87,"191,300",2026/08/14
155,155,6433,ヒーハイスト(株),東証STD,"1,014",+47,4.86,"107,300",2026/08/14
156,156,5575,(株)Ｇｌｏｂｅｅ,東証GRT,"1,233",+57,4.85,"24,900",2026/08/14
157,157,3771,(株)システムリサーチ,東証PRM,"1,929",+89,4.84,"113,400",2026/08/14
158,158,4375,セーフィー(株),東証GRT,655,+30,4.8,"323,700",2026/08/14
159,159,4288,(株)アズジェント,東証STD,483,+22,4.77,"19,900",2026/08/14
160,160,6199,(株)セラク,東証STD,"1,472",+67,4.77,"38,900",2026/08/14
161,161,3189,(株)ＡＮＡＰホールディングス,東証STD,110,+5,4.76,"305,000",2026/08/14
162,162,332A,ミーク(株),東証GRT,"1,080",+49,4.75,"161,100",2026/08/14
163,163,9166,(株)ＧＥＮＤＡ,東証GRT,740,+33,4.67,"2,986,800",2026/08/14
164,164,2070,スマート ESG30 女性活躍(ネットリターン)ETN,東証ETF,"16,975",+755,4.65,3,2026/08/14
165,165,7256,河西工業(株),東証STD,451,+20,4.64,"4,284,600",2026/08/14
166,166,8364,(株)清水銀行,東証PRM,"3,075",+136,4.63,"69,700",2026/08/14
167,167,9692,(株)シーイーシー,東証PRM,"2,410",+106,4.6,"205,700",2026/08/14
168,168,247A,Ａｉロボティクス(株),東証GRT,866,+38,4.59,"1,690,800",2026/08/14
169,169,5715,古河機械金属(株),東証PRM,"4,215",+185,4.59,"997,100",2026/08/14
170,170,6135,(株)牧野フライス製作所,東証PRM,"15,350",+670,4.56,"272,500",2026/08/14
171,171,5244,(株)ｊｉｇ．ｊｐ,東証GRT,185,+8,4.52,"930,400",2026/08/14
172,172,8136,(株)サンリオ,東証PRM,"1,282.5",+55.5,4.52,"43,179,000",2026/08/14
173,173,5563,新日本電工(株),東証PRM,443,+19,4.48,"948,400",2026/08/14
