順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6969,松尾電機(株),東証STD,959,-300,-23.83,"231,800",2026/08/12
2,2,8136,(株)サンリオ,東証PRM,"1,191",-263.5,-18.12,"89,543,900",2026/08/12
3,3,9337,(株)トリドリ,東証GRT,"1,403",-295,-17.37,"215,600",2026/08/12
4,4,7135,ジャパンクラフトホールディングス(株),東証STD,183,-36,-16.44,"492,000",2026/08/12
5,5,4074,(株)ラキール,東証GRT,796,-150,-15.86,"19,000",2026/08/12
6,6,6840,(株)ＡＫＩＢＡホールディングス,東証STD,709,-131,-15.6,"2,958,300",2026/08/12
7,7,6464,(株)ツバキ・ナカシマ,東証PRM,340,-60,-15.0,"1,376,600",2026/08/12
8,8,4971,メック(株),東証PRM,"7,690","-1,290",-14.37,"1,413,200",2026/08/12
9,9,4755,楽天グループ(株),東証PRM,745,-119,-13.77,"67,917,500",2026/08/12
10,10,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株),東証STD,578,-80,-12.16,"268,400",2026/08/12
11,11,246A,(株)アスア,東証GRT,960,-132,-12.09,"178,100",2026/08/12
12,12,6613,(株)ＱＤレーザ,東証GRT,"1,735",-225,-11.48,"4,972,800",2026/08/12
13,13,7505,扶桑電通(株),東証STD,"2,036",-241,-10.58,"124,100",2026/08/12
14,14,8237,(株)松屋,東証PRM,"2,005",-220,-9.89,"372,500",2026/08/12
15,15,9444,(株)トーシンホールディングス,東証STD,289,-31,-9.69,"88,800",2026/08/12
16,16,6347,(株)プラコー,東証STD,255,-27,-9.57,"87,100",2026/08/12
17,17,5981,東京製綱(株),東証PRM,"1,913",-199,-9.42,"339,000",2026/08/12
18,18,6564,(株)ミダックホールディングス,東証PRM,"2,106",-215,-9.26,"131,800",2026/08/12
19,19,8152,ソマール(株),東証STD,"7,270",-730,-9.13,"19,900",2026/08/12
20,20,548A,(株)システムエグゼ,東証STD,907,-91,-9.12,"108,000",2026/08/12
21,21,4889,(株)レナサイエンス,東証GRT,"1,155",-112,-8.84,"1,578,300",2026/08/12
22,22,7726,黒田精工(株),東証STD,"1,315",-127,-8.81,"69,600",2026/08/12
23,23,6993,大黒屋ホールディングス(株),東証STD,94,-9,-8.74,"7,220,100",2026/08/12
24,24,9082,大和自動車交通(株),東証STD,"2,000",-187,-8.55,"15,500",2026/08/12
25,25,7376,ＢＣＣ(株),東証GRT,994,-91,-8.39,"47,800",2026/08/12
26,26,8715,アニコム　ホールディングス(株),東証PRM,"1,141",-101,-8.13,"1,191,800",2026/08/12
27,27,4092,日本化学工業(株),東証PRM,"5,180",-440,-7.83,"846,800",2026/08/12
28,28,6736,サン電子(株),東証STD,"10,030",-840,-7.73,"26,500",2026/08/12
29,29,5071,(株)ヴィス,東証STD,"1,345",-107,-7.37,"36,600",2026/08/12
30,30,3103,ユニチカ(株),東証STD,"1,102",-87,-7.32,"11,905,700",2026/08/12
31,31,6785,(株)鈴木,東証PRM,"2,972",-233,-7.27,"260,300",2026/08/12
32,32,7819,粧美堂(株),東証STD,947,-73,-7.16,"245,900",2026/08/12
33,33,2170,(株)リンクアンドモチベーション,東証PRM,610,-46,-7.01,"1,050,500",2026/08/12
34,34,4680,(株)ラウンドワン,東証PRM,"1,269.5",-95.5,-7.0,"6,838,700",2026/08/12
35,35,6588,東芝テック(株),東証PRM,"3,210",-240,-6.96,"203,500",2026/08/12
36,36,6258,平田機工(株),東証PRM,"3,610",-255,-6.6,"902,800",2026/08/12
37,37,6677,(株)エスケーエレクトロニクス,東証STD,"3,480",-235,-6.33,"193,100",2026/08/12
38,38,7115,(株)アルファパーチェス,東証STD,"1,555",-105,-6.33,"32,100",2026/08/12
39,39,3719,ＡＩストーム(株),東証STD,137,-9,-6.16,"853,200",2026/08/12
40,40,544A,ＧＭＳグループ(株),東証PRM,336,-22,-6.15,"1,668,600",2026/08/12
41,41,2666,(株)オートウェーブ,東証STD,177,-11,-5.85,"270,200",2026/08/12
42,42,9341,(株)ＧＥＮＯＶＡ,東証PRM,604,-36,-5.63,"305,000",2026/08/12
43,43,9068,丸全昭和運輸(株),東証PRM,"7,290",-430,-5.57,"65,200",2026/08/12
44,44,3591,(株)ワコールホールディングス,東証PRM,"4,254",-249,-5.53,"243,600",2026/08/12
45,45,4047,関東電化工業(株),東証PRM,"2,634",-152,-5.46,"2,027,300",2026/08/12
46,46,3422,(株)Ｊ－ＭＡＸ,東証STD,662,-38,-5.43,"396,100",2026/08/12
47,47,6850,(株)チノー,東証PRM,"1,646",-94,-5.4,"152,500",2026/08/12
48,48,4263,サスメド(株),東証GRT,528,-30,-5.38,"332,000",2026/08/12
49,49,9930,北沢産業(株),東証STD,375,-21,-5.3,"11,600",2026/08/12
50,50,2039,NEXT NOTES ドバイ原油先物 ベア ETN,東証ETF,527,-29,-5.22,"203,756",2026/08/12
51,51,1764,工藤建設(株),東証STD,"2,692",-147,-5.18,"6,800",2026/08/12
52,52,3350,(株)メタプラネット,東証STD,221,-12,-5.15,"18,867,100",2026/08/12
53,53,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,276,-15,-5.15,"5,795,000",2026/08/12
54,54,9843,(株)ニトリホールディングス,東証PRM,"2,941.5",-158.5,-5.11,"4,466,500",2026/08/12
55,55,7615,(株)京都きもの友禅ホールディングス,東証STD,94,-5,-5.05,"285,000",2026/08/12
56,56,2901,(株)ウェルディッシュ,東証STD,152,-8,-5.0,"849,200",2026/08/12
57,57,409A,オリオンビール(株),東証PRM,"1,187",-62,-4.96,"639,400",2026/08/12
58,58,4056,ニューラルグループ(株),東証GRT,211,-11,-4.95,"74,200",2026/08/12
59,59,7567,(株)栄電子,東証STD,633,-33,-4.95,"221,800",2026/08/12
60,60,7936,(株)アシックス,東証PRM,"4,796",-250,-4.95,"6,133,400",2026/08/12
61,61,559A,梅乃宿酒造(株),東証STD,"1,092",-56,-4.88,"65,900",2026/08/12
62,62,7837,(株)アールシーコア,東証STD,333,-17,-4.86,"9,000",2026/08/12
63,63,5351,品川リフラ(株),東証PRM,"2,054",-104,-4.82,"391,200",2026/08/12
64,64,6376,日機装(株),東証PRM,"3,735",-185,-4.72,"487,600",2026/08/12
65,65,4813,(株)ＡＣＣＥＳＳ,東証PRM,409,-20,-4.66,"1,603,000",2026/08/12
66,66,8945,サンネクスタグループ(株),東証STD,"1,090",-53,-4.64,"8,600",2026/08/12
67,67,7080,(株)スポーツフィールド,東証GRT,811,-39,-4.59,"60,200",2026/08/12
68,68,3133,(株)海帆,東証GRT,84,-4,-4.55,"751,500",2026/08/12
69,69,6237,(株)イワキ,東証PRM,"4,605",-215,-4.46,"151,400",2026/08/12
70,70,4935,(株)リベルタ,東証STD,215,-10,-4.44,"1,103,600",2026/08/12
71,71,3810,サイバーステップホールディングス(株),東証STD,177,-8,-4.32,"621,000",2026/08/12
72,72,5726,(株)大阪チタニウムテクノロジーズ,東証PRM,"2,753",-124,-4.31,"661,800",2026/08/12
73,73,6250,(株)やまびこ,東証PRM,"4,220",-190,-4.31,"153,200",2026/08/12
74,74,3675,(株)クロス・マーケティンググループ,東証STD,601,-27,-4.3,"196,600",2026/08/12
75,75,4390,(株)アイ・ピー・エス,東証PRM,"3,605",-160,-4.25,"135,600",2026/08/12
76,76,6440,ＪＵＫＩ(株),東証PRM,643,-28,-4.17,"318,700",2026/08/12
77,77,6724,セイコーエプソン(株),東証PRM,"3,129",-136,-4.17,"2,353,300",2026/08/12
78,78,9517,イーレックス(株),東証PRM,828,-36,-4.17,"337,800",2026/08/12
79,79,4816,東映アニメーション(株),東証STD,"2,862",-123,-4.12,"499,300",2026/08/12
80,80,4894,クオリプス(株),東証GRT,"5,180",-220,-4.07,"119,700",2026/08/12
81,81,6962,(株)大真空,東証PRM,790,-33,-4.01,"789,900",2026/08/12
82,82,4475,ＨＥＮＮＧＥ(株),東証GRT,"1,445",-60,-3.99,"489,200",2026/08/12
83,83,5533,(株)エリッツホールディングス,東証STD,"1,927",-80,-3.99,"4,200",2026/08/12
84,84,7201,日産自動車(株),東証PRM,336.1,-13.9,-3.97,"36,944,600",2026/08/12
85,85,4350,(株)メディカルシステムネットワーク,東証STD,463,-19,-3.94,"75,800",2026/08/12
86,86,9605,東映(株),東証PRM,"5,890",-240,-3.92,"142,100",2026/08/12
87,87,6573,ＣＲＡＶＩＡ(株),東証GRT,25,-1,-3.85,"1,300,400",2026/08/12
88,88,4392,ＦＩＧ(株),東証PRM,878,-35,-3.83,"2,045,200",2026/08/12
89,89,5713,住友金属鉱山(株),東証PRM,"9,684",-381,-3.79,"5,546,900",2026/08/12
90,90,7510,(株)たけびし,東証PRM,"2,796",-109,-3.75,"50,000",2026/08/12
91,91,3672,(株)オルトプラス,東証STD,26,-1,-3.7,"100,200",2026/08/12
92,92,4911,(株)資生堂,東証PRM,"3,479",-132,-3.66,"3,747,000",2026/08/12
93,93,9880,イノテック(株),東証PRM,"3,560",-135,-3.65,"439,200",2026/08/12
94,94,7477,ムラキ(株),東証STD,"1,460",-55,-3.63,"15,100",2026/08/12
95,95,7552,(株)ハピネット,東証PRM,"3,315",-125,-3.63,"603,500",2026/08/12
96,96,550A,(株)ソフトテックス,東証STD,"2,103",-79,-3.62,"11,600",2026/08/12
97,97,8086,ニプロ(株),東証PRM,"1,610.5",-60.5,-3.62,"1,592,200",2026/08/12
98,98,9791,(株)ビケンテクノ,東証STD,"1,176",-44,-3.61,"13,000",2026/08/12
99,99,9385,(株)ショーエイコーポレーション,東証STD,749,-28,-3.6,"69,500",2026/08/12
100,100,6779,日本電波工業(株),東証PRM,"2,860",-106,-3.57,"1,073,200",2026/08/12
101,101,7902,(株)ソノコム,東証STD,"1,080",-40,-3.57,"6,500",2026/08/12
102,102,2931,(株)ユーグレナ,東証PRM,355,-13,-3.53,"1,014,700",2026/08/12
103,103,8291,日産東京販売ホールディングス(株),東証STD,546,-20,-3.53,"326,500",2026/08/12
104,104,3723,日本ファルコム(株),東証GRT,"2,651",-96,-3.49,"125,200",2026/08/12
105,105,8061,西華産業(株),東証PRM,"3,075",-110,-3.45,"188,300",2026/08/12
106,106,4360,(株)マナック・ケミカル・パートナーズ,東証STD,878,-31,-3.41,"10,700",2026/08/12
107,107,3865,北越コーポレーション(株),東証PRM,909,-32,-3.4,"277,200",2026/08/12
108,108,3850,(株)ＮＴＴデータイントラマート,東証STD,"3,275",-115,-3.39,"27,300",2026/08/12
109,109,8835,太平洋興発(株),東証STD,773,-27,-3.38,"91,100",2026/08/12
110,110,6062,(株)チャーム・ケア・コーポレーション,東証PRM,"1,405",-49,-3.37,"83,200",2026/08/12
111,111,7004,カナデビア(株),東証PRM,"1,212",-42,-3.35,"1,100,500",2026/08/12
112,112,5998,(株)アドバネクス,東証STD,"2,446",-84,-3.32,"38,900",2026/08/12
113,113,6339,新東工業(株),東証PRM,"1,228",-42,-3.31,"141,600",2026/08/12
114,114,3105,日清紡ホールディングス(株),東証PRM,"2,388.5",-81,-3.28,"715,500",2026/08/12
115,115,3686,(株)ディー・エル・イー,東証STD,59,-2,-3.28,"613,600",2026/08/12
116,116,6239,(株)ナガオカ,東証STD,"1,421",-48,-3.27,"29,300",2026/08/12
117,117,7118,(株)伸和ホールディングス,名証NXT,"4,135",-140,-3.27,200,2026/08/12
118,118,6505,東洋電機製造(株),東証STD,"2,401",-81,-3.26,"66,300",2026/08/12
119,119,3064,(株)ＭｏｎｏｔａＲＯ,東証PRM,"1,892.5",-63.5,-3.25,"1,700,800",2026/08/12
120,120,5574,(株)ＡＢＥＪＡ,東証GRT,"2,800",-94,-3.25,"120,900",2026/08/12
121,121,3238,セントラル総合開発(株),東証STD,388,-13,-3.24,"98,800",2026/08/12
122,122,3744,サイオス(株),東証STD,450,-15,-3.23,"84,700",2026/08/12
123,123,4597,ソレイジア・ファーマ(株),東証GRT,30,-1,-3.23,"73,017,200",2026/08/12
124,124,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,90,-3,-3.23,"609,500",2026/08/12
125,125,546A,ＭＩＲＡＩＮＩホールディングス(株),東証PRM,"2,520",-83,-3.19,"510,000",2026/08/12
126,126,8746,ｕｎｂａｎｋｅｄ(株),東証STD,91,-3,-3.19,"63,500",2026/08/12
127,127,3768,リスクモンスター(株),東証STD,550,-18,-3.17,"15,400",2026/08/12
128,128,4275,(株)カーリット,東証PRM,"2,047",-67,-3.17,"505,900",2026/08/12
129,129,5721,エスクリプトエナジー(株),東証STD,61,-2,-3.17,"301,800",2026/08/12
130,130,1572,中国H株ブル2倍上場投信,東証ETF,"7,060",-230,-3.16,"3,660",2026/08/12
131,131,1827,(株)ナカノフドー建設,東証STD,"1,414",-46,-3.15,"11,300",2026/08/12
