順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,7709,クボテック(株),東証STD,70,+16,29.63,"3,418,600",2026/09/17
2,2,3652,(株)ディジタルメディアプロフェッショナル,東証GRT,"2,964",+500,20.29,"224,300",2026/09/17
3,3,4436,(株)ミンカブ・ジ・インフォノイド,東証GRT,500,+80,19.05,"46,200",2026/09/17
4,4,4073,(株)ジィ・シィ企画,東証GRT,549,+80,17.06,"119,000",2026/09/17
5,5,8995,(株)誠建設工業,東証STD,"1,995",+275,15.99,"1,441,200",2026/09/17
6,6,5542,新報国マテリアル(株),東証STD,"1,149",+150,15.02,"589,000",2026/09/17
7,7,6203,豊和工業(株),東証STD,"2,409",+274,12.83,"9,216,500",2026/09/17
8,8,8848,(株)レオパレス２１,東証PRM,"1,060",+119,12.65,"37,355,200",2026/09/17
9,9,6232,(株)ＡＣＳＬ,東証GRT,"1,359",+135,11.03,"2,457,400",2026/09/17
10,10,6740,(株)ジャパンディスプレイ,東証PRM,51,+5,10.87,"20,907,000",2026/09/17
11,11,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"19,010","+1,740",10.08,"1,756,700",2026/09/17
12,12,6433,ヒーハイスト(株),東証STD,"1,325",+120,9.96,"1,794,700",2026/09/17
13,13,6946,日本アビオニクス(株),東証STD,"7,150",+640,9.83,"458,700",2026/09/17
14,14,4762,(株)エックスネット,東証STD,"2,385",+209,9.6,"27,900",2026/09/17
15,15,9556,ＩＮＴＬＯＯＰ(株),東証GRT,"2,360",+206,9.56,"69,600",2026/09/17
16,16,4875,メディシノバ,東証STD外国,385,+33,9.38,"778,000",2026/09/17
17,17,5574,(株)ＡＢＥＪＡ,東証GRT,"3,250",+277,9.32,"456,500",2026/09/17
18,18,556A,犬猫生活(株),東証GRT,"2,557",+213,9.09,"108,100",2026/09/17
19,19,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,"1,069",+89,9.08,"556,800",2026/09/17
20,20,5537,(株)ＡｌｂａＬｉｎｋ,東証GRT,"3,595",+295,8.94,"78,600",2026/09/17
21,21,4933,(株)Ｉ－ｎｅ,東証PRM,"2,264",+183,8.79,"1,594,900",2026/09/17
22,22,7721,東京計器(株),東証PRM,"7,390",+590,8.68,"745,000",2026/09/17
23,23,4588,オンコリスバイオファーマ(株),東証GRT,"6,300",+500,8.62,"2,396,900",2026/09/17
24,24,6016,(株)ジャパンエンジンコーポレーション,東証STD,"12,360",+970,8.52,"252,900",2026/09/17
25,25,7014,(株)名村造船所,東証STD,"5,060",+395,8.47,"2,422,200",2026/09/17
26,26,607A,(株)エブリー,東証GRT,271,+21,8.4,"2,093,700",2026/09/17
27,27,7018,内海造船(株),東証STD,"14,000","+1,050",8.11,"69,100",2026/09/17
28,28,4370,モビルス(株),東証GRT,432,+32,8.0,"124,000",2026/09/17
29,29,6676,(株)バッファロー,東証STD,"3,450",+255,7.98,"158,500",2026/09/17
30,30,3185,夢展望(株),東証GRT,124,+9,7.83,"4,375,600",2026/09/17
31,31,9399,ビート・ホールディングス・リミテッド,東証STD外国,14,+1,7.69,"190,675",2026/09/17
32,32,2338,クオンタムソリューションズ(株),東証STD,114,+8,7.55,"470,500",2026/09/17
33,33,3321,ミタチ産業(株),東証STD,"1,810",+126,7.48,"333,900",2026/09/17
34,34,479A,ＰＲＯＮＩ(株),東証GRT,"2,139",+147,7.38,"93,000",2026/09/17
35,35,3907,シリコンスタジオ(株),東証STD,"2,161",+148,7.35,"496,900",2026/09/17
36,36,2962,(株)テクニスコ,東証STD,"1,831",+124,7.26,"295,600",2026/09/17
37,37,6986,双葉電子工業(株),東証PRM,794,+53,7.15,"554,000",2026/09/17
38,38,6637,寺崎電気産業(株),東証STD,"4,365",+290,7.12,"49,600",2026/09/17
39,39,338A,(株)ＺｅｎｍｕＴｅｃｈ,東証GRT,"3,155",+204,6.91,"1,278,200",2026/09/17
40,40,4583,(株)カイオム・バイオサイエンス,東証GRT,94,+6,6.82,"1,787,400",2026/09/17
41,41,7175,今村証券(株),東証STD,"2,159",+137,6.78,"55,700",2026/09/17
42,42,2323,(株)ｆｏｎｆｕｎ,東証STD,366,+23,6.71,"146,200",2026/09/17
43,43,2315,(株)ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東証STD,66,+4,6.45,"4,023,300",2026/09/17
44,44,4658,日本空調サービス(株),東証PRM,"1,675",+100,6.35,"513,100",2026/09/17
45,45,7003,(株)三井Ｅ＆Ｓ,東証PRM,"4,401",+256,6.18,"2,776,000",2026/09/17
46,46,3932,(株)アカツキ,東証PRM,"3,900",+225,6.12,"104,900",2026/09/17
47,47,9166,(株)ＧＥＮＤＡ,東証GRT,695,+40,6.11,"1,110,100",2026/09/17
48,48,336A,ダイナミックマッププラットフォーム(株),東証GRT,"1,340",+77,6.1,"1,743,000",2026/09/17
49,49,7603,ジーイエット(株),東証STD,35,+2,6.06,"569,100",2026/09/17
50,50,1897,金下建設(株),東証STD,"3,700",+210,6.02,"3,300",2026/09/17
51,51,4565,ネクセラファーマ(株),東証PRM,"1,266",+71,5.94,"1,095,200",2026/09/17
52,52,4572,カルナバイオサイエンス(株),東証GRT,449,+25,5.9,"107,500",2026/09/17
53,53,264A,(株)Ｓｃｈｏｏ,東証GRT,347,+19,5.79,"105,800",2026/09/17
54,54,2160,(株)ジーエヌアイグループ,東証GRT,"2,993",+162,5.72,"1,082,600",2026/09/17
55,55,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,259,+14,5.71,"388,500",2026/09/17
56,56,5029,サークレイス(株),東証GRT,962,+52,5.71,"34,300",2026/09/17
57,57,4418,(株)ＪＤＳＣ,東証GRT,"1,139",+60,5.56,"352,100",2026/09/17
58,58,4814,ネクストウェア(株),東証STD,171,+9,5.56,"2,287,500",2026/09/17
59,59,3997,(株)トレードワークス,東証STD,438,+23,5.54,"396,700",2026/09/17
60,60,6814,古野電気(株),東証PRM,"7,530",+380,5.31,"319,800",2026/09/17
61,61,4506,住友ファーマ(株),東証PRM,"1,598",+80.5,5.3,"3,747,600",2026/09/17
62,62,9308,乾汽船(株),東証STD,"2,350",+118,5.29,"397,600",2026/09/17
63,63,4553,東和薬品(株),東証PRM,"3,790",+190,5.28,"153,200",2026/09/17
64,64,212A,フィットイージー(株),東証PRM,"2,739",+136,5.22,"207,900",2026/09/17
65,65,153A,(株)カウリス,東証GRT,"1,660",+82,5.2,"87,000",2026/09/17
66,66,6696,(株)トラース・オン・プロダクト,東証GRT,326,+16,5.16,"35,800",2026/09/17
67,67,7806,(株)ＭＴＧ,東証GRT,"7,860",+380,5.08,"154,500",2026/09/17
68,68,4884,クリングルファーマ(株),東証GRT,458,+22,5.05,"368,700",2026/09/17
69,69,3778,さくらインターネット(株),東証PRM,"3,695",+175,4.97,"1,143,400",2026/09/17
70,70,446A,(株)ノースサンド,東証GRT,"2,221",+105,4.96,"569,600",2026/09/17
71,71,5632,三菱製鋼(株),東証PRM,"2,582",+122,4.96,"233,700",2026/09/17
72,72,194A,(株)ＷＯＬＶＥＳ　ＨＡＮＤ,東証GRT,"1,736",+81,4.89,"159,700",2026/09/17
73,73,9366,(株)サンリツ,東証STD,"1,226",+57,4.88,"27,300",2026/09/17
74,74,5631,(株)日本製鋼所,東証PRM,"7,453",+346,4.87,"1,288,100",2026/09/17
75,75,3399,(株)丸千代山岡家,東証STD,"3,775",+175,4.86,"122,100",2026/09/17
76,76,1965,(株)テクノ菱和,東証STD,"7,150",+330,4.84,"72,000",2026/09/17
77,77,3824,メディアファイブ(株),福岡Q,731,+33,4.73,"1,000",2026/09/17
78,78,3692,(株)ＦＦＲＩセキュリティ,東証GRT,"7,770",+350,4.72,"486,600",2026/09/17
79,79,6863,(株)ニレコ,東証STD,"1,047",+47,4.7,"114,600",2026/09/17
80,80,377A,(株)エージェントＩＧホールディングス,名証MN,"1,139",+51,4.69,200,2026/09/17
81,81,6023,ダイハツインフィニアース(株),東証STD,"3,345",+150,4.69,"260,500",2026/09/17
82,82,5892,(株)ｙｕｔｏｒｉ,東証GRT,"2,830",+126,4.66,"90,600",2026/09/17
83,83,5597,ブルーイノベーション(株),東証GRT,"1,391",+61,4.59,"62,600",2026/09/17
84,84,6507,シンフォニアテクノロジー(株),東証PRM,"12,530",+550,4.59,"193,300",2026/09/17
85,85,3664,(株)ＷＩＺＥ,東証GRT,23,+1,4.55,"6,596,600",2026/09/17
86,86,269A,(株)Ｓａｐｅｅｔ,東証GRT,"2,968",+128,4.51,"10,700",2026/09/17
87,87,4100,戸田工業(株),東証STD,"1,677",+72,4.49,"68,400",2026/09/17
88,88,6838,(株)多摩川ホールディングス,東証STD,"1,395",+60,4.49,"364,500",2026/09/17
89,89,4592,サンバイオ(株),東証GRT,916,+39,4.45,"654,100",2026/09/17
90,90,428A,サイプレス・ホールディングス(株),東証STD,"1,750",+74,4.42,"28,100",2026/09/17
91,91,6083,ＥＲＩホールディングス(株),東証STD,"1,645",+69,4.38,"45,400",2026/09/17
92,92,4888,ステラファーマ(株),東証GRT,431,+18,4.36,"714,600",2026/09/17
93,93,5381,マイポックス(株),東証STD,981,+41,4.36,"174,200",2026/09/17
94,94,4259,(株)エクサウィザーズ,東証GRT,912,+38,4.35,"1,248,100",2026/09/17
95,95,6081,アライドアーキテクツ(株),東証GRT,145,+6,4.32,"296,800",2026/09/17
96,96,369A,(株)エータイ,東証GRT,"2,714",+112,4.3,"18,200",2026/09/17
97,97,4379,(株)Ｐｈｏｔｏｓｙｎｔｈ,東証GRT,485,+20,4.3,"93,900",2026/09/17
98,98,7974,任天堂(株),東証PRM,"8,475",+349,4.29,"7,644,500",2026/09/17
99,99,2976,日本グランデ(株),札幌ア,706,+29,4.28,100,2026/09/17
100,100,5246,(株)ＥＬＥＭＥＮＴＳ,東証GRT,853,+35,4.28,"640,700",2026/09/17
101,101,3560,(株)ほぼ日,東証STD,"4,520",+185,4.27,"5,900",2026/09/17
102,102,8876,(株)リログループ,東証PRM,"2,259",+92,4.25,"568,500",2026/09/17
103,103,3808,(株)オーケーウェブ,名証NXT,25,+1,4.17,"13,800",2026/09/17
104,104,6277,ホソカワミクロン(株),東証PRM,"6,010",+240,4.16,"37,100",2026/09/17
105,105,330A,(株)ＴａｌｅｎｔＸ,東証GRT,556,+22,4.12,"9,800",2026/09/17
106,106,7678,(株)あさくま,東証STD,"3,790",+150,4.12,"28,200",2026/09/17
