順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,"1,434",+300,26.46,"2,677,000",2026/04/23
2,2,6356,日本ギア工業(株),東証STD,"1,526",+300,24.47,"3,361,100",2026/04/23
3,3,6276,シリウスビジョン(株),東証STD,355,+68,23.69,"5,210,100",2026/04/23
4,4,2371,(株)カカクコム,東証PRM,"2,621",+500,23.57,"1,732,900",2026/04/23
5,5,6492,岡野バルブ製造(株),東証STD,"16,000","+3,000",23.08,"10,400",2026/04/23
6,6,4819,(株)デジタルガレージ,東証PRM,"2,778",+500,21.95,"410,300",2026/04/23
7,7,3444,(株)菊池製作所,東証STD,"1,683",+300,21.69,"6,354,100",2026/04/23
8,8,298A,ＧＶＡ　ＴＥＣＨ(株),東証GRT,462,+80,20.94,"57,500",2026/04/23
9,9,6217,津田駒工業(株),東証STD,"2,333",+400,20.69,"967,700",2026/04/23
10,10,5241,(株)日本オーエー研究所,名証MN,950,+150,18.75,"8,600",2026/04/23
11,11,6466,(株)ＴＶＥ,東証STD,"4,915",+700,16.61,"13,500",2026/04/23
12,12,7031,(株)インバウンドテック,東証GRT,771,+100,14.9,"7,400",2026/04/23
13,13,4288,(株)アズジェント,東証STD,787,+100,14.56,"53,300",2026/04/23
14,14,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"8,260","+1,040",14.4,"2,371,600",2026/04/23
15,15,6029,アトラグループ(株),東証STD,225,+24,11.94,"2,270,300",2026/04/23
16,16,4800,オリコン(株),東証STD,916,+94,11.44,"324,600",2026/04/23
17,17,536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),東証ETF,"2,500",+250,11.11,142,2026/04/23
18,18,9236,ジャパンＭ＆Ａソリューション(株),東証GRT,"1,183",+118,11.08,"13,500",2026/04/23
19,19,4275,(株)カーリット,東証PRM,"2,882",+287,11.06,"601,100",2026/04/23
20,20,6072,地盤ネットホールディングス(株),東証STD,"1,284",+126,10.88,"2,069,100",2026/04/23
21,21,2459,アウンコンサルティング(株),東証STD,235,+23,10.85,"2,177,400",2026/04/23
22,22,4884,クリングルファーマ(株),東証GRT,557,+54,10.74,"9,459,300",2026/04/23
