順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,9256,(株)サクシード,東証GRT,"1,446",-400,-21.67,"482,300",2026/07/29
2,2,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"6,049","-1,299",-17.68,"13,039,600",2026/07/29
3,3,7735,(株)ＳＣＲＥＥＮホールディングス,東証PRM,"11,730","-2,445",-17.25,"7,092,300",2026/07/29
4,4,4479,(株)マクアケ,東証GRT,855,-169,-16.5,"479,000",2026/07/29
5,5,3260,(株)エスポア,名証NXT,699,-133,-15.99,"74,400",2026/07/29
6,6,6659,(株)メディアリンクス,東証STD,43,-8,-15.69,"8,242,300",2026/07/29
7,7,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"53,940","-10,000",-15.64,"16,690",2026/07/29
8,8,285A,キオクシアホールディングス(株),東証PRM,"38,380","-6,170",-13.85,"86,230,700",2026/07/29
9,9,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,85,-13,-13.27,"6,036,600",2026/07/29
10,10,6871,(株)日本マイクロニクス,東証PRM,"11,250","-1,710",-13.19,"1,585,400",2026/07/29
11,11,6981,(株)村田製作所,東証PRM,"6,231",-922,-12.89,"47,757,600",2026/07/29
12,12,4052,フィーチャ(株),東証GRT,280,-41,-12.77,"543,100",2026/07/29
13,13,3054,(株)ハイパー,東証STD,241,-35,-12.68,"620,100",2026/07/29
14,14,6976,太陽誘電(株),東証PRM,"9,005","-1,270",-12.36,"31,735,700",2026/07/29
15,15,6834,(株)精工技研,東証STD,"16,090","-2,170",-11.88,"233,100",2026/07/29
16,16,7063,(株)Ｂｉｒｄｍａｎ,東証GRT,104,-14,-11.86,"4,458,600",2026/07/29
17,17,6787,(株)メイコー,東証PRM,"18,450","-2,400",-11.51,"659,300",2026/07/29
18,18,8995,(株)誠建設工業,東証STD,969,-124,-11.34,"368,900",2026/07/29
19,19,7162,アストマックス(株),東証STD,236,-30,-11.28,"333,300",2026/07/29
20,20,6590,芝浦メカトロニクス(株),東証PRM,"4,105",-515,-11.15,"2,309,900",2026/07/29
21,21,1965,(株)テクノ菱和,東証STD,"5,440",-680,-11.11,"141,500",2026/07/29
22,22,5103,昭和ホールディングス(株),東証STD,8,-1,-11.11,"3,441,900",2026/07/29
23,23,6278,ユニオンツール(株),東証PRM,"13,610","-1,680",-10.99,"508,100",2026/07/29
