順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,1447,ＳＡＡＦホールディングス(株),東証GRT,346,-79,-18.59,"1,280,700",2026/04/09
2,2,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,359,-80,-18.22,"1,926,400",2026/04/09
3,3,4316,(株)ビーマップ,東証GRT,251,-40,-13.75,"3,322,800",2026/04/09
4,4,7581,(株)サイゼリヤ,東証PRM,"5,820",-920,-13.65,"2,895,000",2026/04/09
5,5,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,775,-121,-13.5,"17,700",2026/04/09
6,6,4840,(株)トライアイズ,東証STD,880,-134,-13.21,"1,110,200",2026/04/09
7,7,7713,シグマ光機(株),東証STD,"1,829",-206,-10.12,"187,100",2026/04/09
8,8,8918,(株)ランド,東証STD,9,-1,-10.0,"201,821,900",2026/04/09
9,9,3391,(株)ツルハホールディングス,東証PRM,"2,250",-239.5,-9.62,"4,563,000",2026/04/09
10,10,6522,(株)アスタリスク,東証GRT,975,-100,-9.3,"1,104,300",2026/04/09
11,11,9271,(株)和心,東証GRT,929,-93,-9.1,"98,700",2026/04/09
12,12,5537,(株)ＡｌｂａＬｉｎｋ,東証GRT,"2,770",-260,-8.58,"110,600",2026/04/09
13,13,8267,イオン(株),東証PRM,"1,800",-160.5,-8.19,"28,343,300",2026/04/09
14,14,6016,(株)ジャパンエンジンコーポレーション,東証STD,"12,800","-1,140",-8.18,"289,600",2026/04/09
15,15,9236,ジャパンＭ＆Ａソリューション(株),東証GRT,"1,256",-111,-8.12,"113,400",2026/04/09
16,16,8570,イオンフィナンシャルサービス(株),東証PRM,"1,533.5",-134.5,-8.06,"3,418,500",2026/04/09
17,17,2918,わらべや日洋ホールディングス(株),東証PRM,"2,930",-245,-7.72,"749,800",2026/04/09
18,18,7375,(株)リファインバースグループ,東証GRT,"1,415",-118,-7.7,"5,662,100",2026/04/09
19,19,504A,イノバセル(株),東証GRT,780,-65,-7.69,"109,000",2026/04/09
20,20,6018,阪神内燃機工業(株),東証STD,"5,450",-450,-7.63,"7,000",2026/04/09
21,21,4564,オンコセラピー・サイエンス(株),東証GRT,25,-2,-7.41,"176,797,800",2026/04/09
22,22,6613,(株)ＱＤレーザ,東証GRT,"1,033",-82,-7.35,"3,332,200",2026/04/09
23,23,6862,ミナトホールディングス(株),東証STD,"2,195",-164,-6.95,"643,000",2026/04/09
24,24,1433,ベステラ(株),東証PRM,"1,129",-81,-6.69,"409,000",2026/04/09
25,25,536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),東証ETF,"1,971",-141,-6.68,309,2026/04/09
26,26,3656,ＫＬａｂ(株),東証PRM,309,-22,-6.65,"5,753,100",2026/04/09
27,27,4167,(株)ココペリ,東証GRT,310,-22,-6.63,"150,000",2026/04/09
28,28,6469,(株)放電精密加工研究所,東証STD,"3,240",-230,-6.63,"235,500",2026/04/09
29,29,7066,(株)ピアズ,東証GRT,550,-39,-6.62,"113,400",2026/04/09
30,30,7014,(株)名村造船所,東証STD,"4,315",-300,-6.5,"1,485,700",2026/04/09
31,31,3856,Ａｂａｌａｎｃｅ(株),東証STD,519,-36,-6.49,"436,800",2026/04/09
32,32,5256,(株)Ｆｕｓｉｃ,東証GRT,"2,251",-154,-6.4,"18,700",2026/04/09
33,33,378A,(株)ヒット,東証GRT,"2,427",-165,-6.37,"19,000",2026/04/09
34,34,2726,(株)パルグループホールディングス,東証PRM,"1,480",-100,-6.33,"1,681,600",2026/04/09
35,35,149A,(株)シンカ,東証GRT,905,-61,-6.31,"57,100",2026/04/09
36,36,2039,NEXT NOTES ドバイ原油先物 ベア ETN,東証ETF,555,-37,-6.25,"973,673",2026/04/09
37,37,6203,豊和工業(株),東証STD,"1,485",-97,-6.13,"368,900",2026/04/09
38,38,7550,(株)ゼンショーホールディングス,東証PRM,"8,876",-574,-6.07,"760,600",2026/04/09
39,39,9941,太洋物産(株),東証STD,"1,009",-65,-6.05,"56,100",2026/04/09
40,40,6226,守谷輸送機工業(株),東証STD,"2,050",-131,-6.01,"299,500",2026/04/09
41,41,6496,(株)中北製作所,東証STD,"5,910",-370,-5.89,"119,000",2026/04/09
42,42,2338,クオンタムソリューションズ(株),東証STD,128,-8,-5.88,"575,500",2026/04/09
43,43,247A,Ａｉロボティクス(株),東証GRT,"1,180",-73,-5.83,"1,496,200",2026/04/09
44,44,4594,ブライトパス・バイオ(株),東証GRT,65,-4,-5.8,"3,459,700",2026/04/09
45,45,5076,インフロニア・ホールディングス(株),東証PRM,"2,171",-132.5,-5.75,"2,418,800",2026/04/09
46,46,4571,ＮＡＮＯ　ホールディングス(株),東証GRT,148,-9,-5.73,"904,000",2026/04/09
47,47,6580,(株)ライトアップ,東証GRT,"1,152",-70,-5.73,"135,600",2026/04/09
48,48,475A,(株)ギミック,東証STD,"1,007",-61,-5.71,"28,200",2026/04/09
49,49,6731,(株)ピクセラ,東証STD,200,-12,-5.66,"569,600",2026/04/09
50,50,3803,イメージ情報開発(株),東証GRT,553,-33,-5.63,"27,600",2026/04/09
51,51,4582,シンバイオ製薬(株),東証GRT,102,-6,-5.56,"1,315,400",2026/04/09
52,52,1630,(NEXT FUNDS)小売上場投信,東証ETF,"37,360","-2,190",-5.54,757,2026/04/09
53,53,4418,(株)ＪＤＳＣ,東証GRT,843,-49,-5.49,"112,500",2026/04/09
54,54,5721,エスクリプトエナジー(株),東証STD,105,-6,-5.41,"6,187,300",2026/04/09
55,55,3741,(株)セック,東証PRM,"2,976",-169,-5.37,"150,300",2026/04/09
56,56,4107,伊勢化学工業(株),東証STD,"5,110",-290,-5.37,"327,500",2026/04/09
57,57,8746,ｕｎｂａｎｋｅｄ(株),東証STD,265,-15,-5.36,"217,700",2026/04/09
58,58,2656,(株)ベクターホールディングス,東証STD,195,-11,-5.34,"858,100",2026/04/09
59,59,446A,(株)ノースサンド,東証GRT,"1,285",-72,-5.31,"485,300",2026/04/09
