順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3825,(株)リミックスポイント,東証STD,276,+75,37.31,"33,861,900",2026/06/12
2,2,7878,(株)光・彩,東証STD,"1,346",+300,28.68,"8,900",2026/06/12
3,3,6264,(株)マルマエ,東証PRM,"2,315",+400,20.89,"2,083,000",2026/06/12
4,4,6731,(株)ピクセラ,東証STD,148,+25,20.33,"9,742,900",2026/06/12
5,5,4179,(株)ジーネクスト,東証GRT,500,+80,19.05,"521,700",2026/06/12
6,6,6871,(株)日本マイクロニクス,東証PRM,"15,060","+2,340",18.4,"1,967,400",2026/06/12
7,7,5706,三井金属(株),東証PRM,"43,900","+6,570",17.6,"3,868,100",2026/06/12
8,8,7435,(株)ナ・デックス,東証STD,"1,093",+150,15.91,"3,000",2026/06/12
9,9,7771,日本精密(株),東証STD,330,+45,15.79,"3,148,600",2026/06/12
10,10,9236,ジャパンＭ＆Ａソリューション(株),東証GRT,"1,104",+150,15.72,"45,900",2026/06/12
11,11,6228,(株)ジェイ・イー・ティ,東証STD,783,+100,14.64,"195,200",2026/06/12
12,12,6890,(株)フェローテック,東証STD,"9,100","+1,160",14.61,"1,510,700",2026/06/12
13,13,6227,ＡＩメカテック(株),東証STD,"7,850","+1,000",14.6,"1,744,300",2026/06/12
14,14,350A,デジタルグリッド(株),東証GRT,797,+100,14.35,"120,200",2026/06/12
15,15,3479,(株)ＴＫＰ,東証GRT,"1,721",+215,14.28,"747,800",2026/06/12
16,16,6146,(株)ディスコ,東証PRM,"79,900","+9,870",14.09,"3,648,100",2026/06/12
17,17,255A,ジーエルテクノホールディングス(株),東証STD,"6,060",+680,12.64,"150,600",2026/06/12
18,18,5713,住友金属鉱山(株),東証PRM,"8,638",+903,11.67,"4,556,800",2026/06/12
19,19,9166,(株)ＧＥＮＤＡ,東証GRT,592,+60,11.28,"6,622,000",2026/06/12
20,20,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"120,000","+12,000",11.11,"7,729",2026/06/12
21,21,9704,(株)アゴーラホスピタリティーグループ,東証STD,30,+3,11.11,"4,805,600",2026/06/12
22,22,6315,ＴＯＷＡ(株),東証PRM,"2,940",+287,10.82,"6,008,000",2026/06/12
23,23,4238,ミライアル(株),東証STD,"1,903",+185,10.77,"234,800",2026/06/12
24,24,6492,岡野バルブ製造(株),東証STD,"14,310","+1,380",10.67,"65,700",2026/06/12
25,25,215A,(株)タイミー,東証GRT,"1,207",+114,10.43,"5,795,800",2026/06/12
26,26,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"8,875",+833,10.36,"7,053,300",2026/06/12
27,27,4992,北興化学工業(株),東証STD,"2,065",+190,10.13,"180,300",2026/06/12
28,28,6387,サムコ(株),東証PRM,"12,300","+1,110",9.92,"151,900",2026/06/12
29,29,6832,アオイ電子(株),東証STD,"2,605",+235,9.92,"63,400",2026/06/12
30,30,4182,三菱ガス化学(株),東証PRM,"4,903",+439,9.83,"2,602,400",2026/06/12
31,31,6254,野村マイクロ・サイエンス(株),東証PRM,"4,320",+380,9.64,"981,300",2026/06/12
