順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4170,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,東証GRT,151,-80,-34.63,"10,729,100",2026/08/27
2,2,3856,Ａｂａｌａｎｃｅ(株),東証STD,239,-80,-25.08,"83,100",2026/08/27
3,3,4316,(株)ビーマップ,東証GRT,85,-22,-20.56,"1,039,100",2026/08/27
4,4,7709,クボテック(株),東証STD,48,-12,-20.0,"1,764,300",2026/08/27
5,5,4263,サスメド(株),東証GRT,470,-99,-17.4,"630,000",2026/08/27
6,6,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,201,-34,-14.47,"36,140,700",2026/08/27
7,7,4370,モビルス(株),東証GRT,313,-33,-9.54,"153,800",2026/08/27
8,8,8918,(株)ランド,東証STD,10,-1,-9.09,"331,193,600",2026/08/27
9,9,3810,サイバーステップホールディングス(株),東証STD,198,-16,-7.48,"2,013,400",2026/08/27
10,10,8508,Ｊトラスト(株),東証STD,746,-58,-7.21,"4,988,000",2026/08/27
11,11,7603,ジーイエット(株),東証STD,40,-3,-6.98,"1,346,500",2026/08/27
12,12,3189,(株)ＡＮＡＰホールディングス,東証STD,114,-8,-6.56,"1,566,700",2026/08/27
13,13,4499,(株)Ｓｐｅｅｅ,東証STD,"2,587",-178,-6.44,"228,100",2026/08/27
14,14,9610,ウィルソン・ラーニング　ワールドワイド(株),東証STD,105,-7,-6.25,"314,000",2026/08/27
15,15,325A,(株)ＴＥＮＴＩＡＬ,東証GRT,"1,688",-109,-6.07,"443,900",2026/08/27
16,16,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,"1,035",-65,-5.91,"1,400",2026/08/27
17,17,3719,ＡＩストーム(株),東証STD,112,-7,-5.88,"1,223,400",2026/08/27
18,18,9115,明海グループ(株),東証STD,"1,056",-66,-5.88,"152,800",2026/08/27
19,19,2776,新都ホールディングス(株),東証STD,97,-6,-5.83,"269,400",2026/08/27
20,20,6025,日本ＰＣサービス(株),名証NXT,696,-43,-5.82,"4,600",2026/08/27
21,21,456A,ＨＵＭＡＮ　ＭＡＤＥ(株),東証GRT,"1,581",-97,-5.78,"564,200",2026/08/27
22,22,5039,(株)キットアライブ,札幌ア,"1,062",-63,-5.6,600,2026/08/27
23,23,9519,(株)レノバ,東証PRM,924,-52,-5.33,"1,389,800",2026/08/27
24,24,6612,バルミューダ(株),東証GRT,590,-33,-5.3,"11,400",2026/08/27
25,25,8254,(株)さいか屋,東証STD,289,-16,-5.25,"192,000",2026/08/27
26,26,3260,(株)エスポア,名証NXT,551,-30,-5.16,"5,500",2026/08/27
27,27,5131,リンカーズ(株),東証GRT,129,-7,-5.15,"764,300",2026/08/27
28,28,3747,(株)インタートレード,東証STD,426,-23,-5.12,"77,600",2026/08/27
29,29,3840,パス(株),東証STD,57,-3,-5.0,"281,400",2026/08/27
30,30,7810,(株)クロスフォー,東証STD,174,-9,-4.92,"9,804,000",2026/08/27
31,31,554A,(株)バトンズ,東証GRT,"1,475",-76,-4.9,"24,100",2026/08/27
32,32,4875,メディシノバ,東証STD外国,225,-11,-4.66,"35,500",2026/08/27
33,33,9625,(株)セレスポ,東証STD,943,-46,-4.65,"69,300",2026/08/27
34,34,6072,地盤ネットホールディングス(株),東証STD,"1,025",-47,-4.38,"532,500",2026/08/27
35,35,5537,(株)ＡｌｂａＬｉｎｋ,東証GRT,"3,285",-150,-4.37,"77,300",2026/08/27
36,36,9366,(株)サンリツ,東証STD,"1,080",-48,-4.26,"10,300",2026/08/27
37,37,4424,(株)Ａｍａｚｉａ,東証GRT,342,-15,-4.2,"262,300",2026/08/27
38,38,3133,(株)海帆,東証GRT,69,-3,-4.17,"644,300",2026/08/27
39,39,8798,(株)アドバンスクリエイト,東証PRM,140,-6,-4.11,"60,400",2026/08/27
40,40,9444,(株)トーシンホールディングス,東証STD,280,-12,-4.11,"33,400",2026/08/27
41,41,9229,(株)サンウェルズ,東証PRM,117,-5,-4.1,"372,100",2026/08/27
42,42,7886,ヤマト　モビリティ　＆　Ｍｆｇ．(株),東証STD,648,-27,-4.0,"4,900",2026/08/27
43,43,3237,(株)イントランス,東証GRT,97,-4,-3.96,"436,100",2026/08/27
44,44,7815,東京ボード工業(株),東証STD,371,-15,-3.89,"15,100",2026/08/27
45,45,6380,オリエンタルチエン工業(株),東証STD,"3,865",-155,-3.86,"15,600",2026/08/27
46,46,3976,(株)シャノン,東証GRT,621,-24,-3.72,"102,400",2026/08/27
47,47,2193,クックパッド(株),東証STD,131,-5,-3.68,"329,500",2026/08/27
48,48,4880,セルソース(株),東証STD,343,-13,-3.65,"34,300",2026/08/27
49,49,9941,太洋物産(株),東証STD,"1,220",-46,-3.63,"30,600",2026/08/27
50,50,3667,(株)ｅｎｉｓｈ,東証STD,27,-1,-3.57,"913,800",2026/08/27
51,51,5702,(株)大紀アルミニウム工業所,東証PRM,"1,881",-69,-3.54,"335,700",2026/08/27
52,52,2585,(株)ライフドリンクカンパニー,東証PRM,"1,548",-56,-3.49,"707,600",2026/08/27
53,53,3083,スターシーズ(株),東証STD,"1,098",-39,-3.43,"175,800",2026/08/27
54,54,3763,(株)プロシップ,東証PRM,"2,259",-80,-3.42,"40,500",2026/08/27
55,55,7063,(株)Ｂｉｒｄｍａｎ,東証GRT,86,-3,-3.37,"247,500",2026/08/27
56,56,3964,(株)オークネット,東証PRM,"1,415",-49,-3.35,"881,200",2026/08/27
57,57,4125,三和油化工業(株),東証STD,"3,750",-130,-3.35,"9,300",2026/08/27
58,58,3121,マーチャント・バンカーズ(株),東証STD,261,-9,-3.33,"192,100",2026/08/27
