順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6613,(株)ＱＤレーザ,東証GRT,"2,620",-700,-21.08,"8,264,500",2026/05/27
2,2,2338,クオンタムソリューションズ(株),東証STD,165,-41,-19.9,"8,465,000",2026/05/27
3,3,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,423,-100,-19.12,"6,345,100",2026/05/27
4,4,198A,ＰｏｓｔＰｒｉｍｅ(株),東証GRT,166,-39,-19.02,"3,675,700",2026/05/27
5,5,6347,(株)プラコー,東証STD,283,-62,-17.97,"1,149,200",2026/05/27
6,6,3185,夢展望(株),東証GRT,212,-46,-17.83,"1,575,000",2026/05/27
7,7,5337,ダントーホールディングス(株),東証STD,740,-150,-16.85,"60,800",2026/05/27
8,8,5031,モイ(株),東証GRT,780,-150,-16.13,"2,108,000",2026/05/27
9,9,6217,津田駒工業(株),東証STD,"1,388",-262,-15.88,"373,600",2026/05/27
10,10,7072,(株)インティメート・マージャー,東証GRT,"1,111",-189,-14.54,"250,800",2026/05/27
11,11,6173,(株)アクアライン,東証GRT,13,-2,-13.33,"1,352,000",2026/05/27
12,12,4092,日本化学工業(株),東証PRM,"4,445",-665,-13.01,"823,300",2026/05/27
13,13,4392,ＦＩＧ(株),東証PRM,"2,246",-325,-12.64,"30,141,100",2026/05/27
14,14,7567,(株)栄電子,東証STD,546,-79,-12.64,"332,200",2026/05/27
15,15,6666,リバーエレテック(株),東証STD,"1,232",-178,-12.62,"521,600",2026/05/27
16,16,6659,(株)メディアリンクス,東証STD,70,-10,-12.5,"22,277,300",2026/05/27
17,17,3853,アステリア(株),東証PRM,"2,419",-331,-12.04,"4,837,600",2026/05/27
18,18,3810,サイバーステップホールディングス(株),東証STD,201,-27,-11.84,"8,397,600",2026/05/27
19,19,4259,(株)エクサウィザーズ,東証GRT,"1,225",-159,-11.49,"5,089,100",2026/05/27
20,20,6522,(株)アスタリスク,東証GRT,810,-104,-11.38,"648,400",2026/05/27
21,21,6227,ＡＩメカテック(株),東証STD,"5,490",-700,-11.31,"1,493,600",2026/05/27
22,22,6779,日本電波工業(株),東証PRM,"2,840",-355,-11.11,"2,136,800",2026/05/27
23,23,3753,(株)フライトソリューションズ,東証STD,197,-24,-10.86,"1,425,300",2026/05/27
24,24,280A,(株)ＴＭＨ,東証GRT,"2,498",-301,-10.75,"1,163,700",2026/05/27
25,25,4100,戸田工業(株),東証STD,"1,722",-200,-10.41,"351,600",2026/05/27
26,26,3110,日東紡,東証PRM,"23,300","-2,590",-10.0,"3,200,300",2026/05/27
27,27,3891,ニッポン高度紙工業(株),東証STD,"6,870",-760,-9.96,"184,700",2026/05/27
28,28,6996,ニチコン(株),東証PRM,"3,380",-370,-9.87,"1,665,800",2026/05/27
29,29,4098,チタン工業(株),東証STD,"1,140",-124,-9.81,"80,400",2026/05/27
30,30,9271,(株)和心,東証GRT,"1,014",-110,-9.79,"76,500",2026/05/27
31,31,6614,(株)シキノハイテック,東証STD,"1,001",-107,-9.66,"114,700",2026/05/27
32,32,6840,(株)ＡＫＩＢＡホールディングス,東証STD,"1,179",-126,-9.66,"1,657,500",2026/05/27
33,33,5074,テスホールディングス(株),東証PRM,"1,210",-125,-9.36,"3,598,800",2026/05/27
34,34,4588,オンコリスバイオファーマ(株),東証GRT,"3,185",-320,-9.13,"1,736,100",2026/05/27
