順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ(株),東証STD,53,+21,65.63,"47,483,200",2026/09/15
2,2,5131,リンカーズ(株),東証GRT,213,+50,30.67,"7,330,500",2026/09/15
3,3,604A,(株)ビーエイブル,東証STD,"1,565",+300,23.72,"491,200",2026/09/15
4,4,7689,(株)コパ・コーポレーション,東証GRT,422,+80,23.39,"589,200",2026/09/15
5,5,3787,(株)テクノマセマティカル,東証STD,486,+80,19.7,"3,000",2026/09/15
6,6,4933,(株)Ｉ－ｎｅ,東証PRM,"1,681",+237,16.41,"143,100",2026/09/15
7,7,4075,ブレインズテクノロジー(株),東証GRT,"1,343",+188,16.28,"2,007,700",2026/09/15
8,8,246A,(株)アスア,東証GRT,"1,077",+150,16.18,"21,400",2026/09/15
9,9,6317,(株)北川鉄工所,東証STD,"2,443",+336,15.95,"730,700",2026/09/15
10,10,2612,かどや製油(株),東証STD,"2,800",+381,15.75,"912,300",2026/09/15
11,11,8143,(株)ラピーヌ,東証STD,165,+21,14.58,"1,172,200",2026/09/15
12,12,8848,(株)レオパレス２１,東証PRM,791,+100,14.47,"506,000",2026/09/15
13,13,9414,日本ＢＳ放送(株),東証STD,"1,050",+131,14.25,"1,111,500",2026/09/15
14,14,5136,ｔｒｉｐｌａ(株),東証GRT,"2,290",+277,13.76,"457,200",2026/09/15
15,15,7811,中本パックス(株),東証STD,"2,204",+259,13.32,"221,700",2026/09/15
16,16,5979,カネソウ(株),名証MN,"5,950",+600,11.21,"1,000",2026/09/15
17,17,4274,細谷火工(株),東証STD,"1,236",+119,10.65,"876,800",2026/09/15
18,18,2737,(株)トーメンデバイス,東証PRM,"36,950","+3,350",9.97,"142,300",2026/09/15
19,19,2424,(株)ブラス,東証STD,657,+59,9.87,"81,800",2026/09/15
20,20,325A,(株)ＴＥＮＴＩＡＬ,東証GRT,"1,980",+163,8.97,"889,100",2026/09/15
21,21,6998,日本タングステン(株),東証STD,"3,675",+270,7.93,"153,300",2026/09/15
22,22,4417,グローバルセキュリティエキスパート(株),東証GRT,"5,300",+375,7.61,"230,900",2026/09/15
23,23,5031,モイ(株),東証GRT,428,+30,7.54,"6,093,400",2026/09/15
24,24,9984,ソフトバンクグループ(株),東証PRM,"6,279",+440,7.54,"80,534,700",2026/09/15
25,25,3856,Ａｂａｌａｎｃｅ(株),東証STD,259,+18,7.47,"1,469,200",2026/09/15
26,26,6997,日本ケミコン(株),東証PRM,"2,794",+190,7.3,"898,700",2026/09/15
27,27,4376,(株)くふうカンパニーホールディングス,東証GRT,178,+12,7.23,"46,900",2026/09/15
28,28,6779,日本電波工業(株),東証PRM,"3,040",+205,7.23,"1,360,500",2026/09/15
29,29,7375,(株)リファインバースグループ,東証GRT,"1,272",+85,7.16,"130,300",2026/09/15
30,30,1770,藤田エンジニアリング(株),東証STD,"2,333",+154,7.07,"19,900",2026/09/15
31,31,2480,システム・ロケーション(株),東証STD,"1,900",+121,6.8,"5,000",2026/09/15
32,32,6208,(株)石川製作所,東証STD,"1,847",+117,6.76,"899,000",2026/09/15
33,33,7064,(株)ハウテレビジョン,東証STD,"1,028",+65,6.75,"4,800",2026/09/15
34,34,5071,(株)ヴィス,東証STD,"1,456",+89,6.51,"172,500",2026/09/15
35,35,7118,(株)伸和ホールディングス,名証NXT,"4,850",+295,6.48,300,2026/09/15
36,36,7050,(株)フロンティアインターナショナル,東証GRT,"1,532",+90,6.24,"48,400",2026/09/15
