順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,8746,ｕｎｂａｎｋｅｄ(株),東証STD,105,-41,-28.08,"1,807,200",2026/06/29
2,2,3133,(株)海帆,東証GRT,53,-18,-25.35,"6,593,500",2026/06/29
3,3,3135,(株)マーケットエンタープライズ,東証STD,"1,085",-300,-21.66,"144,000",2026/06/29
4,4,9256,(株)サクシード,東証GRT,"4,410","-1,000",-18.48,"474,700",2026/06/29
5,5,7044,(株)ピアラ,東証STD,473,-100,-17.45,"33,000",2026/06/29
6,6,3986,(株)ビーブレイクシステムズ,東証STD,456,-94,-17.09,"91,900",2026/06/29
7,7,3286,トラストホールディングス(株),東証STD,867,-158,-15.41,"88,100",2026/06/29
8,8,9421,(株)エヌジェイホールディングス,東証STD,512,-88,-14.67,"51,700",2026/06/29
9,9,3905,データセクション(株),東証GRT,"3,595",-585,-14.0,"3,664,600",2026/06/29
10,10,9282,いちごグリーンインフラ投資法人,東証,"48,950","-7,950",-13.97,"2,843",2026/06/29
11,11,2970,ＧＬＣ　ＧＲＯＵＰ(株),東証STD,989,-154,-13.47,"101,000",2026/06/29
12,12,8912,(株)エリアクエスト,東証STD,154,-23,-12.99,"421,800",2026/06/29
13,13,2778,パレモ・ホールディングス(株),東証STD,111,-16,-12.6,"328,100",2026/06/29
14,14,5367,(株)ニッカトー,東証STD,"1,472",-206,-12.28,"1,393,200",2026/06/29
15,15,3469,(株)デュアルタップ,東証STD,897,-125,-12.23,"71,300",2026/06/29
16,16,2385,(株)総医研ホールディングス,東証GRT,216,-29,-11.84,"359,000",2026/06/29
17,17,4068,ベイシス(株),東証GRT,"1,624",-202,-11.06,"21,600",2026/06/29
18,18,6038,(株)イード,東証GRT,811,-93,-10.29,"102,100",2026/06/29
19,19,3597,(株)自重堂,東証STD,"8,960","-1,010",-10.13,"30,800",2026/06/29
20,20,7038,フロンティア・マネジメント(株),東証PRM,543,-57,-9.5,"193,100",2026/06/29
21,21,3260,(株)エスポア,名証NXT,620,-65,-9.49,"22,100",2026/06/29
22,22,3041,(株)ビューティカダンホールディングス,東証STD,411,-43,-9.47,"196,100",2026/06/29
23,23,4712,(株)ＫｅｙＨｏｌｄｅｒ,東証STD,729,-76,-9.44,"112,500",2026/06/29
24,24,4335,ＩＰＳホールディングス(株),東証STD,"1,122",-113,-9.15,"31,400",2026/06/29
25,25,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"3,800",-380,-9.09,"113,600",2026/06/29
26,26,6156,(株)エーワン精密,東証STD,"1,825",-179,-8.93,"130,400",2026/06/29
27,27,6336,(株)石井表記,東証STD,"1,741",-170,-8.9,"254,100",2026/06/29
