順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6173,(株)アクアライン,東証GRT,19,-10,-34.48,"4,547,800",2026/05/25
2,2,3656,ＫＬａｂ(株),東証PRM,310,-48,-13.41,"23,223,000",2026/05/25
3,3,3810,サイバーステップホールディングス(株),東証STD,300,-41,-12.02,"4,469,900",2026/05/25
4,4,7409,ＡｅｒｏＥｄｇｅ(株),東証GRT,"3,630",-495,-12.0,"270,900",2026/05/25
5,5,8139,(株)ナガホリ,東証STD,"2,553",-317,-11.05,"17,900",2026/05/25
6,6,9399,ビート・ホールディングス・リミテッド,東証STD外国,17,-2,-10.53,"8,352,591",2026/05/25
7,7,7067,ブランディングテクノロジー(株),東証GRT,"1,023",-117,-10.26,"42,700",2026/05/25
8,8,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,560",-285,-10.02,"235,374",2026/05/25
9,9,504A,イノバセル(株),東証GRT,641,-69,-9.72,"106,800",2026/05/25
10,10,4031,片倉コープアグリ(株),東証STD,"1,214",-127,-9.47,"173,500",2026/05/25
11,11,8918,(株)ランド,東証STD,10,-1,-9.09,"246,962,700",2026/05/25
12,12,543A,ＡＲＣＨＩＯＮ(株),東証PRM,403,-37,-8.41,"10,138,200",2026/05/25
13,13,7111,ＩＮＥＳＴ(株),東証STD,533,-47,-8.1,"98,900",2026/05/25
14,14,5856,(株)エルアイイーエイチ,東証STD,12,-1,-7.69,"3,524,000",2026/05/25
15,15,3929,ソーシャルワイヤー(株),東証GRT,322,-26,-7.47,"64,200",2026/05/25
16,16,3661,(株)エムアップホールディングス,東証PRM,624,-50,-7.42,"1,921,800",2026/05/25
17,17,3133,(株)海帆,東証GRT,201,-16,-7.37,"1,786,100",2026/05/25
18,18,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,77,-6,-7.23,"8,127,878",2026/05/25
19,19,4583,(株)カイオム・バイオサイエンス,東証GRT,90,-7,-7.22,"1,253,200",2026/05/25
20,20,9514,(株)エフオン,東証STD,368,-28,-7.07,"567,500",2026/05/25
21,21,177A,コージンバイオ(株),東証GRT,"1,148",-87,-7.04,"6,600",2026/05/25
22,22,3083,スターシーズ(株),東証STD,"1,000",-75,-6.98,"230,400",2026/05/25
23,23,3391,(株)ツルハホールディングス,東証PRM,"1,942.5",-145,-6.95,"3,835,700",2026/05/25
24,24,7375,(株)リファインバースグループ,東証GRT,"1,890",-140,-6.9,"293,400",2026/05/25
25,25,7694,(株)いつも,東証GRT,522,-38,-6.79,"19,600",2026/05/25
26,26,5028,セカンドサイトアナリティカ(株),東証GRT,360,-26,-6.74,"55,200",2026/05/25
27,27,1671,WTI原油価格連動型上場投信,東証ETF,"5,338",-379,-6.63,"461,328",2026/05/25
28,28,5132,(株)ｐｌｕｓｚｅｒｏ,東証GRT,"1,873",-133,-6.63,"105,300",2026/05/25
29,29,6495,(株)宮入バルブ製作所,東証STD,143,-10,-6.54,"395,300",2026/05/25
30,30,6535,(株)アイモバイル,東証PRM,458,-32,-6.53,"676,100",2026/05/25
31,31,456A,ＨＵＭＡＮ　ＭＡＤＥ(株),東証GRT,"1,334",-93,-6.52,"592,900",2026/05/25
32,32,4784,ＧＭＯインターネット(株),東証PRM,564,-39,-6.47,"2,301,900",2026/05/25
33,33,3905,データセクション(株),東証GRT,"4,490",-310,-6.46,"10,639,300",2026/05/25
34,34,9127,玉井商船(株),東証STD,"2,934",-201,-6.41,"8,800",2026/05/25
35,35,1360,日経平均ベア2倍上場投信,東証ETF,75.2,-5.1,-6.35,"134,541,890",2026/05/25
36,36,7902,(株)ソノコム,東証STD,"1,082",-73,-6.32,"4,700",2026/05/25
37,37,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"3,064",-205,-6.27,"10,082,539",2026/05/25
