順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,5242,(株)アイズ,東証GRT,"1,230",+206,20.12,"103,200",2026/07/17
2,2,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"2,289",+340,17.44,"149,632",2026/07/17
3,3,150A,(株)ＪＳＨ,東証GRT,542,+80,17.32,"391,500",2026/07/17
4,4,5216,(株)倉元製作所,東証STD,184,+27,17.2,"8,201,200",2026/07/17
5,5,7501,(株)ティムコ,東証STD,"1,611",+201,14.26,"8,000",2026/07/17
6,6,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"13,770","+1,650",13.61,"4,024,700",2026/07/17
7,7,7581,(株)サイゼリヤ,東証PRM,"7,600",+820,12.09,"6,483,700",2026/07/17
8,8,3697,(株)ＳＨＩＦＴ,東証PRM,743.4,+63.6,9.36,"15,934,600",2026/07/17
9,9,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,76,+6,8.57,"5,086,000",2026/07/17
10,10,2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,東証STD,"1,059",+81,8.28,"7,669,100",2026/07/17
11,11,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,121,+9,8.04,"25,457,047",2026/07/17
12,12,6573,ＣＲＡＶＩＡ(株),東証GRT,27,+2,8.0,"1,326,400",2026/07/17
13,13,1360,日経平均ベア2倍上場投信,東証ETF,73.6,+5.4,7.92,"237,869,870",2026/07/17
14,14,1827,(株)ナカノフドー建設,東証STD,"1,325",+97,7.9,"26,900",2026/07/17
15,15,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"2,995",+215,7.73,"20,247,065",2026/07/17
16,16,7031,(株)インバウンドテック,東証GRT,745,+50,7.19,"5,500",2026/07/17
17,17,1466,iFreeETF JPX日経400ダブルインバース・インデックス,東証ETF,217,+14,6.9,"18,182",2026/07/17
18,18,559A,梅乃宿酒造(株),東証STD,"1,186",+74,6.65,"63,100",2026/07/17
19,19,7640,(株)トップカルチャー,東証STD,179,+11,6.55,"873,000",2026/07/17
20,20,9170,成友興業(株),名証MN,"1,729",+104,6.4,"3,600",2026/07/17
21,21,1691,WisdomTree ガソリン上場投信,東証ETF,"14,930",+885,6.3,125,2026/07/17
22,22,7808,(株)シー・エス・ランバー,東証STD,"2,757",+157,6.04,"24,200",2026/07/17
23,23,1469,JPX日経400ベア2倍上場投信ダブルインバース,東証ETF,202.2,+11.2,5.86,"38,930",2026/07/17
24,24,2870,iFreeETF NASDAQ100ダブルインバース,東証ETF,"8,092",+447,5.85,"51,860",2026/07/17
25,25,1356,TOPIXベア2倍上場投信,東証ETF,117,+6.3,5.69,"7,993,590",2026/07/17
26,26,1795,(株)マサル,東証STD,"5,500",+290,5.57,"1,100",2026/07/17
27,27,318A,VIX短期先物指数ETF,東証ETF,450,+23.2,5.44,"2,646,500",2026/07/17
28,28,5241,(株)日本オーエー研究所,名証MN,798,+41,5.42,700,2026/07/17
29,29,2871,(株)ニチレイ,東証PRM,"2,135.5",+109,5.38,"4,827,900",2026/07/17
30,30,7807,(株)幸和製作所,東証STD,895,+45,5.29,"8,800",2026/07/17
31,31,7694,(株)いつも,東証GRT,447,+22,5.18,"34,800",2026/07/17
32,32,2484,(株)出前館,東証STD,124,+6,5.08,"739,800",2026/07/17
33,33,1472,(NEXT FUNDS)JPX日経400ダブルインバース,東証ETF,83,+4,5.06,"43,014",2026/07/17
34,34,3850,(株)ＮＴＴデータイントラマート,東証STD,"3,035",+145,5.02,"55,400",2026/07/17
35,35,6869,シスメックス(株),東証PRM,"1,628",+77,4.96,"5,271,100",2026/07/17
36,36,1368,iFreeETF TOPIXダブルインバース(-2倍)指数,東証ETF,168,+7,4.35,"714,086",2026/07/17
37,37,4591,(株)リボミック,東証GRT,73,+3,4.29,"4,220,300",2026/07/17
38,38,6572,オープングループ(株),東証PRM,270,+11,4.25,"1,293,500",2026/07/17
39,39,542A,(株)ビタブリッドジャパン,東証GRT,"1,084",+44,4.23,"155,000",2026/07/17
40,40,9439,(株)エム・エイチ・グループ,東証STD,247,+10,4.22,"2,043,500",2026/07/17
41,41,2337,いちご(株),東証PRM,431,+17,4.11,"1,904,200",2026/07/17
42,42,9697,(株)カプコン,東証PRM,"3,412",+133,4.06,"3,105,400",2026/07/17
43,43,1456,iFreeETF 日経平均インバース・インデックス,東証ETF,"1,310",+51,4.05,"204,787",2026/07/17
44,44,6505,東洋電機製造(株),東証STD,"2,462",+93,3.93,"241,200",2026/07/17
45,45,6545,(株)インターネットインフィニティー,東証GRT,795,+30,3.92,"21,900",2026/07/17
46,46,3808,(株)オーケーウェブ,名証NXT,27,+1,3.85,"120,800",2026/07/17
47,47,1580,日経平均ベア上場投信,東証ETF,814.8,+29.3,3.73,"1,777,520",2026/07/17
48,48,3382,(株)セブン＆アイ・ホールディングス,東証PRM,"2,080",+73,3.64,"11,474,600",2026/07/17
49,49,9766,コナミグループ(株),東証PRM,"18,875",+650,3.57,"776,100",2026/07/17
50,50,7359,(株)東京通信グループ,東証GRT,236,+8,3.51,"1,535,500",2026/07/17
51,51,9069,センコーグループホールディングス(株),東証PRM,"2,195",+74,3.49,"512,900",2026/07/17
52,52,558A,(株)ＳＱＵＥＥＺＥ,東証GRT,"4,485",+150,3.46,"26,300",2026/07/17
53,53,4431,(株)スマレジ,東証GRT,"3,000",+100,3.45,"177,500",2026/07/17
54,54,6061,(株)ユニバーサル園芸社,東証STD,"2,822",+93,3.41,"4,800",2026/07/17
55,55,7309,(株)シマノ,東証PRM,"18,755",+615,3.39,"642,800",2026/07/17
56,56,1571,(NEXT FUNDS)日経平均インバース上場投信,東証ETF,306,+10,3.38,"2,327,052",2026/07/17
57,57,3977,フュージョン(株),札幌ア,520,+17,3.38,"1,100",2026/07/17
58,58,4528,小野薬品工業(株),東証PRM,"2,425.5",+79,3.37,"2,057,200",2026/07/17
59,59,2433,(株)博報堂ＤＹホールディングス,東証PRM,"1,268.5",+40,3.26,"1,408,800",2026/07/17
60,60,1407,(株)ウエストホールディングス,東証STD,"2,835",+88,3.2,"1,063,300",2026/07/17
61,61,4255,ＴＨＥＣＯＯ(株),東証GRT,"2,481",+77,3.2,"2,100",2026/07/17
62,62,3276,(株)ＪＰＭＣ,東証PRM,"1,781",+55,3.19,"155,300",2026/07/17
63,63,4479,(株)マクアケ,東証GRT,925,+28,3.12,"56,600",2026/07/17
64,64,3639,(株)ボルテージ,東証STD,237,+7,3.04,"11,200",2026/07/17
65,65,9107,川崎汽船(株),東証PRM,"2,723.5",+80,3.03,"6,242,000",2026/07/17
66,66,2791,大黒天物産(株),東証PRM,"4,610",+135,3.02,"93,100",2026/07/17
67,67,7974,任天堂(株),東証PRM,"7,294",+214,3.02,"12,157,200",2026/07/17
68,68,9101,日本郵船(株),東証PRM,"5,706",+166,3.0,"4,456,700",2026/07/17
69,69,2916,仙波糖化工業(株),東証STD,757,+22,2.99,"4,100",2026/07/17
70,70,4893,ノイルイミューン・バイオテック(株),東証GRT,139,+4,2.96,"164,200",2026/07/17
71,71,9278,ブックオフグループホールディングス(株),東証PRM,"2,481",+71,2.95,"316,700",2026/07/17
72,72,5039,(株)キットアライブ,札幌ア,"1,060",+30,2.91,100,2026/07/17
73,73,7747,朝日インテック(株),東証PRM,"3,569",+101,2.91,"1,051,500",2026/07/17
74,74,2897,日清食品ホールディングス(株),東証PRM,"2,955",+82.5,2.87,"1,629,600",2026/07/17
75,75,9831,(株)ヤマダホールディングス,東証PRM,698.6,+19.5,2.87,"8,116,100",2026/07/17
76,76,2875,東洋水産(株),東証PRM,"10,850",+300,2.84,"519,100",2026/07/17
77,77,2842,iFreeETF NASDAQ100インバース,東証ETF,"12,545",+345,2.83,"15,848",2026/07/17
78,78,2013,iシェアーズ 米国高配当株 ETF,東証ETF,311.9,+8.5,2.8,"179,690",2026/07/17
79,79,1569,TOPIXベア上場投信,東証ETF,772.9,+21,2.79,"165,360",2026/07/17
80,80,2032,NEXT NOTES 香港ハンセン･ベアETN,東証ETF,"6,419",+174,2.79,290,2026/07/17
81,81,1457,iFreeETF TOPIXインバース(-1倍)指数,東証ETF,"1,850",+50,2.78,"44,182",2026/07/17
82,82,2681,(株)ゲオホールディングス,東証PRM,"2,025",+54,2.74,"315,000",2026/07/17
83,83,4543,テルモ(株),東証PRM,"2,267.5",+60.5,2.74,"5,676,700",2026/07/17
84,84,1659,iシェアーズ 米国リート ETF,東証ETF,"4,160",+110,2.72,"5,092",2026/07/17
85,85,6393,油研工業(株),東証STD,"3,095",+80,2.65,"7,600",2026/07/17
86,86,2864,GX ロジスティクス・REIT,東証ETF,"1,479",+38,2.64,14,2026/07/17
87,87,9036,東部ネットワーク(株),東証STD,"1,360",+35,2.64,"6,400",2026/07/17
88,88,446A,(株)ノースサンド,東証GRT,"1,640",+42,2.63,"995,300",2026/07/17
89,89,2593,(株)伊藤園,東証PRM,"3,097",+79,2.62,"609,600",2026/07/17
90,90,372A,(株)レント,東証STD,"5,490",+140,2.62,"22,200",2026/07/17
91,91,8585,(株)オリエントコーポレーション,東証PRM,906,+23,2.6,"1,226,000",2026/07/17
92,92,4523,エーザイ(株),東証PRM,"4,450",+112,2.58,"1,934,700",2026/07/17
