順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3185,夢展望(株),東証GRT,141,-35,-19.89,"1,314,400",2026/06/08
2,2,3687,(株)フィックスターズ,東証PRM,"2,935",-700,-19.26,"8,698,600",2026/06/08
3,3,153A,(株)カウリス,東証GRT,"1,362",-309,-18.49,"367,500",2026/06/08
4,4,268A,リガク・ホールディングス(株),東証PRM,"2,501",-539,-17.73,"8,596,700",2026/06/08
5,5,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"106,000","-21,500",-16.86,"18,314",2026/06/08
6,6,3915,(株)テラスカイ,東証PRM,"2,841",-534,-15.82,"2,612,400",2026/06/08
7,7,6597,ＨＰＣシステムズ(株),東証GRT,"5,620","-1,000",-15.11,"611,800",2026/06/08
8,8,3664,(株)ＷＩＺＥ,東証GRT,24,-4,-14.29,"6,335,800",2026/06/08
9,9,7220,武蔵精密工業(株),東証PRM,"7,020","-1,170",-14.29,"4,999,200",2026/06/08
10,10,2334,(株)イオレ,東証GRT,576,-85,-12.86,"5,669,400",2026/06/08
11,11,3436,(株)ＳＵＭＣＯ,東証PRM,"3,522",-519,-12.84,"15,237,800",2026/06/08
12,12,4888,ステラファーマ(株),東証GRT,300,-44,-12.79,"839,500",2026/06/08
13,13,6619,ダブル・スコープ(株),東証PRM,267,-39,-12.75,"4,509,600",2026/06/08
14,14,3733,(株)ソフトウェア・サービス,東証STD,"10,110","-1,450",-12.54,"16,500",2026/06/08
15,15,8254,(株)さいか屋,東証STD,299,-42,-12.32,"1,092,200",2026/06/08
16,16,6627,(株)テラプローブ,東証STD,"9,520","-1,230",-11.44,"139,000",2026/06/08
17,17,6656,インスペック(株),東証STD,"1,211",-154,-11.28,"448,600",2026/06/08
18,18,3858,(株)ユビキタスＡＩ,東証STD,343,-43,-11.14,"216,000",2026/06/08
19,19,4179,(株)ジーネクスト,東証GRT,425,-53,-11.09,"1,189,300",2026/06/08
20,20,6072,地盤ネットホールディングス(株),東証STD,"1,380",-171,-11.03,"1,994,900",2026/06/08
21,21,6969,松尾電機(株),東証STD,"1,742",-211,-10.8,"126,700",2026/06/08
22,22,3441,(株)山王,東証STD,"2,544",-305,-10.71,"186,300",2026/06/08
23,23,8894,(株)ＲＥＶＯＬＵＴＩＯＮ,東証STD,25,-3,-10.71,"1,860,800",2026/06/08
24,24,6838,(株)多摩川ホールディングス,東証STD,"2,135",-254,-10.63,"588,300",2026/06/08
25,25,436A,サイバーソリューションズ(株),東証GRT,969,-115,-10.61,"238,100",2026/06/08
26,26,241A,(株)ＲＯＸＸ,東証GRT,498,-59,-10.59,"58,800",2026/06/08
27,27,6315,ＴＯＷＡ(株),東証PRM,"2,897",-343,-10.59,"4,725,700",2026/06/08
28,28,6864,(株)エヌエフホールディングス,東証STD,"2,128",-252,-10.59,"261,500",2026/06/08
29,29,3628,(株)データホライゾン,東証GRT,537,-63,-10.5,"19,700",2026/06/08
30,30,2962,(株)テクニスコ,東証STD,"1,203",-140,-10.42,"290,700",2026/06/08
31,31,4369,(株)トリケミカル研究所,東証PRM,"3,570",-410,-10.3,"1,132,200",2026/06/08
32,32,3624,アクセルマーク(株),東証GRT,61,-7,-10.29,"3,013,900",2026/06/08
33,33,4980,デクセリアルズ(株),東証PRM,"3,920",-449,-10.28,"2,851,100",2026/06/08
34,34,4022,ラサ工業(株),東証PRM,"2,062",-234,-10.19,"2,643,300",2026/06/08
35,35,4970,東洋合成工業(株),東証STD,"14,700","-1,660",-10.15,"72,200",2026/06/08
36,36,6981,(株)村田製作所,東証PRM,"8,711",-984,-10.15,"47,646,200",2026/06/08
37,37,6775,(株)ＴＢグループ,東証STD,142,-16,-10.13,"788,700",2026/06/08
38,38,6840,(株)ＡＫＩＢＡホールディングス,東証STD,907,-102,-10.11,"694,300",2026/06/08
39,39,6961,(株)エンプラス,東証PRM,"11,880","-1,330",-10.07,"293,200",2026/06/08
40,40,6526,(株)ソシオネクスト,東証PRM,"2,456",-274.5,-10.05,"9,310,700",2026/06/08
41,41,6327,北川精機(株),東証STD,"3,585",-395,-9.92,"834,800",2026/06/08
42,42,558A,(株)ＳＱＵＥＥＺＥ,東証GRT,"4,330",-475,-9.89,"65,500",2026/06/08
43,43,4043,(株)トクヤマ,東証PRM,"4,973",-539,-9.78,"1,128,200",2026/06/08
44,44,4182,三菱ガス化学(株),東証PRM,"4,675",-505,-9.75,"2,430,500",2026/06/08
45,45,579A,GX 銀ビジネス,東証ETF,885,-95,-9.69,"34,717",2026/06/08
46,46,6094,(株)フリークアウト・ホールディングス,東証GRT,551,-59,-9.67,"303,500",2026/06/08
47,47,6762,ＴＤＫ(株),東証PRM,"3,715",-396,-9.63,"17,890,100",2026/06/08
48,48,6113,(株)アマダ,東証PRM,"2,794.5",-297.5,-9.62,"4,347,200",2026/06/08
49,49,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"7,250",-772,-9.62,"5,575,900",2026/06/08
50,50,6890,(株)フェローテック,東証STD,"8,230",-870,-9.56,"904,700",2026/06/08
51,51,5572,(株)Ｒｉｄｇｅ－ｉ,東証GRT,"3,030",-320,-9.55,"277,600",2026/06/08
52,52,4270,(株)ＢｅｅＸ,東証GRT,"2,011",-209,-9.41,"34,100",2026/06/08
53,53,6723,ルネサスエレクトロニクス(株),東証PRM,"4,139",-429,-9.39,"23,199,500",2026/06/08
54,54,4011,(株)ヘッドウォータース,東証GRT,"2,177",-223,-9.29,"80,000",2026/06/08
55,55,6871,(株)日本マイクロニクス,東証PRM,"12,980","-1,330",-9.29,"979,100",2026/06/08
56,56,4461,第一工業製薬(株),東証PRM,"10,650","-1,080",-9.21,"357,000",2026/06/08
57,57,6504,富士電機(株),東証PRM,"13,920","-1,405",-9.17,"1,447,800",2026/06/08
58,58,6361,荏原,東証PRM,"5,030",-505,-9.12,"3,192,900",2026/06/08
59,59,6266,タツモ(株),東証PRM,"3,540",-355,-9.11,"259,400",2026/06/08
60,60,3168,(株)ＭＥＲＦ,東証STD,"1,488",-149,-9.1,"130,100",2026/06/08
61,61,6614,(株)シキノハイテック,東証STD,870,-87,-9.09,"47,400",2026/06/08
62,62,4062,イビデン(株),東証PRM,"17,060","-1,700",-9.06,"7,707,800",2026/06/08
63,63,6644,大崎電気工業(株),東証PRM,"1,449",-144,-9.04,"444,700",2026/06/08
64,64,6337,(株)テセック,東証STD,"2,507",-249,-9.03,"68,300",2026/06/08
