順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6736,サン電子(株),東証STD,"8,070","-2,010",-19.94,"347,700",2026/08/14
2,2,7039,ブリッジインターナショナルグループ(株),東証GRT,"1,387",-321,-18.79,"294,100",2026/08/14
3,3,5074,テスホールディングス(株),東証PRM,649,-150,-18.77,"2,429,200",2026/08/14
4,4,4704,トレンドマイクロ(株),東証PRM,"5,851","-1,000",-14.6,"310,700",2026/08/14
5,5,7069,(株)サイバー・バズ,東証GRT,582,-99,-14.54,"356,800",2026/08/14
6,6,480A,(株)リブ・コンサルティング,東証GRT,890,-150,-14.42,"319,500",2026/08/14
7,7,5537,(株)ＡｌｂａＬｉｎｋ,東証GRT,"2,720",-405,-12.96,"296,400",2026/08/14
8,8,7363,(株)ベビーカレンダー,東証GRT,"1,367",-203,-12.93,"119,200",2026/08/14
9,9,3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東証PRM,"6,230",-870,-12.25,"767,300",2026/08/14
10,10,3300,(株)アンビション　ＤＸ　ホールディングス,東証GRT,"2,019",-275,-11.99,"370,200",2026/08/14
11,11,5698,(株)エンビプロ・ホールディングス,東証STD,772,-101,-11.57,"1,057,300",2026/08/14
12,12,4414,(株)フレクト,東証GRT,"1,095",-139,-11.26,"81,800",2026/08/14
13,13,598A,チャットプラス(株),東証GRT,"1,535",-180,-10.5,"309,400",2026/08/14
14,14,3692,(株)ＦＦＲＩセキュリティ,東証GRT,"4,730",-530,-10.08,"386,500",2026/08/14
15,15,6030,(株)アドベンチャー,東証GRT,"1,490",-159,-9.64,"59,500",2026/08/14
16,16,3928,(株)マイネット,東証STD,234,-23,-8.95,"238,300",2026/08/14
17,17,3032,(株)ゴルフ・ドゥ,名証NXT,230,-21,-8.37,"221,700",2026/08/14
18,18,3664,(株)ＷＩＺＥ,東証GRT,22,-2,-8.33,"22,167,500",2026/08/14
19,19,2780,(株)コメ兵ホールディングス,東証STD,"5,170",-460,-8.17,"669,100",2026/08/14
20,20,4099,四国化成ホールディングス(株),東証PRM,"2,780",-245,-8.1,"1,349,200",2026/08/14
21,21,7062,(株)フレアス,東証GRT,739,-61,-7.63,"17,400",2026/08/14
22,22,7120,(株)ＳＨＩＮＫＯ,東証STD,976,-76,-7.22,"210,600",2026/08/14
23,23,2323,(株)ｆｏｎｆｕｎ,東証STD,323,-25,-7.18,"289,400",2026/08/14
24,24,4054,日本情報クリエイト(株),東証GRT,533,-41,-7.14,"110,300",2026/08/14
25,25,3803,イメージ情報開発(株),東証GRT,532,-40,-6.99,"88,100",2026/08/14
26,26,2332,(株)クエスト,東証STD,"1,676",-124,-6.89,"75,100",2026/08/14
27,27,1407,(株)ウエストホールディングス,東証STD,"2,614",-189,-6.74,"521,600",2026/08/14
28,28,5028,セカンドサイトアナリティカ(株),東証GRT,356,-25,-6.56,"33,100",2026/08/14
29,29,5721,エスクリプトエナジー(株),東証STD,58,-4,-6.45,"1,589,500",2026/08/14
30,30,9244,(株)デジタリフト,東証GRT,"1,205",-83,-6.44,"13,200",2026/08/14
31,31,9996,(株)サトー商会,東証STD,"2,105",-144,-6.4,"29,600",2026/08/14
32,32,6560,(株)エル・ティー・エス,東証PRM,"1,685",-106,-5.92,"409,600",2026/08/14
33,33,6054,(株)リブセンス,東証STD,114,-7,-5.79,"145,800",2026/08/14
34,34,261A,(株)日水コン,東証STD,"1,928",-116,-5.68,"149,300",2026/08/14
35,35,3799,キーウェアソリューションズ(株),東証STD,"1,111",-66,-5.61,"28,300",2026/08/14
36,36,4428,(株)シノプス,東証GRT,678,-39,-5.44,"6,600",2026/08/14
37,37,9082,大和自動車交通(株),東証STD,"1,826",-103,-5.34,"4,300",2026/08/14
38,38,5618,ナイル(株),東証GRT,284,-16,-5.33,"22,500",2026/08/14
39,39,149A,(株)シンカ,東証GRT,748,-41,-5.2,"9,700",2026/08/14
40,40,5987,(株)オーネックス,東証STD,"1,830",-99,-5.13,"4,400",2026/08/14
41,41,4264,(株)セキュア,東証GRT,"1,542",-83,-5.11,"36,400",2026/08/14
42,42,5590,(株)ネットスターズ,東証GRT,674,-35,-4.94,"601,500",2026/08/14
43,43,6707,サンケン電気(株),東証PRM,"8,280",-427,-4.9,"356,600",2026/08/14
44,44,7709,クボテック(株),東証STD,39,-2,-4.88,"51,100",2026/08/14
45,45,4424,(株)Ａｍａｚｉａ,東証GRT,320,-16,-4.76,"192,800",2026/08/14
46,46,343A,(株)ＩＡＣＥトラベル,東証STD,"1,353",-67,-4.72,"20,000",2026/08/14
47,47,3649,(株)ファインデックス,東証PRM,853,-42,-4.69,"356,100",2026/08/14
48,48,4657,(株)環境管理センター,東証STD,470,-23,-4.67,"127,000",2026/08/14
49,49,4379,(株)Ｐｈｏｔｏｓｙｎｔｈ,東証GRT,431,-21,-4.65,"117,400",2026/08/14
50,50,9417,(株)スマートバリュー,東証STD,349,-17,-4.64,"25,600",2026/08/14
51,51,5704,(株)ＪＭＣ,東証STD,391,-19,-4.63,"37,500",2026/08/14
52,52,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"19,220",-930,-4.62,"190,900",2026/08/14
53,53,9450,(株)ファイバーゲート,東証STD,769,-37,-4.59,"185,200",2026/08/14
54,54,9435,(株)光通信,東証PRM,"38,580","-1,850",-4.58,"275,600",2026/08/14
55,55,3173,(株)Ｃｏｍｉｎｉｘ,東証STD,"1,431",-67,-4.47,"44,200",2026/08/14
56,56,6063,日本エマージェンシーアシスタンス(株),東証STD,983,-46,-4.47,"7,100",2026/08/14
57,57,6265,コンバム(株),東証STD,"3,335",-155,-4.44,"17,100",2026/08/14
58,58,6287,(株)サトー,東証PRM,"2,791",-129,-4.42,"399,100",2026/08/14
59,59,3277,(株)サンセイランディック,東証STD,833,-38,-4.36,"192,800",2026/08/14
60,60,6229,(株)オーケーエム,東証STD,"1,534",-70,-4.36,"141,200",2026/08/14
61,61,485A,(株)パワーエックス,東証GRT,"1,784",-81,-4.34,"6,232,400",2026/08/14
62,62,3623,ビリングシステム(株),東証GRT,"1,034",-46,-4.26,"81,500",2026/08/14
63,63,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,90,-4,-4.26,"1,784,500",2026/08/14
64,64,7685,(株)ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東証GRT,"3,165",-140,-4.24,"632,800",2026/08/14
65,65,5983,イワブチ(株),東証STD,"13,600",-600,-4.23,"5,000",2026/08/14
66,66,4664,ＲＳＣ,東証STD,954,-42,-4.22,"148,400",2026/08/14
67,67,335A,(株)ミライロ,東証GRT,321,-14,-4.18,"29,800",2026/08/14
68,68,195A,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,東証GRT,649,-28,-4.14,"28,600",2026/08/14
69,69,6920,レーザーテック(株),東証PRM,"38,820","-1,670",-4.12,"3,696,100",2026/08/14
70,70,6425,(株)ユニバーサルエンターテインメント,東証STD,752,-32,-4.08,"333,900",2026/08/14
71,71,4971,メック(株),東証PRM,"7,540",-320,-4.07,"966,200",2026/08/14
72,72,3010,ポラリス・ホールディングス(株),東証STD,190,-8,-4.04,"895,000",2026/08/14
73,73,268A,リガク・ホールディングス(株),東証PRM,"2,087",-87,-4.0,"2,225,000",2026/08/14
74,74,6743,大同信号(株),東証STD,"1,057",-44,-4.0,"34,700",2026/08/14
75,75,3099,(株)三越伊勢丹ホールディングス,東証PRM,"3,548",-147,-3.98,"6,577,100",2026/08/14
76,76,3926,(株)オープンドア,東証STD,386,-16,-3.98,"58,900",2026/08/14
77,77,9256,(株)サクシード,東証GRT,"1,153",-47,-3.92,"121,900",2026/08/14
78,78,2370,(株)メディネット,東証GRT,25,-1,-3.85,"737,100",2026/08/14
79,79,7114,(株)フーディソン,東証GRT,779,-31,-3.83,"9,000",2026/08/14
80,80,8011,(株)三陽商会,東証PRM,"5,280",-210,-3.83,"67,400",2026/08/14
81,81,6721,ウインテスト(株),東証STD,76,-3,-3.8,"843,900",2026/08/14
82,82,5588,ファーストアカウンティング(株),東証GRT,812,-32,-3.79,"122,300",2026/08/14
83,83,6495,(株)宮入バルブ製作所,東証STD,127,-5,-3.79,"399,400",2026/08/14
84,84,6547,(株)グリーンズ,東証STD,"2,005",-79,-3.79,"268,900",2026/08/14
85,85,4631,ＤＩＣ(株),東証PRM,"5,466",-209,-3.68,"773,600",2026/08/14
86,86,2962,(株)テクニスコ,東証STD,"1,373",-52,-3.65,"167,400",2026/08/14
87,87,2485,(株)ティア,東証STD,454,-17,-3.61,"301,100",2026/08/14
88,88,6750,エレコム(株),東証PRM,"1,928",-72,-3.6,"565,300",2026/08/14
89,89,4062,イビデン(株),東証PRM,"20,785",-775,-3.59,"9,094,300",2026/08/14
90,90,1675,WisdomTree パラジウム上場投信,東証ETF,"19,025",-705,-3.57,378,2026/08/14
91,91,3667,(株)ｅｎｉｓｈ,東証STD,27,-1,-3.57,"200,600",2026/08/14
92,92,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,270,-10,-3.57,"78,600",2026/08/14
93,93,9271,(株)和心,東証GRT,"1,079",-40,-3.57,"121,900",2026/08/14
94,94,4588,オンコリスバイオファーマ(株),東証GRT,"3,250",-120,-3.56,"2,869,300",2026/08/14
95,95,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"6,510",-240,-3.56,"1,310,400",2026/08/14
96,96,4040,南海化学(株),東証STD,"3,805",-140,-3.55,"68,000",2026/08/14
97,97,1965,(株)テクノ菱和,東証STD,"6,030",-220,-3.52,"73,200",2026/08/14
98,98,8301,日本銀行,東証,"22,000",-800,-3.51,200,2026/08/14
99,99,338A,(株)ＺｅｎｍｕＴｅｃｈ,東証GRT,"2,043",-74,-3.5,"79,200",2026/08/14
