順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,8050,セイコーグループ(株),東証PRM,"9,280","-1,700",-15.48,"951,700",2026/09/08
2,2,8746,ｕｎｂａｎｋｅｄ(株),東証STD,112,-16,-12.5,"406,700",2026/09/08
3,3,7762,シチズン時計(株),東証PRM,"2,320",-322,-12.19,"2,679,300",2026/09/08
4,4,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,170,-23,-11.92,"8,381,500",2026/09/08
5,5,4461,第一工業製薬(株),東証PRM,"12,130","-1,580",-11.52,"253,100",2026/09/08
6,6,6570,(株)共和コーポレーション,東証STD,"3,550",-445,-11.14,"142,600",2026/09/08
7,7,7220,武蔵精密工業(株),東証PRM,"2,684",-326,-10.83,"1,738,600",2026/09/08
8,8,3891,ニッポン高度紙工業(株),東証STD,"6,140",-740,-10.76,"190,500",2026/09/08
9,9,4972,綜研化学(株),東証STD,"3,645",-430,-10.55,"70,200",2026/09/08
10,10,3787,(株)テクノマセマティカル,東証STD,327,-38,-10.41,"33,800",2026/09/08
11,11,3350,(株)メタプラネット,東証STD,244,-27,-9.96,"34,515,000",2026/09/08
12,12,9235,売れるネット広告社グループ(株),東証GRT,438,-48,-9.88,"368,600",2026/09/08
13,13,7694,(株)いつも,東証GRT,556,-57,-9.3,"134,300",2026/09/08
14,14,6952,カシオ計算機(株),東証PRM,"2,108.5",-210.5,-9.08,"2,360,800",2026/09/08
15,15,6143,(株)ソディック,東証PRM,"1,623",-159,-8.92,"614,700",2026/09/08
16,16,338A,(株)ＺｅｎｍｕＴｅｃｈ,東証GRT,"2,390",-230,-8.78,"560,300",2026/09/08
17,17,6473,(株)ジェイテクト,東証PRM,"2,010.5",-191,-8.68,"1,988,700",2026/09/08
18,18,7600,(株)日本エム・ディ・エム,東証PRM,624,-59,-8.64,"645,500",2026/09/08
19,19,6407,ＣＫＤ(株),東証PRM,"5,050",-470,-8.51,"407,200",2026/09/08
