順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3856,Ａｂａｌａｎｃｅ(株),東証STD,211,-28,-11.72,"6,299,600",2026/08/28
2,2,2999,ホームポジション(株),東証STD,548,-71,-11.47,"265,500",2026/08/28
3,3,7035,ａｎｄ　ｆａｃｔｏｒｙ(株),東証STD,241,-26,-9.74,"421,700",2026/08/28
4,4,7357,(株)ジオコード,東証STD,"1,769",-186,-9.51,"40,100",2026/08/28
5,5,6613,(株)ＱＤレーザ,東証GRT,"2,203",-221,-9.12,"4,415,100",2026/08/28
6,6,6522,(株)アスタリスク,東証GRT,"2,335",-232,-9.04,"3,688,700",2026/08/28
7,7,8237,(株)松屋,東証PRM,"2,762",-273,-9.0,"916,900",2026/08/28
8,8,285A,キオクシアホールディングス(株),東証PRM,"47,900","-4,600",-8.76,"31,954,100",2026/08/28
9,9,6578,(株)コレックホールディングス,東証STD,471,-39,-7.65,"34,000",2026/08/28
10,10,4414,(株)フレクト,東証GRT,"1,161",-96,-7.64,"125,300",2026/08/28
11,11,7049,(株)識学,東証GRT,819,-67,-7.56,"128,200",2026/08/28
12,12,3440,日創グループ(株),東証STD,888,-70,-7.31,"163,700",2026/08/28
13,13,9241,(株)フューチャーリンクネットワーク,東証GRT,"1,290",-100,-7.19,"11,300",2026/08/28
14,14,4760,(株)アルファ,東証STD,"1,619",-121,-6.95,"27,400",2026/08/28
15,15,5242,(株)アイズ,東証GRT,"2,519",-185,-6.84,"100,800",2026/08/28
16,16,3815,(株)メディア工房,東証GRT,431,-31,-6.71,"86,800",2026/08/28
17,17,4170,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,東証GRT,141,-10,-6.62,"4,944,900",2026/08/28
18,18,3490,(株)アズ企画設計,東証STD,"3,075",-205,-6.25,"14,100",2026/08/28
19,19,8783,ａｂｃ(株),東証STD,62,-4,-6.06,"1,192,900",2026/08/28
20,20,4813,(株)ＡＣＣＥＳＳ,東証PRM,438,-27,-5.81,"937,900",2026/08/28
21,21,6834,(株)精工技研,東証STD,"5,200",-320,-5.8,"726,900",2026/08/28
22,22,6543,(株)日宣,東証STD,"1,225",-75,-5.77,"13,300",2026/08/28
23,23,5580,(株)プロディライト,東証GRT,"1,650",-100,-5.71,"11,100",2026/08/28
24,24,4082,第一稀元素化学工業(株),東証PRM,"2,830",-170,-5.67,"4,966,800",2026/08/28
25,25,414A,(株)オーバーラップホールディングス,東証GRT,850,-50,-5.56,"359,300",2026/08/28
26,26,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),東証GRT,222,-13,-5.53,"1,233,100",2026/08/28
27,27,1997,暁飯島工業(株),東証STD,"4,050",-235,-5.48,"13,900",2026/08/28
28,28,5985,サンコール(株),東証STD,"2,188",-122,-5.28,"1,164,200",2026/08/28
29,29,9778,(株)昴,東証STD,"5,620",-310,-5.23,"2,800",2026/08/28
30,30,5724,(株)アサカ理研,東証STD,"3,325",-180,-5.14,"325,800",2026/08/28
31,31,7513,(株)コジマ,東証PRM,"1,384",-75,-5.14,"1,162,000",2026/08/28
32,32,8185,(株)チヨダ,東証PRM,"1,014",-55,-5.14,"531,400",2026/08/28
33,33,2736,フェスタリアホールディングス(株),東証STD,631,-34,-5.11,"29,400",2026/08/28
34,34,9562,ビジネスコーチ(株),東証GRT,576,-31,-5.11,"10,200",2026/08/28
35,35,3810,サイバーステップホールディングス(株),東証STD,188,-10,-5.05,"5,995,700",2026/08/28
36,36,3851,(株)日本一ソフトウェア,東証STD,"1,232",-65,-5.01,"90,000",2026/08/28
37,37,3492,MIRARTH不動産投資法人,東証,"79,000","-4,100",-4.93,"26,346",2026/08/28
38,38,6025,日本ＰＣサービス(株),名証NXT,662,-34,-4.89,"14,700",2026/08/28
39,39,7694,(株)いつも,東証GRT,527,-27,-4.87,"15,500",2026/08/28
40,40,1434,ＪＥＳＣＯホールディングス(株),東証STD,"1,618",-82,-4.82,"190,900",2026/08/28
41,41,4970,東洋合成工業(株),東証STD,"11,460",-560,-4.66,"115,900",2026/08/28
42,42,7983,(株)ミロク,東証STD,"1,232",-60,-4.64,"18,900",2026/08/28
43,43,2330,(株)フォーサイド,東証STD,83,-4,-4.6,"755,100",2026/08/28
44,44,5801,古河電気工業(株),東証PRM,"3,903",-186,-4.55,"22,925,600",2026/08/28
45,45,3290,Oneリート投資法人,東証,"74,800","-3,500",-4.47,"8,537",2026/08/28
46,46,3556,リネットジャパングループ(株),東証GRT,822,-38,-4.42,"133,000",2026/08/28
47,47,504A,イノバセル(株),東証GRT,542,-25,-4.41,"253,000",2026/08/28
48,48,8127,ヤマト　インターナショナル(株),東証STD,551,-25,-4.34,"58,100",2026/08/28
49,49,8931,和田興産(株),東証STD,"1,361",-61,-4.29,"55,800",2026/08/28
50,50,3967,(株)エルテス,東証GRT,586,-26,-4.25,"60,900",2026/08/28
51,51,7928,旭化学工業(株),東証STD,634,-28,-4.23,"37,300",2026/08/28
52,52,2927,(株)ＡＦＣ－ＨＤアムスライフサイエンス,東証STD,863,-38,-4.22,"126,800",2026/08/28
53,53,7219,(株)エッチ・ケー・エス,東証STD,"2,543",-112,-4.22,"11,000",2026/08/28
54,54,7409,ＡｅｒｏＥｄｇｅ(株),東証GRT,"1,587",-70,-4.22,"226,300",2026/08/28
55,55,4433,(株)ヒト・コミュニケーションズ・ホールディングス,東証PRM,872,-38,-4.18,"145,200",2026/08/28
56,56,7031,(株)インバウンドテック,東証GRT,690,-29,-4.03,400,2026/08/28
57,57,1773,ＹＴＬ,東証PRM外国,96,-4,-4.0,"80,000",2026/08/28
58,58,7805,プリントネット(株),東証STD,702,-29,-3.97,"84,300",2026/08/28
59,59,3093,(株)トレジャー・ファクトリー,東証PRM,"2,063",-85,-3.96,"253,200",2026/08/28
60,60,9601,松竹(株),東証PRM,"10,660",-440,-3.96,"160,000",2026/08/28
61,61,6840,(株)ＡＫＩＢＡホールディングス,東証STD,758,-31,-3.93,"358,900",2026/08/28
62,62,7447,ナガイレーベン(株),東証PRM,"1,712",-70,-3.93,"303,300",2026/08/28
63,63,2698,(株)キャンドゥ,東証STD,"3,490",-140,-3.86,"75,500",2026/08/28
64,64,6334,明治機械(株),東証STD,500,-20,-3.85,"20,300",2026/08/28
65,65,7615,(株)京都きもの友禅ホールディングス,東証STD,100,-4,-3.85,"337,200",2026/08/28
66,66,8016,(株)オンワードホールディングス,東証PRM,750,-30,-3.85,"1,811,400",2026/08/28
67,67,2685,(株)アンドエスティＨＤ,東証PRM,"3,400",-135,-3.82,"714,700",2026/08/28
68,68,3442,(株)ＭＩＥコーポレーション,名証MN,"1,866",-74,-3.81,400,2026/08/28
69,69,6524,湖北工業(株),東証STD,"4,955",-195,-3.79,"223,300",2026/08/28
