順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6173,(株)アクアライン,東証GRT,24,+8,50.0,"13,685,000",2026/05/21
2,2,3753,(株)フライトソリューションズ,東証STD,216,+50,30.12,"3,598,800",2026/05/21
3,3,3681,(株)ブイキューブ,東証PRM,23,+5,27.78,"11,536,600",2026/05/21
4,4,9417,(株)スマートバリュー,東証STD,357,+73,25.7,"304,600",2026/05/21
5,5,4392,ＦＩＧ(株),東証PRM,"1,981",+400,25.3,"10,311,300",2026/05/21
6,6,4171,(株)グローバルインフォメーション,東証STD,"1,544",+300,24.12,"14,200",2026/05/21
7,7,5031,モイ(株),東証GRT,437,+80,22.41,"44,400",2026/05/21
8,8,3905,データセクション(株),東証GRT,"4,100",+700,20.59,"4,489,500",2026/05/21
9,9,9984,ソフトバンクグループ(株),東証PRM,"6,039","+1,000",19.85,"73,094,900",2026/05/21
10,10,3853,アステリア(株),東証PRM,"2,144",+351,19.58,"5,346,300",2026/05/21
11,11,6526,(株)ソシオネクスト,東証PRM,"2,637",+420.5,18.97,"21,823,100",2026/05/21
12,12,7111,ＩＮＥＳＴ(株),東証STD,506,+80,18.78,"14,700",2026/05/21
13,13,6840,(株)ＡＫＩＢＡホールディングス,東証STD,955,+150,18.63,"1,757,300",2026/05/21
14,14,7072,(株)インティメート・マージャー,東証GRT,987,+150,17.92,"23,900",2026/05/21
15,15,9369,(株)キユーソー流通システム,東証STD,"3,385",+501,17.37,"307,300",2026/05/21
16,16,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"107,000","+15,010",16.32,"2,727",2026/05/21
17,17,6614,(株)シキノハイテック,東証STD,"1,070",+150,16.3,"134,000",2026/05/21
18,18,3907,シリコンスタジオ(株),東証STD,"1,113",+150,15.58,"575,400",2026/05/21
19,19,336A,ダイナミックマッププラットフォーム(株),東証GRT,999,+129,14.83,"1,120,100",2026/05/21
20,20,4062,イビデン(株),東証PRM,"17,875","+2,235",14.29,"9,124,900",2026/05/21
21,21,4175,(株)ｃｏｌｙ,東証GRT,"2,044",+238,13.18,"146,300",2026/05/21
22,22,6787,(株)メイコー,東証PRM,"40,050","+4,650",13.14,"717,600",2026/05/21
23,23,8836,(株)ＲＩＳＥ,東証STD,26,+3,13.04,"6,866,700",2026/05/21
24,24,4588,オンコリスバイオファーマ(株),東証GRT,"2,297",+256,12.54,"1,629,700",2026/05/21
25,25,3089,テクノアルファ(株),東証STD,"1,289",+143,12.48,"889,700",2026/05/21
26,26,6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証PRM,"7,005",+753,12.04,"10,580,900",2026/05/21
27,27,7409,ＡｅｒｏＥｄｇｅ(株),東証GRT,"4,195",+425,11.27,"240,900",2026/05/21
28,28,3719,ＡＩストーム(株),東証STD,224,+22,10.89,"12,513,300",2026/05/21
29,29,5310,東洋炭素(株),東証PRM,"7,060",+690,10.83,"254,400",2026/05/21
30,30,6324,(株)ハーモニック・ドライブ・システムズ,東証PRM,"6,550",+630,10.64,"1,534,900",2026/05/21
31,31,7885,タカノ(株),東証STD,"1,100",+105,10.55,"272,100",2026/05/21
32,32,6836,ぷらっとホーム(株),東証STD,894,+84,10.37,"30,600",2026/05/21
33,33,5074,テスホールディングス(株),東証PRM,"1,270",+119,10.34,"10,661,400",2026/05/21
34,34,6506,(株)安川電機,東証PRM,"6,698",+622,10.24,"6,346,300",2026/05/21
35,35,3744,サイオス(株),東証STD,582,+54,10.23,"218,200",2026/05/21
36,36,2467,(株)ＶＬＣセキュリティ,名証NXT,233,+21,9.91,"474,900",2026/05/21
37,37,9072,ニッコンホールディングス(株),東証PRM,"6,335",+563,9.75,"668,700",2026/05/21
38,38,3976,(株)シャノン,東証GRT,471,+41,9.53,"80,100",2026/05/21
39,39,6981,(株)村田製作所,東証PRM,"6,727",+563,9.13,"15,850,200",2026/05/21
40,40,325A,(株)ＴＥＮＴＩＡＬ,東証GRT,"3,710",+310,9.12,"162,800",2026/05/21
41,41,5856,(株)エルアイイーエイチ,東証STD,12,+1,9.09,"22,276,700",2026/05/21
42,42,6504,富士電機(株),東証PRM,"15,330","+1,265",8.99,"1,079,000",2026/05/21
43,43,4055,ティアンドエスグループ(株),東証GRT,"2,240",+183,8.9,"623,500",2026/05/21
44,44,4980,デクセリアルズ(株),東証PRM,"4,085",+334,8.9,"5,139,000",2026/05/21
45,45,6871,(株)日本マイクロニクス,東証PRM,"15,040","+1,220",8.83,"1,475,100",2026/05/21
46,46,4004,(株)レゾナック・ホールディングス,東証PRM,"17,310","+1,400",8.8,"4,153,300",2026/05/21
47,47,3932,(株)アカツキ,東証PRM,"3,350",+270,8.77,"194,400",2026/05/21
48,48,4417,グローバルセキュリティエキスパート(株),東証GRT,"3,110",+247,8.63,"158,700",2026/05/21
49,49,4259,(株)エクサウィザーズ,東証GRT,"1,188",+94,8.59,"5,402,000",2026/05/21
50,50,6619,ダブル・スコープ(株),東証PRM,324,+25,8.36,"5,868,200",2026/05/21
51,51,255A,ジーエルテクノホールディングス(株),東証STD,"6,360",+490,8.35,"180,000",2026/05/21
52,52,4579,ラクオリア創薬(株),東証GRT,602,+46,8.27,"394,400",2026/05/21
53,53,6723,ルネサスエレクトロニクス(株),東証PRM,"3,785",+285,8.14,"19,001,600",2026/05/21
54,54,5901,東洋製罐グループホールディングス(株),東証PRM,"4,344",+326,8.11,"1,135,700",2026/05/21
55,55,285A,キオクシアホールディングス(株),東証PRM,"55,340","+4,050",7.9,"55,514,600",2026/05/21
56,56,4182,三菱ガス化学(株),東証PRM,"4,974",+361,7.83,"2,042,100",2026/05/21
57,57,536A,NZAM 上場投信 先進国株式(MSCI-KOKUSAI)(H無),東証ETF,"2,350",+170,7.8,109,2026/05/21
58,58,6969,松尾電機(株),東証STD,"1,814",+129,7.66,"50,000",2026/05/21
59,59,4047,関東電化工業(株),東証PRM,"2,870",+204,7.65,"1,184,100",2026/05/21
60,60,412A,(NEXT FUNDS) 台湾イノベイティブ・テクノロジー50,東証ETF,"4,279",+304,7.65,"17,234",2026/05/21
61,61,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,465,+33,7.64,"3,262,400",2026/05/21
62,62,6323,ローツェ(株),東証PRM,"3,752",+265,7.6,"1,600,400",2026/05/21
63,63,135A,(株)ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,東証GRT,"4,255",+300,7.59,"125,100",2026/05/21
64,64,7157,ライフネット生命保険(株),東証PRM,"1,965",+136,7.44,"547,000",2026/05/21
65,65,6407,ＣＫＤ(株),東証PRM,"6,360",+440,7.43,"810,100",2026/05/21
66,66,5851,リョービ(株),東証PRM,"2,666",+183,7.37,"387,800",2026/05/21
67,67,2388,(株)ウェッジホールディングス,東証GRT,44,+3,7.32,"415,900",2026/05/21
68,68,153A,(株)カウリス,東証GRT,"1,857",+126,7.28,"223,900",2026/05/21
69,69,142A,(株)ジンジブ,東証GRT,886,+59,7.13,"61,300",2026/05/21
70,70,4888,ステラファーマ(株),東証GRT,441,+29,7.04,"822,600",2026/05/21
71,71,6146,(株)ディスコ,東証PRM,"65,650","+4,310",7.03,"2,084,200",2026/05/21
72,72,7220,武蔵精密工業(株),東証PRM,"5,180",+340,7.02,"1,646,900",2026/05/21
73,73,6574,(株)コンヴァノ,東証GRT,107,+7,7.0,"1,870,900",2026/05/21
74,74,2788,アップルインターナショナル(株),東証STD,384,+25,6.96,"92,900",2026/05/21
75,75,4667,アイサンテクノロジー(株),東証STD,"1,601",+104,6.95,"30,500",2026/05/21
76,76,3323,レカム(株),東証STD,77,+5,6.94,"405,100",2026/05/21
77,77,6925,ウシオ電機(株),東証PRM,"4,040",+261,6.91,"1,024,000",2026/05/21
78,78,6573,ＣＲＡＶＩＡ(株),東証GRT,31,+2,6.9,"2,224,200",2026/05/21
79,79,6668,(株)アドテック　プラズマ　テクノロジー,東証STD,"2,927",+189,6.9,"107,400",2026/05/21
80,80,6268,ナブテスコ(株),東証PRM,"5,312",+342,6.88,"1,539,700",2026/05/21
81,81,4416,(株)Ｔｒｕｅ　Ｄａｔａ,東証GRT,389,+25,6.87,"20,900",2026/05/21
82,82,2323,(株)ｆｏｎｆｕｎ,東証STD,390,+25,6.85,"119,400",2026/05/21
83,83,282A,GX 半導体・トップ10-日本株式,東証ETF,"2,328",+149,6.84,"372,612",2026/05/21
84,84,2737,(株)トーメンデバイス,東証PRM,"15,060",+960,6.81,"100,200",2026/05/21
85,85,6920,レーザーテック(株),東証PRM,"38,060","+2,410",6.76,"3,426,700",2026/05/21
86,86,6762,ＴＤＫ(株),東証PRM,"3,141",+198,6.73,"11,989,200",2026/05/21
87,87,9274,ＫＰＰグループホールディングス(株),東証PRM,"1,050",+66,6.71,"332,000",2026/05/21
88,88,6336,(株)石井表記,東証STD,"1,085",+68,6.69,"70,200",2026/05/21
89,89,6752,パナソニック　ホールディングス(株),東証PRM,"3,421",+214,6.67,"9,240,900",2026/05/21
90,90,1948,(株)弘電社,東証STD,"7,070",+440,6.64,"142,000",2026/05/21
91,91,2837,GX 中小型リーダーズ-日本株式,東証ETF,"4,380",+272,6.62,"18,553",2026/05/21
92,92,9553,(株)マイクロアド,東証GRT,596,+37,6.62,"394,600",2026/05/21
93,93,4109,ステラ　ケミファ(株),東証PRM,"6,950",+430,6.6,"105,300",2026/05/21
94,94,6620,宮越ホールディングス(株),東証PRM,697,+43,6.57,"109,400",2026/05/21
95,95,6855,日本電子材料(株),東証STD,"7,150",+440,6.56,"769,600",2026/05/21
96,96,7211,三菱自動車(株),東証PRM,367.7,+22.4,6.49,"23,154,800",2026/05/21
97,97,369A,(株)エータイ,東証GRT,"2,289",+139,6.47,"85,200",2026/05/21
98,98,3727,(株)アプリックス,東証GRT,150,+9,6.38,"163,700",2026/05/21
99,99,221A,MAXIS 日経半導体株上場投信,東証ETF,"1,137.5",+68,6.36,"462,580",2026/05/21
100,100,3656,ＫＬａｂ(株),東証PRM,335,+20,6.35,"27,111,300",2026/05/21
101,101,2303,(株)ドーン,東証STD,"2,725",+162,6.32,"18,600",2026/05/21
102,102,4186,東京応化工業(株),東証PRM,"10,570",+626,6.3,"1,327,900",2026/05/21
103,103,7318,セレンディップ・ホールディングス(株),東証GRT,"2,175",+129,6.3,"261,500",2026/05/21
104,104,6392,(株)ヤマダコーポレーション,東証STD,"7,450",+440,6.28,"3,900",2026/05/21
105,105,4592,サンバイオ(株),東証GRT,"1,518",+89,6.23,"1,712,700",2026/05/21
106,106,6743,大同信号(株),東証STD,812,+47,6.14,"160,900",2026/05/21
107,107,4240,クラスターテクノロジー(株),東証STD,331,+19,6.09,"45,400",2026/05/21
108,108,7071,(株)アンビスホールディングス,東証PRM,383,+22,6.09,"514,000",2026/05/21
109,109,464A,(株)ＱＰＳホールディングス,東証GRT,"3,435",+195,6.02,"1,954,800",2026/05/21
110,110,5726,(株)大阪チタニウムテクノロジーズ,東証PRM,"2,344",+133,6.02,"509,600",2026/05/21
111,111,6736,サン電子(株),東証STD,"9,430",+530,5.96,"60,800",2026/05/21
112,112,4092,日本化学工業(株),東証PRM,"3,650",+205,5.95,"129,100",2026/05/21
113,113,2693,ＹＫＴ(株),東証STD,340,+19,5.92,"270,800",2026/05/21
114,114,1570,(NEXT FUNDS)日経平均レバレッジ上場投信,東証ETF,"62,540","+3,480",5.89,"3,343,225",2026/05/21
115,115,3449,(株)テクノフレックス,東証STD,"6,470",+360,5.89,"232,200",2026/05/21
116,116,1458,楽天 ETF-日経レバレッジ指数連動型,東証ETF,"74,580","+4,140",5.88,"200,885",2026/05/21
117,117,4368,扶桑化学工業(株),東証PRM,"3,970",+220,5.87,"590,300",2026/05/21
118,118,8035,東京エレクトロン(株),東証PRM,"48,800","+2,700",5.86,"2,745,800",2026/05/21
119,119,9610,ウィルソン・ラーニング　ワールドワイド(株),東証STD,128,+7,5.79,"2,319,200",2026/05/21
120,120,1579,日経平均ブル2倍上場投信,東証ETF,675,+36.9,5.78,"23,372,630",2026/05/21
121,121,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ(株),東証STD,110,+6,5.77,"1,277,300",2026/05/21
122,122,4165,(株)プレイド,東証GRT,570,+31,5.75,"404,200",2026/05/21
123,123,2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,東証STD,903,+49,5.74,"250,900",2026/05/21
124,124,200A,(NEXT FUNDS) 日経半導体株指数連動型上場投信,東証ETF,"4,318",+233,5.7,"2,224,704",2026/05/21
125,125,1365,iFreeETF 日経平均レバレッジ・インデックス,東証ETF,"3,846",+207,5.69,"415,505",2026/05/21
126,126,5998,(株)アドバネクス,東証STD,"1,988",+107,5.69,"12,100",2026/05/21
127,127,6255,(株)エヌ・ピー・シー,東証GRT,750,+40,5.63,"308,200",2026/05/21
128,128,6264,(株)マルマエ,東証PRM,"2,214",+118,5.63,"682,900",2026/05/21
129,129,3741,(株)セック,東証PRM,"3,675",+195,5.6,"118,600",2026/05/21
130,130,6334,明治機械(株),東証STD,434,+23,5.6,"31,000",2026/05/21
131,131,6503,三菱電機(株),東証PRM,"6,069",+322,5.6,"8,500,900",2026/05/21
132,132,7776,(株)セルシード,東証GRT,264,+14,5.6,"612,300",2026/05/21
133,133,6775,(株)ＴＢグループ,東証STD,133,+7,5.56,"395,000",2026/05/21
134,134,3841,(株)ジーダット,東証STD,"1,160",+61,5.55,"10,300",2026/05/21
135,135,6861,(株)キーエンス,東証PRM,"76,960","+4,050",5.55,"783,100",2026/05/21
136,136,1358,上場インデックス日経レバレッジ指数,東証ETF,"119,200","+6,200",5.49,"15,773",2026/05/21
137,137,6656,インスペック(株),東証STD,715,+37,5.46,"66,000",2026/05/21
138,138,8944,(株)ランドビジネス,東証STD,309,+16,5.46,"324,400",2026/05/21
139,139,7046,ＴＤＳＥ(株),東証GRT,"1,297",+67,5.45,"12,000",2026/05/21
140,140,6490,(株)ＰＩＬＬＡＲ,東証PRM,"9,300",+480,5.44,"103,800",2026/05/21
141,141,8016,(株)オンワードホールディングス,東証PRM,756,+39,5.44,"966,400",2026/05/21
142,142,3864,三菱製紙(株),東証PRM,"1,090",+56,5.42,"288,500",2026/05/21
143,143,2938,(株)オカムラ食品工業,東証STD,"1,465",+75,5.4,"205,400",2026/05/21
144,144,6143,(株)ソディック,東証PRM,"1,660",+85,5.4,"645,300",2026/05/21
145,145,9816,(株)ストライダーズ,東証STD,313,+16,5.39,"3,000",2026/05/21
146,146,3131,シンデン・ハイテックス(株),東証STD,"3,115",+159,5.38,"18,200",2026/05/21
147,147,3195,(株)ジェネレーションパス,東証GRT,431,+22,5.38,"26,500",2026/05/21
148,148,3825,(株)リミックスポイント,東証STD,196,+10,5.38,"1,265,900",2026/05/21
149,149,4208,ＵＢＥ(株),東証PRM,"3,046",+155.5,5.38,"4,846,200",2026/05/21
150,150,5301,東海カーボン(株),東証PRM,"1,634.5",+83.5,5.38,"2,508,100",2026/05/21
151,151,7779,ＣＹＢＥＲＤＹＮＥ(株),東証GRT,274,+14,5.38,"1,761,900",2026/05/21
152,152,7067,ブランディングテクノロジー(株),東証GRT,990,+50,5.32,"2,900",2026/05/21
153,153,7859,(株)アルメディオ,東証STD,278,+14,5.3,"314,500",2026/05/21
154,154,163A,半導体フォーカス日本株(ネットリターン)ETN,東証ETF,"18,320",+920,5.29,"27,679",2026/05/21
155,155,7134,(株)アップガレージグループ,東証STD,"1,277",+64,5.28,"48,600",2026/05/21
156,156,9075,福山通運(株),東証PRM,"6,240",+310,5.23,"157,900",2026/05/21
157,157,4043,(株)トクヤマ,東証PRM,"4,381",+217,5.21,"841,100",2026/05/21
158,158,5706,三井金属(株),東証PRM,"46,670","+2,310",5.21,"1,979,200",2026/05/21
159,159,9722,藤田観光(株),東証PRM,"1,862",+92,5.2,"391,500",2026/05/21
160,160,9854,愛眼(株),東証STD,243,+12,5.19,"80,700",2026/05/21
161,161,7003,(株)三井Ｅ＆Ｓ,東証PRM,"4,525",+223,5.18,"3,622,800",2026/05/21
162,162,5255,(株)モンスターラボ,東証GRT,102,+5,5.15,"621,200",2026/05/21
163,163,5029,サークレイス(株),東証GRT,778,+38,5.14,"16,400",2026/05/21
164,164,213A,上場インデックスファンド日経半導体株,東証ETF,399.4,+19.5,5.13,"1,725,490",2026/05/21
165,165,6570,(株)共和コーポレーション,東証STD,"1,704",+83,5.12,"12,200",2026/05/21
166,166,6963,ローム(株),東証PRM,"4,397",+212,5.07,"5,207,800",2026/05/21
167,167,6134,(株)ＦＵＪＩ,東証PRM,"7,585",+365,5.06,"1,041,100",2026/05/21
168,168,7236,(株)ティラド,東証PRM,"14,340",+690,5.05,"72,600",2026/05/21
169,169,1768,(株)ソネック,東証STD,"1,063",+51,5.04,"48,600",2026/05/21
170,170,3652,(株)ディジタルメディアプロフェッショナル,東証GRT,"3,350",+160,5.02,"38,500",2026/05/21
171,171,8152,ソマール(株),東証STD,"7,560",+360,5.0,"11,600",2026/05/21
172,172,9880,イノテック(株),東証PRM,"4,305",+205,5.0,"370,600",2026/05/21
173,173,3962,(株)チェンジホールディングス,東証PRM,980,+46,4.93,"558,200",2026/05/21
174,174,4203,住友ベークライト(株),東証PRM,"6,619",+309,4.9,"876,300",2026/05/21
175,175,7173,(株)東京きらぼしフィナンシャルグループ,東証PRM,"11,130",+520,4.9,"684,200",2026/05/21
176,176,429A,テクセンドフォトマスク(株),東証PRM,"4,075",+190,4.89,"641,100",2026/05/21
177,177,7729,(株)東京精密,東証PRM,"16,395",+765,4.89,"380,400",2026/05/21
178,178,6376,日機装(株),東証PRM,"3,000",+139,4.86,"446,100",2026/05/21
179,179,6199,(株)セラク,東証STD,"1,210",+56,4.85,"59,400",2026/05/21
