順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,584A,ＬｉＮＫＸ(株),東証GRT,"2,575",+500,24.1,"3,471,900",2026/06/26
2,2,3696,(株)セレス,東証PRM,"2,039",+340,20.01,"1,383,400",2026/06/26
3,3,4107,伊勢化学工業(株),東証STD,"4,385",+700,19.0,"467,000",2026/06/26
4,4,4179,(株)ジーネクスト,東証GRT,539,+80,17.43,"988,500",2026/06/26
5,5,7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,東証GRT,415,+54,14.96,"2,347,100",2026/06/26
6,6,9256,(株)サクシード,東証GRT,"5,410",+700,14.86,"348,900",2026/06/26
7,7,4395,(株)アクリート,東証GRT,787,+100,14.56,"6,600",2026/06/26
8,8,6620,宮越ホールディングス(株),東証PRM,860,+103,13.61,"1,613,200",2026/06/26
9,9,2962,(株)テクニスコ,東証STD,"1,888",+219,13.12,"2,603,100",2026/06/26
10,10,4664,ＲＳＣ,東証STD,"1,191",+131,12.36,"1,677,700",2026/06/26
11,11,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,350,+37,11.82,"1,133,500",2026/06/26
12,12,7746,岡本硝子(株),東証STD,850,+86,11.26,"8,558,400",2026/06/26
13,13,3681,(株)ブイキューブ,東証PRM,10,+1,11.11,"731,500",2026/06/26
14,14,9327,(株)イー・ロジット,東証STD,215,+21,10.82,"167,900",2026/06/26
15,15,1366,iFreeETF 日経平均ダブルインバース・インデックス,東証ETF,66,+6,10.0,"3,164,154",2026/06/26
16,16,4896,(株)ケイファーマ,東証GRT,704,+59,9.15,"26,600",2026/06/26
17,17,6740,(株)ジャパンディスプレイ,東証PRM,60,+5,9.09,"82,725,600",2026/06/26
18,18,198A,ＰｏｓｔＰｒｉｍｅ(株),東証GRT,146,+12,8.96,"3,473,400",2026/06/26
19,19,7578,(株)ニチリョク,東証STD,75,+6,8.7,"3,078,900",2026/06/26
20,20,8237,(株)松屋,東証PRM,"1,785",+142,8.64,"708,000",2026/06/26
21,21,8136,(株)サンリオ,東証PRM,"1,092",+86.5,8.6,"77,654,900",2026/06/26
22,22,1360,日経平均ベア2倍上場投信,東証ETF,64,+5,8.47,"350,000,260",2026/06/26
23,23,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"1,560",+119,8.26,"25,043",2026/06/26
24,24,1357,(NEXT FUNDS) 日経ダブルインバース上場投信,東証ETF,"2,611",+199,8.25,"22,272,630",2026/06/26
25,25,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,105,+8,8.25,"20,555,479",2026/06/26
26,26,6335,(株)東京機械製作所,東証STD,683,+52,8.24,"220,300",2026/06/26
27,27,1866,北野建設(株),東証STD,"1,080",+81,8.11,"61,500",2026/06/26
28,28,6030,(株)アドベンチャー,東証GRT,"1,324",+96,7.82,"49,100",2026/06/26
29,29,2256,iシェアーズ 米国総合債券,東証ETF,229.4,+16.2,7.6,"86,780",2026/06/26
30,30,3769,ＧＭＯペイメントゲートウェイ(株),東証PRM,"8,904",+627,7.58,"573,900",2026/06/26
31,31,6977,(株)日本抵抗器製作所,東証STD,"1,525",+105,7.39,"31,700",2026/06/26
32,32,3358,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ(株),東証STD,91,+6,7.06,"678,600",2026/06/26
33,33,4059,(株)まぐまぐ,東証STD,407,+26,6.82,"8,100",2026/06/26
34,34,143A,イシン(株),東証GRT,718,+44,6.53,"6,500",2026/06/26
35,35,3976,(株)シャノン,東証GRT,560,+33,6.26,"46,700",2026/06/26
36,36,3624,アクセルマーク(株),東証GRT,68,+4,6.25,"1,922,800",2026/06/26
37,37,275A,ハンワホームズ(株),名証NXT,342,+20,6.21,"1,300",2026/06/26
38,38,6721,ウインテスト(株),東証STD,87,+5,6.1,"945,000",2026/06/26
39,39,8078,阪和興業(株),東証PRM,"1,775",+101,6.03,"1,388,600",2026/06/26
40,40,9419,(株)ワイヤレスゲート,東証STD,309,+17,5.82,"38,200",2026/06/26
41,41,5951,ダイニチ工業(株),東証STD,"1,192",+63,5.58,"36,200",2026/06/26
42,42,3933,チエル(株),東証STD,458,+24,5.53,"139,700",2026/06/26
43,43,2870,iFreeETF NASDAQ100ダブルインバース,東証ETF,"7,875",+395,5.28,"30,877",2026/06/26
44,44,7717,(株)ブイ・テクノロジー,東証PRM,"9,380",+470,5.27,"1,832,800",2026/06/26
45,45,3482,ロードスターキャピタル(株),東証PRM,"2,946",+139,4.95,"443,500",2026/06/26
46,46,1466,iFreeETF JPX日経400ダブルインバース・インデックス,東証ETF,213,+10,4.93,"14,031",2026/06/26
47,47,4452,花王(株),東証PRM,"6,544",+303,4.85,"3,496,400",2026/06/26
48,48,9143,ＳＧホールディングス(株),東証PRM,"1,560.5",+71,4.77,"1,974,800",2026/06/26
49,49,9237,(株)笑美面,東証GRT,822,+37,4.71,"27,600",2026/06/26
50,50,4091,日本酸素ホールディングス(株),東証PRM,"5,938",+265,4.67,"753,500",2026/06/26
51,51,4317,(株)レイ,東証STD,473,+21,4.65,"48,700",2026/06/26
52,52,8362,(株)福井銀行,東証PRM,"5,440",+240,4.62,"72,200",2026/06/26
53,53,7412,(株)アトム,東証STD,387,+17,4.59,"1,113,000",2026/06/26
54,54,1844,(株)大盛工業,東証STD,483,+21,4.55,"110,500",2026/06/26
55,55,4583,(株)カイオム・バイオサイエンス,東証GRT,69,+3,4.55,"1,421,900",2026/06/26
56,56,5253,カバー(株),東証GRT,"1,218",+53,4.55,"1,474,200",2026/06/26
57,57,246A,(株)アスア,東証GRT,"1,110",+48,4.52,"14,100",2026/06/26
58,58,298A,ＧＶＡ　ＴＥＣＨ(株),東証GRT,305,+13,4.45,"3,300",2026/06/26
59,59,1469,JPX日経400ベア2倍上場投信ダブルインバース,東証ETF,199.9,+8.5,4.44,"95,240",2026/06/26
60,60,9413,(株)テレビ東京ホールディングス,東証PRM,"3,620",+150,4.32,"184,800",2026/06/26
61,61,2330,(株)フォーサイド,東証STD,73,+3,4.29,"1,949,200",2026/06/26
62,62,3682,エンカレッジ・テクノロジ(株),東証STD,609,+25,4.28,"10,800",2026/06/26
63,63,4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ(株),東証GRT,124,+5,4.2,"144,000",2026/06/26
64,64,2875,東洋水産(株),東証PRM,"10,245",+412,4.19,"689,500",2026/06/26
65,65,6177,ＡｐｐＢａｎｋ(株),東証GRT,75,+3,4.17,"67,200",2026/06/26
66,66,1580,日経平均ベア上場投信,東証ETF,758.7,+30.2,4.15,"909,030",2026/06/26
67,67,7280,(株)ミツバ,東証PRM,"1,160",+46,4.13,"342,500",2026/06/26
68,68,1456,iFreeETF 日経平均インバース・インデックス,東証ETF,"1,218",+48,4.1,"179,724",2026/06/26
69,69,5273,三谷セキサン(株),東証STD,"1,526",+60,4.09,"62,000",2026/06/26
70,70,9876,(株)コックス,東証STD,230,+9,4.07,"117,800",2026/06/26
