順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6634,(株)ＪＮグループ,東証STD,92,+30,48.39,"7,629,000",2026/05/20
2,2,5484,東北特殊鋼(株),東証STD,"4,475","+1,060",31.04,"104,100",2026/05/20
3,3,5031,モイ(株),東証GRT,357,+80,28.88,"46,800",2026/05/20
4,4,7946,(株)光陽社,名証MN,435,+90,26.09,"10,200",2026/05/20
5,5,4208,ＵＢＥ(株),東証PRM,"2,890.5",+500,20.92,"7,261,500",2026/05/20
6,6,177A,コージンバイオ(株),東証GRT,"1,483",+253,20.57,"38,600",2026/05/20
7,7,4436,(株)ミンカブ・ジ・インフォノイド,東証GRT,526,+80,17.94,"60,800",2026/05/20
8,8,4370,モビルス(株),東証GRT,334,+49,17.19,"389,700",2026/05/20
9,9,4392,ＦＩＧ(株),東証PRM,"1,581",+221,16.25,"40,920,100",2026/05/20
10,10,9244,(株)デジタリフト,東証GRT,"1,137",+150,15.2,"86,200",2026/05/20
11,11,3089,テクノアルファ(株),東証STD,"1,146",+150,15.06,"29,800",2026/05/20
12,12,5891,(株)魁力屋,東証STD,"1,505",+177,13.33,"178,600",2026/05/20
13,13,2874,ヨコレイ,東証PRM,"2,562",+277,12.12,"745,000",2026/05/20
14,14,3480,(株)ジェイ・エス・ビー,東証PRM,"5,860",+600,11.41,"152,600",2026/05/20
15,15,9941,太洋物産(株),東証STD,"1,015",+97,10.57,"329,800",2026/05/20
16,16,9072,ニッコンホールディングス(株),東証PRM,"5,772",+541,10.34,"542,200",2026/05/20
17,17,5856,(株)エルアイイーエイチ,東証STD,11,+1,10.0,"8,611,000",2026/05/20
18,18,558A,(株)ＳＱＵＥＥＺＥ,東証GRT,"4,115",+330,8.72,"90,400",2026/05/20
19,19,2673,夢みつけ隊(株),東証STD,116,+9,8.41,"1,902,700",2026/05/20
20,20,6822,大井電気(株),東証STD,"6,240",+480,8.33,"21,000",2026/05/20
21,21,6727,(株)ワコム,東証PRM,841,+61,7.82,"1,125,300",2026/05/20
22,22,7082,(株)ジモティー,東証GRT,"1,434",+104,7.82,"1,728,400",2026/05/20
23,23,4270,(株)ＢｅｅＸ,東証GRT,"1,908",+130,7.31,"72,900",2026/05/20
24,24,2351,(株)ＡＳＪ,東証STD,378,+25,7.08,"85,000",2026/05/20
25,25,4051,ＧＭＯフィナンシャルゲート(株),東証PRM,"5,910",+390,7.07,"67,200",2026/05/20
26,26,5254,(株)Ａｒｅｎｔ,東証GRT,"3,710",+235,6.76,"40,400",2026/05/20
27,27,5074,テスホールディングス(株),東証PRM,"1,151",+71,6.57,"9,091,500",2026/05/20
28,28,7851,カワセコンピュータサプライ(株),福証,164,+10,6.49,300,2026/05/20
29,29,9552,(株)クオンツ総研ホールディングス,東証PRM,904,+55,6.48,"1,299,000",2026/05/20
30,30,3804,(株)システム　ディ,東証STD,499,+30,6.4,"3,600",2026/05/20
31,31,150A,(株)ＪＳＨ,東証GRT,374,+21,5.95,"20,300",2026/05/20
32,32,7018,内海造船(株),東証STD,"10,500",+590,5.95,"70,700",2026/05/20
33,33,6996,ニチコン(株),東証PRM,"3,090",+171,5.86,"1,582,200",2026/05/20
34,34,6754,アンリツ(株),東証PRM,"4,381",+237,5.72,"3,148,600",2026/05/20
35,35,8247,(株)大和,東証STD,261,+14,5.67,"111,000",2026/05/20
36,36,5994,(株)ファインシンター,東証STD,"1,065",+57,5.65,"96,300",2026/05/20
37,37,9903,(株)カンセキ,東証STD,"1,104",+56,5.34,"43,000",2026/05/20
38,38,6072,地盤ネットホールディングス(株),東証STD,"1,200",+59,5.17,"1,526,700",2026/05/20
39,39,4107,伊勢化学工業(株),東証STD,"4,425",+215,5.11,"633,300",2026/05/20
40,40,9028,(株)ゼロ,東証STD,"3,730",+180,5.07,"93,500",2026/05/20
41,41,2695,くら寿司(株),東証PRM,"1,677",+80,5.01,"2,196,900",2026/05/20
42,42,1948,(株)弘電社,東証STD,"6,630",+310,4.91,"81,200",2026/05/20
43,43,4479,(株)マクアケ,東証GRT,926,+43,4.87,"143,900",2026/05/20
44,44,6042,(株)ニッキ,東証STD,"4,100",+185,4.73,"4,600",2026/05/20
45,45,3179,シュッピン(株),東証PRM,"1,046",+47,4.7,"304,100",2026/05/20
46,46,6960,フクダ電子(株),東証STD,"11,590",+510,4.6,"176,100",2026/05/20
47,47,7213,レシップホールディングス(株),東証STD,532,+23,4.52,"137,600",2026/05/20
48,48,3512,日本フエルト(株),東証STD,811,+35,4.51,"38,700",2026/05/20
49,49,550A,(株)ソフトテックス,東証STD,"2,063",+88,4.46,"13,600",2026/05/20
50,50,2705,(株)大戸屋ホールディングス,東証STD,"8,030",+340,4.42,"26,400",2026/05/20
51,51,9036,東部ネットワーク(株),東証STD,"1,385",+58,4.37,"26,700",2026/05/20
52,52,9170,成友興業(株),名証MN,"5,200",+215,4.31,400,2026/05/20
53,53,8086,ニプロ(株),東証PRM,"1,726.5",+71,4.29,"1,822,800",2026/05/20
54,54,2938,(株)オカムラ食品工業,東証STD,"1,390",+57,4.28,"234,500",2026/05/20
55,55,3891,ニッポン高度紙工業(株),東証STD,"6,830",+280,4.27,"208,200",2026/05/20
56,56,7564,(株)ワークマン,東証STD,"7,470",+300,4.18,"373,600",2026/05/20
57,57,3719,ＡＩストーム(株),東証STD,202,+8,4.12,"2,576,300",2026/05/20
58,58,6633,(株)ＣＧＳホールディングス,東証STD,359,+14,4.06,"30,500",2026/05/20
59,59,4447,(株)ピー・ビーシステムズ,東証GRT,441,+17,4.01,"14,400",2026/05/20
60,60,7868,(株)広済堂ホールディングス,東証PRM,658,+25,3.95,"1,775,800",2026/05/20
61,61,268A,リガク・ホールディングス(株),東証PRM,"2,375",+89,3.89,"5,581,900",2026/05/20
62,62,2656,(株)ベクターホールディングス,東証STD,188,+7,3.87,"284,700",2026/05/20
63,63,5971,(株)共和工業所,東証STD,"7,270",+270,3.86,400,2026/05/20
64,64,6785,(株)鈴木,東証PRM,"3,150",+115,3.79,"80,300",2026/05/20
65,65,2628,iFree 中国科創板50,東証ETF,"4,115",+150,3.78,"21,570",2026/05/20
