順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,5216,(株)倉元製作所,東証STD,177,+50,39.37,"7,188,500",2026/06/22
2,2,6217,津田駒工業(株),東証STD,"1,413",+300,26.95,"49,500",2026/06/22
3,3,6433,ヒーハイスト(株),東証STD,"1,441",+300,26.29,"489,700",2026/06/22
4,4,485A,(株)パワーエックス,東証GRT,"2,200",+400,22.22,"13,366,400",2026/06/22
5,5,149A,(株)シンカ,東証GRT,850,+150,21.43,"2,900",2026/06/22
6,6,6897,(株)ツインバード,東証STD,471,+80,20.46,"39,800",2026/06/22
7,7,5817,ＪＭＡＣＳ(株),東証STD,"1,261",+212,20.21,"2,032,700",2026/06/22
8,8,6613,(株)ＱＤレーザ,東証GRT,"3,020",+500,19.84,"1,676,400",2026/06/22
9,9,4691,ワシントンホテル(株),東証STD,"3,035",+501,19.77,"560,200",2026/06/22
10,10,9256,(株)サクシード,東証GRT,"3,040",+500,19.69,"701,900",2026/06/22
11,11,5803,(株)フジクラ,東証PRM,"6,161","+1,000",19.38,"2,675,400",2026/06/22
12,12,6327,北川精機(株),東証STD,"6,190","+1,000",19.27,"920,600",2026/06/22
13,13,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),東証GRT,"9,420","+1,500",18.94,"1,121,300",2026/06/22
14,14,3544,サツドラホールディングス(株),東証STD,963,+150,18.45,"32,100",2026/06/22
15,15,9449,ＧＭＯインターネットグループ(株),東証PRM,"3,542",+542,18.07,"1,729,300",2026/06/22
16,16,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,990,+150,17.86,"941,200",2026/06/22
17,17,4425,Ｋｕｄａｎ(株),東証GRT,"2,195",+332,17.82,"683,300",2026/06/22
18,18,3907,シリコンスタジオ(株),東証STD,999,+150,17.67,"11,600",2026/06/22
19,19,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,190,+28,17.28,"9,938,900",2026/06/22
20,20,3449,(株)テクノフレックス,東証STD,"10,540","+1,500",16.59,"219,000",2026/06/22
21,21,3444,(株)菊池製作所,東証STD,"1,072",+150,16.27,"36,300",2026/06/22
22,22,3086,Ｊ．フロント　リテイリング(株),東証PRM,"2,905",+398.5,15.9,"13,014,700",2026/06/22
23,23,6480,日本トムソン(株),東証PRM,"2,580",+350,15.7,"1,726,300",2026/06/22
24,24,6629,テクノホライゾン(株),東証STD,"1,141",+150,15.14,"565,100",2026/06/22
25,25,6522,(株)アスタリスク,東証GRT,"1,161",+152,15.06,"6,497,200",2026/06/22
26,26,7719,(株)東京衡機,東証STD,486,+61,14.35,"1,050,600",2026/06/22
27,27,6627,(株)テラプローブ,東証STD,"14,560","+1,820",14.29,"279,400",2026/06/22
28,28,4055,ティアンドエスグループ(株),東証GRT,"2,145",+265,14.1,"271,700",2026/06/22
29,29,6227,ＡＩメカテック(株),東証STD,"7,920",+950,13.63,"1,776,700",2026/06/22
