順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,554A,(株)バトンズ,東証GRT,"2,602",+500,23.79,"2,245,400",2026/04/24
2,2,9941,太洋物産(株),東証STD,"1,649",+300,22.24,"216,100",2026/04/24
3,3,7256,河西工業(株),東証STD,455,+80,21.33,"18,512,500",2026/04/24
4,4,3691,(株)デジタルプラス,東証GRT,"1,857",+321,20.9,"304,100",2026/04/24
5,5,4179,(株)ジーネクスト,東証GRT,337,+58,20.79,"517,900",2026/04/24
6,6,3011,(株)バナーズ,東証STD,190,+32,20.25,"184,800",2026/04/24
7,7,4022,ラサ工業(株),東証PRM,"2,059",+344,20.06,"3,083,100",2026/04/24
8,8,2737,(株)トーメンデバイス,東証PRM,"14,620","+2,340",19.06,"1,206,200",2026/04/24
9,9,4288,(株)アズジェント,東証STD,937,+150,19.06,"2,370,500",2026/04/24
10,10,3634,(株)ソケッツ,東証STD,678,+100,17.3,"85,700",2026/04/24
11,11,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,516,+75,17.01,"11,925,200",2026/04/24
12,12,556A,犬猫生活(株),東証GRT,"4,900",+700,16.67,"1,094,400",2026/04/24
13,13,3891,ニッポン高度紙工業(株),東証STD,"5,150",+705,15.86,"333,700",2026/04/24
14,14,4490,(株)ビザスク,東証GRT,755,+100,15.27,"293,200",2026/04/24
15,15,157A,グリーンモンスター(株),東証GRT,"1,149",+150,15.02,"672,200",2026/04/24
16,16,9127,玉井商船(株),東証STD,"3,240",+410,14.49,"79,000",2026/04/24
17,17,6492,岡野バルブ製造(株),東証STD,"18,200","+2,200",13.75,"219,300",2026/04/24
18,18,4062,イビデン(株),東証PRM,"12,540","+1,405",12.62,"11,078,600",2026/04/24
19,19,6232,(株)ＡＣＳＬ,東証GRT,"2,538",+277,12.25,"18,732,200",2026/04/24
20,20,6135,(株)牧野フライス製作所,東証PRM,"11,790","+1,220",11.54,"982,900",2026/04/24
21,21,4883,(株)モダリス,東証GRT,59,+6,11.32,"21,380,700",2026/04/24
22,22,4971,メック(株),東証PRM,"9,230",+920,11.07,"513,400",2026/04/24
23,23,3104,富士紡ホールディングス(株),東証PRM,"3,760",+355,10.43,"552,600",2026/04/24
24,24,6566,(株)要興業,東証STD,"1,477",+138,10.31,"23,400",2026/04/24
25,25,4015,ペイクラウドホールディングス(株),東証GRT,468,+43,10.12,"240,200",2026/04/24
26,26,6996,ニチコン(株),東証PRM,"2,323",+203,9.58,"785,300",2026/04/24
27,27,6264,(株)マルマエ,東証PRM,"1,985",+172,9.49,"1,163,800",2026/04/24
28,28,6356,日本ギア工業(株),東証STD,"1,666",+140,9.17,"6,561,000",2026/04/24
29,29,3083,スターシーズ(株),東証STD,"1,071",+89,9.06,"612,100",2026/04/24
30,30,429A,テクセンドフォトマスク(株),東証PRM,"3,980",+320,8.74,"1,559,400",2026/04/24
31,31,6516,山洋電気(株),東証PRM,"5,640",+450,8.67,"288,200",2026/04/24
32,32,485A,(株)パワーエックス,東証GRT,"7,740",+610,8.56,"2,050,900",2026/04/24
33,33,6392,(株)ヤマダコーポレーション,東証STD,"6,850",+540,8.56,"2,000",2026/04/24
34,34,4061,デンカ(株),東証PRM,"4,084",+314,8.33,"2,181,800",2026/04/24
35,35,277A,グロービング(株),東証GRT,"2,482",+189,8.24,"319,100",2026/04/24
36,36,1407,(株)ウエストホールディングス,東証STD,"2,548",+192,8.15,"1,391,900",2026/04/24
37,37,3192,(株)白鳩,東証STD,431,+32,8.02,"50,000",2026/04/24
38,38,6173,(株)アクアライン,東証GRT,124,+9,7.83,"2,210,000",2026/04/24
39,39,2901,(株)ウェルディッシュ,東証STD,196,+14,7.69,"1,137,100",2026/04/24
40,40,7709,クボテック(株),東証STD,102,+7,7.37,"435,400",2026/04/24
41,41,4368,扶桑化学工業(株),東証PRM,"3,050",+207,7.28,"609,600",2026/04/24
42,42,8139,(株)ナガホリ,東証STD,"2,289",+155,7.26,"74,500",2026/04/24
43,43,9519,(株)レノバ,東証PRM,"1,059",+71,7.19,"2,671,100",2026/04/24
44,44,3110,日東紡,東証PRM,"27,380","+1,830",7.16,"2,471,700",2026/04/24
45,45,549A,ヒトトヒトホールディングス(株),東証STD,499,+33,7.08,"3,368,000",2026/04/24
46,46,4800,オリコン(株),東証STD,979,+63,6.88,"424,500",2026/04/24
47,47,4169,ＥＮＥＣＨＡＮＧＥ(株),東証GRT,333,+21,6.73,"2,378,900",2026/04/24
48,48,6707,サンケン電気(株),東証PRM,"9,706",+609,6.69,"202,700",2026/04/24
49,49,4488,ＡＩ　ｉｎｓｉｄｅ(株),東証GRT,"2,660",+164,6.57,"81,600",2026/04/24
50,50,5268,旭コンクリート工業(株),東証STD,"1,014",+62,6.51,"65,400",2026/04/24
51,51,535A,NZAM 上場投信 DAX(H無),東証ETF,"2,189",+133,6.47,32,2026/04/24
52,52,3260,(株)エスポア,名証NXT,898,+54,6.4,"29,000",2026/04/24
53,53,6740,(株)ジャパンディスプレイ,東証PRM,101,+6,6.32,"54,684,500",2026/04/24
54,54,6832,アオイ電子(株),東証STD,"2,918",+173,6.3,"69,700",2026/04/24
55,55,4260,(株)ハイブリッドテクノロジーズ,東証GRT,287,+16,5.9,"105,600",2026/04/24
56,56,7995,(株)バルカー,東証PRM,"5,740",+320,5.9,"145,400",2026/04/24
57,57,9236,ジャパンＭ＆Ａソリューション(株),東証GRT,"1,252",+69,5.83,"13,000",2026/04/24
58,58,1434,ＪＥＳＣＯホールディングス(株),東証STD,"2,380",+131,5.82,"106,300",2026/04/24
59,59,9565,ＧＬＯＥ(株),東証GRT,753,+41,5.76,"14,900",2026/04/24
60,60,7462,(株)ＣＡＰＩＴＡ,東証STD,635,+34,5.66,"23,500",2026/04/24
61,61,7878,(株)光・彩,東証STD,"1,054",+56,5.61,"7,300",2026/04/24
62,62,6425,(株)ユニバーサルエンターテインメント,東証STD,754,+40,5.6,"438,300",2026/04/24
63,63,1814,大末建設(株),東証PRM,"3,500",+185,5.58,"346,300",2026/04/24
64,64,3132,マクニカホールディングス(株),東証PRM,"2,535.5",+134,5.58,"905,000",2026/04/24
65,65,2267,(株)ヤクルト本社,東証PRM,"2,768.5",+146,5.57,"10,606,000",2026/04/24
66,66,9468,(株)ＫＡＤＯＫＡＷＡ,東証PRM,"3,680",+194,5.57,"761,700",2026/04/24
67,67,3673,(株)ブロードリーフ,東証PRM,877,+46,5.54,"726,900",2026/04/24
68,68,6857,(株)アドバンテスト,東証PRM,"29,440","+1,540",5.52,"15,405,700",2026/04/24
69,69,6494,(株)ＮＦＫホールディングス,東証STD,116,+6,5.45,"1,418,200",2026/04/24
70,70,1828,田辺工業(株),東証STD,"2,492",+128,5.41,"34,500",2026/04/24
71,71,7220,武蔵精密工業(株),東証PRM,"4,800",+245,5.38,"2,555,300",2026/04/24
72,72,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,"1,385",+70,5.32,"995,500",2026/04/24
73,73,6875,(株)メガチップス,東証PRM,"10,320",+520,5.31,"223,800",2026/04/24
74,74,168A,(株)イタミアート,東証GRT,"1,275",+63,5.2,"3,500",2026/04/24
75,75,4031,片倉コープアグリ(株),東証STD,"1,237",+61,5.19,"170,700",2026/04/24
76,76,6701,ＮＥＣ,東証PRM,"4,513",+221,5.15,"20,656,900",2026/04/24
77,77,4886,あすか製薬ホールディングス(株),東証PRM,"2,992",+146,5.13,"130,500",2026/04/24
78,78,9906,藤井産業(株),東証STD,"4,210",+205,5.12,"11,600",2026/04/24
79,79,6840,(株)ＡＫＩＢＡホールディングス,東証STD,559,+27,5.08,"2,131,800",2026/04/24
80,80,7112,(株)キューブ,東証GRT,936,+45,5.05,"17,600",2026/04/24
81,81,4025,多木化学(株),東証PRM,"4,505",+215,5.01,"59,300",2026/04/24
82,82,5706,三井金属(株),東証PRM,"38,660","+1,830",4.97,"1,570,700",2026/04/24
83,83,2371,(株)カカクコム,東証PRM,"2,750",+129,4.92,"12,200,100",2026/04/24
84,84,6976,太陽誘電(株),東証PRM,"6,508",+300,4.83,"4,296,200",2026/04/24
85,85,3930,(株)はてな,東証GRT,"1,181",+54,4.79,"65,800",2026/04/24
86,86,1945,(株)東京エネシス,東証PRM,"1,821",+81,4.66,"463,700",2026/04/24
87,87,2760,東京エレクトロン　デバイス(株),東証PRM,"3,415",+150,4.59,"323,000",2026/04/24
88,88,6555,(株)ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,東証STD,480,+21,4.58,"15,400",2026/04/24
89,89,6787,(株)メイコー,東証PRM,"29,440","+1,270",4.51,"399,800",2026/04/24
90,90,413A,iFreeETF キャセイ台湾テックリーダー指数,東証ETF,"3,400",+146,4.49,"10,835",2026/04/24
91,91,8617,光世証券(株),東証STD,560,+24,4.48,"51,000",2026/04/24
92,92,6336,(株)石井表記,東証STD,"1,181",+50,4.42,"200,100",2026/04/24
93,93,9880,イノテック(株),東証PRM,"2,749",+116,4.41,"103,600",2026/04/24
94,94,6871,(株)日本マイクロニクス,東証PRM,"12,540",+510,4.24,"655,900",2026/04/24
95,95,9082,大和自動車交通(株),東証STD,"1,355",+55,4.23,"2,000",2026/04/24
96,96,1436,(株)グリーンエナジー＆カンパニー,東証GRT,"4,115",+165,4.18,"21,600",2026/04/24
97,97,2345,(株)ＨＯＤＬ１,東証STD,252,+10,4.13,"240,500",2026/04/24
98,98,9824,泉州電業(株),東証PRM,"6,380",+250,4.08,"126,800",2026/04/24
99,99,7309,(株)シマノ,東証PRM,"16,620",+645,4.04,"645,800",2026/04/24
100,100,3513,イチカワ(株),東証STD,"3,505",+135,4.01,"7,600",2026/04/24
101,101,3977,フュージョン(株),札幌ア,520,+20,4.0,600,2026/04/24
