順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6522,(株)アスタリスク,東証GRT,"1,900",-500,-20.83,"4,077,200",2026/07/09
2,2,9170,成友興業(株),名証MN,"2,641",-594,-18.36,"7,800",2026/07/09
3,3,5103,昭和ホールディングス(株),東証STD,28,-6,-17.65,"1,437,900",2026/07/09
4,4,4935,(株)リベルタ,東証STD,322,-57,-15.04,"5,810,000",2026/07/09
5,5,5243,ｎｏｔｅ(株),東証GRT,"2,010",-279,-12.19,"1,512,800",2026/07/09
6,6,504A,イノバセル(株),東証GRT,468,-63,-11.86,"251,200",2026/07/09
7,7,1447,ＳＡＡＦホールディングス(株),東証GRT,387,-52,-11.85,"1,145,500",2026/07/09
8,8,2670,(株)エービーシー・マート,東証PRM,"2,592",-332.5,-11.37,"3,965,200",2026/07/09
9,9,4263,サスメド(株),東証GRT,696,-85,-10.88,"240,500",2026/07/09
10,10,585A,日本バリュー・ボトムアップ株式投資戦略,東証ETF,"1,049",-114,-9.8,"7,754",2026/07/09
11,11,3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東証PRM,"7,590",-730,-8.77,"377,500",2026/07/09
12,12,7063,(株)Ｂｉｒｄｍａｎ,東証GRT,85,-8,-8.6,"3,462,300",2026/07/09
13,13,4258,(株)網屋,東証GRT,"4,240",-395,-8.52,"105,700",2026/07/09
14,14,2345,(株)ＨＯＤＬ１,東証STD,109,-10,-8.4,"619,000",2026/07/09
15,15,4881,(株)ファンペップ,東証GRT,69,-6,-8.0,"1,887,500",2026/07/09
16,16,4446,Ｌｉｎｋ－Ｕグループ(株),東証STD,855,-74,-7.97,"687,400",2026/07/09
17,17,6469,(株)放電精密加工研究所,東証STD,"2,983",-252,-7.79,"744,900",2026/07/09
18,18,7806,(株)ＭＴＧ,東証GRT,"7,470",-630,-7.78,"183,900",2026/07/09
19,19,2527,NZAM 上場投信 東証REIT Core指数,東証ETF,"1,110",-92,-7.65,"2,215",2026/07/09
20,20,7815,東京ボード工業(株),東証STD,412,-34,-7.62,"286,300",2026/07/09
21,21,3647,(株)アスリナ,東証STD,126,-10,-7.35,"1,176,900",2026/07/09
22,22,550A,(株)ソフトテックス,東証STD,"2,410",-190,-7.31,"21,200",2026/07/09
23,23,2303,(株)ドーン,東証STD,"1,221",-96,-7.29,"266,200",2026/07/09
24,24,7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,東証GRT,399,-31,-7.21,"257,400",2026/07/09
25,25,3131,シンデン・ハイテックス(株),東証STD,"3,565",-265,-6.92,"58,000",2026/07/09
26,26,5711,三菱マテリアル(株),東証PRM,"3,960",-294,-6.91,"3,782,200",2026/07/09
27,27,6351,(株)鶴見製作所,東証PRM,"2,336",-173,-6.9,"84,300",2026/07/09
28,28,215A,(株)タイミー,東証GRT,"1,519",-109,-6.7,"2,038,100",2026/07/09
29,29,8746,ｕｎｂａｎｋｅｄ(株),東証STD,103,-7,-6.36,"369,600",2026/07/09
30,30,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,216,-14,-6.09,"2,547,600",2026/07/09
31,31,5218,(株)オハラ,東証STD,"1,440",-92,-6.01,"91,900",2026/07/09
32,32,4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,東証GRT,48,-3,-5.88,"16,918,700",2026/07/09
