順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3681,(株)ブイキューブ,東証PRM,67,+20,42.55,"12,525,000",
2,2,5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス(株),東証STD,272,+53,24.2,"7,383,700",
3,3,5129,(株)ＦＩＸＥＲ,東証GRT,430,+80,22.86,"1,071,300",
4,4,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,465,+80,20.78,"1,470,300",
5,5,7375,(株)リファインバースグループ,東証GRT,"1,829",+299,19.54,"8,154,200",
6,6,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,641,+100,18.48,"270,300",
7,7,3778,さくらインターネット(株),東証PRM,"3,470",+503,16.95,"4,653,400",
8,8,8289,(株)Ｏｌｙｍｐｉｃグループ,東証STD,719,+100,16.16,"55,700",
9,9,538A,NZAM 上場投信 米国国債7-10年(H無),東証ETF,"5,800",+800,16.0,254,
10,10,3878,(株)巴川コーポレーション,東証STD,901,+122,15.66,"632,100",
11,11,6597,ＨＰＣシステムズ(株),東証GRT,"3,000",+402,15.47,"3,602,500",
12,12,281A,インフォメティス(株),東証GRT,595,+78,15.09,"5,714,300",
13,13,539A,NZAM 上場投信 海外債券(FTSE WGBI除く日本)(H無),東証ETF,"6,101",+800,15.09,"1,820",
14,14,4840,(株)トライアイズ,東証STD,"1,100",+130,13.4,"1,536,600",
15,15,9115,明海グループ(株),東証STD,"1,352",+152,12.67,"758,900",
16,16,3192,(株)白鳩,東証STD,399,+44,12.39,"2,094,800",
17,17,7875,竹田ｉＰホールディングス(株),東証STD,683,+70,11.42,"85,900",
18,18,194A,(株)ＷＯＬＶＥＳ　ＨＡＮＤ,東証GRT,"1,776",+176,11.0,"92,200",
19,19,153A,(株)カウリス,東証GRT,"1,409",+134,10.51,"278,900",
20,20,2338,クオンタムソリューションズ(株),東証STD,129,+12,10.26,"1,342,400",
21,21,6227,ＡＩメカテック(株),東証STD,"5,930",+550,10.22,"2,023,400",
