順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4073,(株)ジィ・シィ企画,東証GRT,579,-150,-20.58,"10,500",2026/08/06
2,2,7760,ＩＭＶ(株),東証STD,"2,201",-500,-18.51,"111,600",2026/08/06
3,3,3110,日東紡,東証PRM,"2,918",-637,-17.92,"21,267,600",2026/08/06
4,4,6941,山一電機(株),東証PRM,"8,630","-1,630",-15.89,"1,345,200",2026/08/06
5,5,3905,データセクション(株),東証GRT,"1,910",-350,-15.49,"6,001,600",2026/08/06
6,6,6266,タツモ(株),東証PRM,"3,885",-700,-15.27,"726,200",2026/08/06
7,7,6656,インスペック(株),東証STD,866,-153,-15.01,"279,000",2026/08/06
8,8,3628,(株)データホライゾン,東証GRT,573,-100,-14.86,"64,600",2026/08/06
9,9,8056,ＢＩＰＲＯＧＹ(株),東証PRM,"4,168",-568,-11.99,"2,293,000",2026/08/06
10,10,4109,ステラ　ケミファ(株),東証PRM,"5,090",-650,-11.32,"302,400",2026/08/06
11,11,6976,太陽誘電(株),東証PRM,"9,939","-1,226",-10.98,"30,400,900",2026/08/06
12,12,5384,(株)フジミインコーポレーテッド,東証PRM,"4,005",-485,-10.8,"988,300",2026/08/06
13,13,6573,ＣＲＡＶＩＡ(株),東証GRT,25,-3,-10.71,"896,700",2026/08/06
14,14,6328,荏原実業(株),東証PRM,"2,272",-266,-10.48,"488,500",2026/08/06
15,15,9412,スカパーＪＳＡＴ(株),東証PRM,"2,242",-258,-10.32,"4,532,400",2026/08/06
16,16,285A,キオクシアホールディングス(株),東証PRM,"48,740","-5,560",-10.24,"34,510,800",2026/08/06
17,17,6674,(株)ジーエス・ユアサ　コーポレーション,東証PRM,"5,404",-606,-10.08,"2,121,700",2026/08/06
18,18,5706,三井金属(株),東証PRM,"31,970","-3,410",-9.64,"1,367,900",2026/08/06
19,19,184A,(株)学びエイド,東証GRT,338,-36,-9.63,"37,200",2026/08/06
20,20,6961,(株)エンプラス,東証PRM,"11,220","-1,180",-9.52,"267,000",2026/08/06
21,21,5803,(株)フジクラ,東証PRM,"4,596",-477,-9.4,"57,561,600",2026/08/06
22,22,8918,(株)ランド,東証STD,10,-1,-9.09,"297,315,800",2026/08/06
23,23,6996,ニチコン(株),東証PRM,"2,984",-296,-9.02,"2,449,300",2026/08/06
24,24,5802,住友電気工業(株),東証PRM,"2,158.5",-213,-8.98,"31,968,400",2026/08/06
25,25,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),東証STD,"19,550","-1,900",-8.86,"202,200",2026/08/06
26,26,6994,(株)指月電機製作所,東証STD,"1,148",-111,-8.82,"651,400",2026/08/06
27,27,6479,ミネベアミツミ(株),東証PRM,"3,736",-360,-8.79,"6,490,100",2026/08/06
28,28,6997,日本ケミコン(株),東証PRM,"3,240",-310,-8.73,"922,200",2026/08/06
29,29,9913,日邦産業(株),東証STD,"3,105",-295,-8.68,"9,900",2026/08/06
30,30,4424,(株)Ａｍａｚｉａ,東証GRT,348,-33,-8.66,"439,400",2026/08/06
31,31,150A,(株)ＪＳＨ,東証GRT,461,-43,-8.53,"243,600",2026/08/06
32,32,4762,(株)エックスネット,東証STD,"1,960",-182,-8.5,"9,200",2026/08/06
33,33,2033,NEXT NOTES 韓国KOSPI･ダブル･ブルETN,東証ETF,"64,370","-5,930",-8.44,"7,672",2026/08/06
34,34,4970,東洋合成工業(株),東証STD,"13,840","-1,260",-8.34,"103,300",2026/08/06
35,35,3664,(株)ＷＩＺＥ,東証GRT,22,-2,-8.33,"26,472,800",2026/08/06
36,36,2980,ＳＲＥホールディングス(株),東証PRM,"2,545",-229,-8.26,"995,000",2026/08/06
37,37,4186,東京応化工業(株),東証PRM,"8,910",-795,-8.19,"1,819,400",2026/08/06
38,38,519A,(株)ベーシック,東証GRT,500,-44,-8.09,"54,300",2026/08/06
39,39,6754,アンリツ(株),東証PRM,"3,525",-308,-8.04,"2,090,900",2026/08/06
40,40,6871,(株)日本マイクロニクス,東証PRM,"14,640","-1,280",-8.04,"1,067,200",2026/08/06
41,41,5741,(株)ＵＡＣＪ,東証PRM,"2,318",-200,-7.94,"1,887,400",2026/08/06
42,42,6855,日本電子材料(株),東証STD,"6,720",-560,-7.69,"1,099,800",2026/08/06
43,43,6834,(株)精工技研,東証STD,"22,300","-1,830",-7.58,"208,500",2026/08/06
44,44,9438,(株)エムティーアイ,東証PRM,564,-46,-7.54,"163,900",2026/08/06
45,45,6323,ローツェ(株),東証PRM,"4,165",-333,-7.4,"1,988,400",2026/08/06
46,46,6307,サンセイ(株),東証STD,466,-37,-7.36,"91,700",2026/08/06
47,47,9090,ＡＺ－ＣＯＭ丸和ホールディングス(株),東証PRM,819,-65,-7.35,"1,910,200",2026/08/06
48,48,4971,メック(株),東証PRM,"9,220",-720,-7.24,"349,200",2026/08/06
49,49,593A,(株)ティアフォー,東証GRT,936,-73,-7.23,"4,083,200",2026/08/06
50,50,4477,ＢＡＳＥ(株),東証GRT,283,-22,-7.21,"2,041,800",2026/08/06
51,51,6877,ＯＢＡＲＡ　ＧＲＯＵＰ(株),東証STD,"5,790",-450,-7.21,"109,000",2026/08/06
52,52,4092,日本化学工業(株),東証PRM,"5,670",-440,-7.2,"245,000",2026/08/06
53,53,6920,レーザーテック(株),東証PRM,"43,330","-3,350",-7.18,"2,765,700",2026/08/06
54,54,2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,東証STD,"1,258",-97,-7.16,"592,600",2026/08/06
55,55,7966,リンテック(株),東証PRM,"6,430",-490,-7.08,"1,098,800",2026/08/06
