順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,538A,NZAM 上場投信 米国国債7-10年(H無),東証ETF,"9,433","+4,000",73.62,6,2026/09/25
2,2,627A,ａｋｉｐｐａ(株),東証STD,"1,637",+300,22.44,"27,485,000",2026/09/25
3,3,4935,(株)リベルタ,東証STD,174,+30,20.83,"5,281,300",2026/09/25
4,4,7883,サンメッセ(株),東証STD,485,+80,19.75,"322,200",2026/09/25
5,5,6904,原田工業(株),東証STD,885,+136,18.16,"730,200",2026/09/25
6,6,4967,小林製薬(株),東証PRM,"6,885","+1,000",16.99,"236,200",2026/09/25
7,7,3803,イメージ情報開発(株),東証GRT,707,+100,16.47,"153,800",2026/09/25
8,8,3905,データセクション(株),東証GRT,"2,077",+270,14.94,"22,040,900",2026/09/25
9,9,410A,ＧＭＯコマース(株),東証GRT,"1,280",+152,13.48,"234,500",2026/09/25
10,10,2134,北浜キャピタルパートナーズ(株),東証STD,19,+2,11.76,"6,320,000",2026/09/25
11,11,6877,ＯＢＡＲＡ　ＧＲＯＵＰ(株),東証STD,"5,930",+620,11.68,"208,800",2026/09/25
12,12,8247,(株)大和,東証STD,370,+38,11.45,"153,000",2026/09/25
13,13,7256,河西工業(株),東証STD,565,+50,9.71,"938,800",2026/09/25
14,14,556A,犬猫生活(株),東証GRT,"2,900",+250,9.43,"109,400",2026/09/25
15,15,2737,(株)トーメンデバイス,東証PRM,"43,700","+3,750",9.39,"259,600",2026/09/25
16,16,7826,(株)フルヤ金属,東証PRM,"11,700","+1,000",9.35,"762,400",2026/09/25
17,17,6277,ホソカワミクロン(株),東証PRM,"6,680",+550,8.97,"219,300",2026/09/25
18,18,1783,(株)ｆａｎｔａｓｉｓｔａ,東証STD,74,+6,8.82,"3,370,400",2026/09/25
19,19,7322,(株)三十三フィナンシャルグループ,東証PRM,"2,238",+181,8.8,"760,400",2026/09/25
20,20,5256,(株)Ｆｕｓｉｃ,東証GRT,"3,535",+285,8.77,"38,000",2026/09/25
21,21,8338,(株)筑波銀行,東証PRM,788,+62,8.54,"3,509,400",2026/09/25
22,22,8346,(株)東邦銀行,東証PRM,"1,097",+86,8.51,"1,951,900",2026/09/25
23,23,7389,(株)あいちフィナンシャルグループ,東証PRM,"2,066",+161,8.45,"1,715,500",2026/09/25
24,24,8344,(株)山形銀行,東証PRM,"5,680",+440,8.4,"324,900",2026/09/25
25,25,4716,日本オラクル(株),東証STD,"9,890",+745,8.15,"928,400",2026/09/25
26,26,8551,(株)北日本銀行,東証PRM,"9,060",+680,8.11,"67,800",2026/09/25
27,27,8343,(株)秋田銀行,東証PRM,"10,250",+760,8.01,"263,200",2026/09/25
28,28,8550,(株)栃木銀行,東証PRM,"1,208",+89,7.95,"1,429,100",2026/09/25
29,29,8388,(株)阿波銀行,東証PRM,"11,040",+810,7.92,"206,400",2026/09/25
30,30,4120,スガイ化学工業(株),東証STD,"3,110",+228,7.91,"3,100",2026/09/25
31,31,4840,(株)トライアイズ,東証STD,762,+53,7.48,"296,100",2026/09/25
32,32,7950,日本デコラックス(株),名証MN,"9,990",+690,7.42,100,2026/09/25
