順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6072,地盤ネットホールディングス(株),東証STD,"1,100",-400,-26.67,"73,600",2026/06/11
2,2,4378,(株)ＣＩＮＣ,東証GRT,801,-209,-20.69,"2,029,400",2026/06/11
3,3,5032,ＡＮＹＣＯＬＯＲ(株),東証PRM,"2,375",-500,-17.39,"278,900",2026/06/11
4,4,4174,(株)アピリッツ,東証STD,715,-150,-17.34,"663,700",2026/06/11
5,5,3559,(株)ピーバンドットコム,東証STD,400,-75,-15.79,"596,900",2026/06/11
6,6,9417,(株)スマートバリュー,東証STD,385,-66,-14.63,"2,163,700",2026/06/11
7,7,6659,(株)メディアリンクス,東証STD,56,-9,-13.85,"6,637,900",2026/06/11
8,8,5031,モイ(株),東証GRT,405,-57,-12.34,"842,900",2026/06/11
9,9,6666,リバーエレテック(株),東証STD,"1,028",-135,-11.61,"483,200",2026/06/11
10,10,8746,ｕｎｂａｎｋｅｄ(株),東証STD,233,-28,-10.73,"191,600",2026/06/11
11,11,4392,ＦＩＧ(株),東証PRM,"1,421",-167,-10.52,"9,416,900",2026/06/11
12,12,9166,(株)ＧＥＮＤＡ,東証GRT,532,-60,-10.14,"8,382,600",2026/06/11
13,13,1436,(株)グリーンエナジー＆カンパニー,東証GRT,"1,251",-139,-10.0,"236,800",2026/06/11
14,14,7694,(株)いつも,東証GRT,462,-50,-9.77,"51,700",2026/06/11
15,15,4889,(株)レナサイエンス,東証GRT,"1,543",-166,-9.71,"1,085,800",2026/06/11
16,16,4894,クオリプス(株),東証GRT,"3,690",-325,-8.09,"276,200",2026/06/11
17,17,4499,(株)Ｓｐｅｅｅ,東証STD,"2,583",-227,-8.08,"266,100",2026/06/11
18,18,242A,(株)リプライオリティ,福岡Q,517,-45,-8.01,"3,100",2026/06/11
19,19,4664,ＲＳＣ,東証STD,759,-63,-7.66,"47,200",2026/06/11
20,20,4667,アイサンテクノロジー(株),東証STD,"1,710",-137,-7.42,"55,500",2026/06/11
21,21,4170,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,東証GRT,100,-8,-7.41,"593,000",2026/06/11
22,22,7378,(株)アシロ,東証GRT,"1,332",-106,-7.37,"34,000",2026/06/11
23,23,6996,ニチコン(株),東証PRM,"3,895",-305,-7.26,"2,769,900",2026/06/11
24,24,5137,(株)スマートドライブ,東証GRT,179,-14,-7.25,"853,600",2026/06/11
25,25,218A,(株)Ｌｉｂｅｒａｗａｒｅ,東証GRT,"1,026",-79,-7.15,"346,500",2026/06/11
26,26,7069,(株)サイバー・バズ,東証GRT,"1,300",-100,-7.14,"18,500",2026/06/11
27,27,7859,(株)アルメディオ,東証STD,250,-19,-7.06,"973,200",2026/06/11
28,28,9603,(株)エイチ・アイ・エス,東証PRM,"1,008",-76,-7.01,"1,193,400",2026/06/11
29,29,8362,(株)福井銀行,東証PRM,"5,370",-400,-6.93,"167,500",2026/06/11
30,30,9271,(株)和心,東証GRT,914,-68,-6.92,"36,400",2026/06/11
31,31,7681,(株)レオクラン,東証STD,852,-63,-6.89,"1,700",2026/06/11
32,32,3103,ユニチカ(株),東証STD,"1,133",-83,-6.83,"3,294,400",2026/06/11
33,33,7376,ＢＣＣ(株),東証GRT,"1,010",-74,-6.83,"23,400",2026/06/11
34,34,7362,(株)Ｔ．Ｓ．Ｉ,東証GRT,839,-61,-6.78,"12,800",2026/06/11
35,35,3845,(株)アイフリークモバイル,東証STD,208,-15,-6.73,"191,400",2026/06/11
36,36,9238,バリュークリエーション(株),東証GRT,418,-30,-6.7,"5,800",2026/06/11
37,37,3810,サイバーステップホールディングス(株),東証STD,182,-13,-6.67,"1,183,700",2026/06/11
38,38,6166,(株)中村超硬,東証GRT,616,-44,-6.67,"543,600",2026/06/11
39,39,4026,神島化学工業(株),東証STD,"1,555",-111,-6.66,"217,700",2026/06/11
40,40,462A,(株)ＦＵＮＤＩＮＮＯ,東証GRT,402,-28,-6.51,"300,000",2026/06/11
41,41,7048,ベルトラ(株),東証GRT,116,-8,-6.45,"149,100",2026/06/11
42,42,198A,ＰｏｓｔＰｒｉｍｅ(株),東証GRT,132,-9,-6.38,"293,800",2026/06/11
43,43,3064,(株)ＭｏｎｏｔａＲＯ,東証PRM,"1,793",-121,-6.32,"4,030,500",2026/06/11
44,44,6094,(株)フリークアウト・ホールディングス,東証GRT,520,-35,-6.31,"248,400",2026/06/11
45,45,6998,日本タングステン(株),東証STD,"1,926",-128,-6.23,"42,100",2026/06/11
46,46,6663,太洋テクノレックス(株),東証STD,304,-20,-6.17,"156,200",2026/06/11
47,47,6858,(株)小野測器,東証STD,888,-58,-6.13,"168,500",2026/06/11
48,48,5290,(株)ベルテクスコーポレーション,東証STD,"1,445",-94,-6.11,"86,700",2026/06/11
49,49,543A,ＡＲＣＨＩＯＮ(株),東証PRM,277,-18,-6.1,"12,919,500",2026/06/11
50,50,3803,イメージ情報開発(株),東証GRT,465,-30,-6.06,"17,300",2026/06/11
51,51,3896,阿波製紙(株),東証STD,347,-22,-5.96,"96,900",2026/06/11
52,52,5216,(株)倉元製作所,東証STD,127,-8,-5.93,"665,700",2026/06/11
53,53,9237,(株)笑美面,東証GRT,524,-33,-5.92,"29,600",2026/06/11
54,54,280A,(株)ＴＭＨ,東証GRT,"1,922",-120,-5.88,"107,100",2026/06/11
55,55,4107,伊勢化学工業(株),東証STD,"3,680",-230,-5.88,"349,300",2026/06/11
56,56,2036,NEXT NOTES 金先物 ダブル・ブル ETN,東証ETF,"145,800","-9,100",-5.87,"18,349",2026/06/11
57,57,4175,(株)ｃｏｌｙ,東証GRT,"1,980",-123,-5.85,"15,600",2026/06/11
58,58,6656,インスペック(株),東証STD,"1,290",-80,-5.84,"593,900",2026/06/11
59,59,7409,ＡｅｒｏＥｄｇｅ(株),東証GRT,"3,235",-200,-5.82,"96,700",2026/06/11
60,60,3070,(株)ジェリービーンズグループ,東証GRT,81,-5,-5.81,"2,076,100",2026/06/11
61,61,7320,Ｓｏｌｖｖｙ(株),東証GRT,"1,430",-88,-5.8,"110,800",2026/06/11
62,62,5998,(株)アドバネクス,東証STD,"2,520",-155,-5.79,"19,200",2026/06/11
63,63,7678,(株)あさくま,東証STD,"6,230",-380,-5.75,"15,000",2026/06/11
64,64,1490,上場MSCI日本株高配当低ボラティリティ(βH),東証ETF,"7,400",-450,-5.73,1,2026/06/11
