順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,399,+76,23.53,"1,640,700",2026/07/08
2,2,4935,(株)リベルタ,東証STD,379,+70,22.65,"8,716,600",2026/07/08
3,3,7815,東京ボード工業(株),東証STD,446,+80,21.86,"573,300",2026/07/08
4,4,4833,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,東証GRT,51,+9,21.43,"3,901,100",2026/07/08
5,5,1447,ＳＡＡＦホールディングス(株),東証GRT,439,+74,20.27,"2,837,900",2026/07/08
6,6,6469,(株)放電精密加工研究所,東証STD,"3,235",+500,18.28,"185,100",2026/07/08
7,7,9170,成友興業(株),名証MN,"3,235",+500,18.28,"17,400",2026/07/08
8,8,7921,(株)ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,東証PRM,"3,925",+600,18.05,"193,100",2026/07/08
9,9,4881,(株)ファンペップ,東証GRT,75,+11,17.19,"952,400",2026/07/08
10,10,6522,(株)アスタリスク,東証GRT,"2,400",+304,14.5,"10,815,000",2026/07/08
11,11,6696,(株)トラース・オン・プロダクト,東証GRT,311,+39,14.34,"1,049,400",2026/07/08
12,12,254A,ＡＩフュージョンキャピタルグループ(株),東証STD,"1,134",+124,12.28,"202,100",2026/07/08
13,13,9425,ＲｅＹｕｕ　Ｊａｐａｎ(株),東証STD,239,+26,12.21,"5,474,900",2026/07/08
14,14,9651,日本プロセス(株),東証STD,"2,014",+214,11.89,"197,400",2026/07/08
15,15,585A,日本バリュー・ボトムアップ株式投資戦略,東証ETF,"1,163",+113,10.76,242,2026/07/08
16,16,7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,東証GRT,430,+40,10.26,"390,800",2026/07/08
17,17,9557,(株)エアークローゼット,東証GRT,192,+17,9.71,"758,700",2026/07/08
18,18,9256,(株)サクシード,東証GRT,"4,215",+360,9.34,"254,600",2026/07/08
19,19,1572,中国H株ブル2倍上場投信,東証ETF,"6,640",+560,9.21,"12,610",2026/07/08
20,20,6335,(株)東京機械製作所,東証STD,762,+63,9.01,"190,600",2026/07/08
21,21,4446,Ｌｉｎｋ－Ｕグループ(株),東証STD,929,+76,8.91,"1,347,900",2026/07/08
22,22,3494,(株)マリオン,東証STD,426,+34,8.67,"54,900",2026/07/08
23,23,2038,NEXT NOTES ドバイ原油先物 ダブル・ブル ETN,東証ETF,"2,060",+157,8.25,"207,176",2026/07/08
24,24,1773,ＹＴＬ,東証PRM外国,81,+6,8.0,"34,000",2026/07/08
25,25,2031,NEXT NOTES 香港ハンセン･ダブル･ブルETN,東証ETF,"7,462",+547,7.91,"1,594",2026/07/08
26,26,4539,日本ケミファ(株),東証STD,"1,692",+121,7.7,"5,700",2026/07/08
27,27,4968,荒川化学工業(株),東証PRM,"2,101",+150,7.69,"674,900",2026/07/08
28,28,7603,ジーイエット(株),東証STD,58,+4,7.41,"1,524,500",2026/07/08
29,29,3415,(株)ＴＯＫＹＯ　ＢＡＳＥ,東証PRM,410,+28,7.33,"1,503,400",2026/07/08
30,30,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"1,833",+122,7.13,"91,465",2026/07/08
31,31,4784,ＧＭＯインターネット(株),東証PRM,500,+33,7.07,"3,674,600",2026/07/08
32,32,2323,(株)ｆｏｎｆｕｎ,東証STD,289,+19,7.04,"118,200",2026/07/08
33,33,6549,ディーエムソリューションズ(株),東証STD,"1,190",+78,7.01,"7,700",2026/07/08
34,34,8541,(株)愛媛銀行,東証PRM,"2,341",+136,6.17,"297,800",2026/07/08
35,35,8783,ａｂｃ(株),東証STD,87,+5,6.1,"5,686,400",2026/07/08
36,36,4413,(株)ボードルア,東証PRM,"3,135",+169,5.7,"406,500",2026/07/08
37,37,1690,WisdomTree WTI原油上場投信,東証ETF,"2,114",+113.5,5.67,"4,590",2026/07/08
38,38,286A,(株)ユカリア,東証GRT,787,+42,5.64,"75,900",2026/07/08
39,39,4415,(株)ブロードエンタープライズ,東証GRT,"1,330",+70,5.56,"22,100",2026/07/08
40,40,4177,(株)ｉ－ｐｌｕｇ,東証GRT,"1,556",+81,5.49,"2,600",2026/07/08
41,41,9438,(株)エムティーアイ,東証PRM,620,+32,5.44,"87,500",2026/07/08
42,42,6518,三相電機(株),東証STD,"1,964",+101,5.42,"17,600",2026/07/08
43,43,3420,(株)ケー・エフ・シー,東証STD,"1,655",+85,5.41,"31,300",2026/07/08
44,44,6266,タツモ(株),東証PRM,"4,630",+230,5.23,"522,200",2026/07/08
45,45,3663,(株)セルシス,東証PRM,"2,024",+100,5.2,"430,800",2026/07/08
46,46,1472,(NEXT FUNDS)JPX日経400ダブルインバース,東証ETF,81,+4,5.19,"16,639",2026/07/08
47,47,5013,(株)ユシロ,東証STD,"3,050",+146,5.03,"41,800",2026/07/08
48,48,264A,(株)Ｓｃｈｏｏ,東証GRT,315,+15,5.0,"1,130,600",2026/07/08
49,49,2523,MAXIS トピックス(除く金融)上場投信,東証ETF,"3,260",+155,4.99,190,2026/07/08
50,50,380A,GX チャイナテック,東証ETF,"1,017",+47,4.85,"6,009",2026/07/08
51,51,2934,ジェイフロンティア(株),東証GRT,"1,690",+78,4.84,"18,100",2026/07/08
52,52,404A,GX チャイナテック・トップ10,東証ETF,"1,364",+63,4.84,"3,868",2026/07/08
53,53,8398,(株)筑邦銀行,福証,"2,110",+96,4.77,"8,400",2026/07/08
54,54,7074,(株)トゥエンティーフォーセブンホールディングス,東証GRT,176,+8,4.76,"14,300",2026/07/08
55,55,7389,(株)あいちフィナンシャルグループ,東証PRM,"1,542",+70,4.76,"966,900",2026/07/08
56,56,9740,ＣＳＰ,東証PRM,"2,857",+129,4.73,"98,700",2026/07/08
57,57,1459,楽天 ETF-日経ダブルインバース指数連動型,東証ETF,112,+5,4.67,"45,217,635",2026/07/08
58,58,7417,(株)南陽,東証STD,"1,800",+80,4.65,"53,700",2026/07/08
59,59,1671,WTI原油価格連動型上場投信,東証ETF,"4,544",+201,4.63,"248,018",2026/07/08
60,60,3647,(株)アスリナ,東証STD,136,+6,4.62,"2,704,500",2026/07/08
61,61,4347,ブロードメディア(株),東証STD,"1,841",+81,4.6,"16,000",2026/07/08
62,62,6025,日本ＰＣサービス(株),名証NXT,685,+30,4.58,"2,000",2026/07/08
63,63,3916,デジタル・インフォメーション・テクノロジー(株),東証PRM,940,+41,4.56,"218,200",2026/07/08
64,64,4714,(株)リソー教育グループ,東証PRM,209,+9,4.5,"1,349,000",2026/07/08
65,65,3490,(株)アズ企画設計,東証STD,"3,150",+135,4.48,"10,100",2026/07/08
66,66,581A,ＧＯ(株),東証GRT,"2,611",+111,4.44,"3,035,400",2026/07/08
67,67,9449,ＧＭＯインターネットグループ(株),東証PRM,"3,838",+163,4.44,"1,018,700",2026/07/08
68,68,7685,(株)ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東証GRT,"3,660",+155,4.42,"424,900",2026/07/08
69,69,8131,(株)ミツウロコグループホールディングス,東証STD,"2,235",+93,4.34,"138,900",2026/07/08
70,70,3513,イチカワ(株),東証STD,"3,625",+150,4.32,"6,400",2026/07/08
71,71,7322,(株)三十三フィナンシャルグループ,東証PRM,"1,856",+76,4.27,"559,200",2026/07/08
72,72,4933,(株)Ｉ－ｎｅ,東証PRM,"1,228",+50,4.24,"104,500",2026/07/08
73,73,5186,ニッタ(株),東証PRM,"6,250",+250,4.17,"131,500",2026/07/08
74,74,4811,(株)ドリーム・アーツ,東証GRT,851,+34,4.16,"17,600",2026/07/08
