順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,2901,(株)ウェルディッシュ,東証STD,213,-58,-21.4,"4,328,000",2026/04/16
2,2,3557,ユナイテッド＆コレクティブ(株),東証GRT,664,-150,-18.43,"34,100",2026/04/16
3,3,469A,(株)フィットクルー,東証GRT,"1,691",-339,-16.7,"152,500",2026/04/16
4,4,2884,(株)ヨシムラ・フード・ホールディングス,東証PRM,750,-150,-16.67,"1,375,500",2026/04/16
5,5,7946,(株)光陽社,東証STD,420,-79,-15.83,"79,800",2026/04/16
6,6,7985,ネポン(株),東証STD,"1,010",-166,-14.12,"60,000",2026/04/16
7,7,7255,(株)桜井製作所,東証STD,470,-62,-11.65,"201,300",2026/04/16
8,8,5856,(株)エルアイイーエイチ,東証STD,32,-4,-11.11,"12,579,600",2026/04/16
9,9,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株),東証STD,634,-67,-9.56,"114,200",2026/04/16
10,10,4351,(株)山田再生系債権回収総合事務所,東証STD,"1,193",-112,-8.58,"84,700",2026/04/16
11,11,4371,(株)コアコンセプト・テクノロジー,東証GRT,"1,148",-105,-8.38,"454,400",2026/04/16
12,12,4250,(株)フロンティア,福岡Q,594,-47,-7.33,"3,700",2026/04/16
13,13,4413,(株)ボードルア,東証PRM,"2,110",-167,-7.33,"683,200",2026/04/16
14,14,5923,高田機工(株),東証STD,"1,150",-85,-6.88,"334,100",2026/04/16
15,15,3047,(株)ＴＲＵＣＫ－ＯＮＥ,福岡Q,734,-54,-6.85,"1,500",2026/04/16
16,16,550A,(株)ソフトテックス,東証STD,"3,835",-280,-6.8,"410,500",2026/04/16
17,17,3192,(株)白鳩,東証STD,430,-31,-6.72,"414,900",2026/04/16
18,18,7375,(株)リファインバースグループ,東証GRT,"1,988",-139,-6.54,"5,027,500",2026/04/16
19,19,9601,松竹(株),東証PRM,"10,430",-700,-6.29,"129,500",2026/04/16
