順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3664,(株)ＷＩＺＥ,東証GRT,28,+7,33.33,"68,520,600",2026/06/05
2,2,6775,(株)ＴＢグループ,東証STD,158,+36,29.51,"6,229,500",2026/06/05
3,3,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,320,+56,21.21,"5,772,500",2026/06/05
4,4,4179,(株)ジーネクスト,東証GRT,478,+80,20.1,"749,100",2026/06/05
5,5,4378,(株)ＣＩＮＣ,東証GRT,653,+100,18.08,"21,300",2026/06/05
6,6,8746,ｕｎｂａｎｋｅｄ(株),東証STD,248,+35,16.43,"890,600",2026/06/05
7,7,6955,ＦＤＫ(株),東証STD,574,+80,16.19,"979,300",2026/06/05
8,8,6166,(株)中村超硬,東証GRT,514,+69,15.51,"1,122,200",2026/06/05
9,9,4422,ＶＡＬＵＥＮＥＸ(株),東証GRT,765,+100,15.04,"185,500",2026/06/05
10,10,7777,(株)スリー・ディー・マトリックス,東証GRT,446,+58,14.95,"14,835,300",2026/06/05
11,11,6962,(株)大真空,東証PRM,"1,127",+145,14.77,"3,138,000",2026/06/05
12,12,6227,ＡＩメカテック(株),東証STD,"7,440",+950,14.64,"2,426,200",2026/06/05
13,13,3687,(株)フィックスターズ,東証PRM,"3,635",+435,13.59,"10,881,200",2026/06/05
14,14,137A,Ｃｏｃｏｌｉｖｅ(株),東証GRT,644,+75,13.18,"10,300",2026/06/05
15,15,3444,(株)菊池製作所,東証STD,"1,178",+128,12.19,"1,083,000",2026/06/05
16,16,3260,(株)エスポア,名証NXT,807,+87,12.08,"28,400",2026/06/05
17,17,8894,(株)ＲＥＶＯＬＵＴＩＯＮ,東証STD,28,+3,12.0,"6,018,800",2026/06/05
18,18,6656,インスペック(株),東証STD,"1,365",+142,11.61,"918,800",2026/06/05
19,19,5137,(株)スマートドライブ,東証GRT,214,+22,11.46,"3,547,600",2026/06/05
20,20,5256,(株)Ｆｕｓｉｃ,東証GRT,"2,603",+255,10.86,"29,600",2026/06/05
21,21,9348,(株)ｉｓｐａｃｅ,東証GRT,615,+60,10.81,"5,247,100",2026/06/05
