順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,6276,シリウスビジョン(株),東証STD,337,+80,31.13,"67,000",2026/05/18
2,2,6579,ログリー(株),東証GRT,351,+80,29.52,"763,900",2026/05/18
3,3,2467,(株)ＶＬＣセキュリティ,名証NXT,220,+50,29.41,"121,800",2026/05/18
4,4,7375,(株)リファインバースグループ,東証GRT,"1,940",+400,25.97,"296,000",2026/05/18
5,5,4047,関東電化工業(株),東証PRM,"2,550",+500,24.39,"202,100",2026/05/18
6,6,6613,(株)ＱＤレーザ,東証GRT,"2,127",+400,23.16,"14,634,700",2026/05/18
7,7,319A,(株)技術承継機構,東証GRT,"16,280","+3,000",22.59,"72,600",2026/05/18
8,8,6266,タツモ(株),東証PRM,"3,895",+700,21.91,"719,500",2026/05/18
9,9,485A,(株)パワーエックス,東証GRT,"14,990","+2,670",21.67,"2,731,700",2026/05/18
10,10,7957,フジコピアン(株),東証STD,"1,691",+300,21.57,"7,700",2026/05/18
11,11,3905,データセクション(株),東証GRT,"2,843",+500,21.34,"208,200",2026/05/18
12,12,6518,三相電機(株),東証STD,"2,299",+400,21.06,"107,700",2026/05/18
13,13,5484,東北特殊鋼(株),東証STD,"2,914",+500,20.71,300,2026/05/18
14,14,3769,ＧＭＯペイメントゲートウェイ(株),東証PRM,"8,774","+1,500",20.62,"620,000",2026/05/18
15,15,2585,(株)ライフドリンクカンパニー,東証PRM,"1,511",+258,20.59,"3,246,200",2026/05/18
16,16,6840,(株)ＡＫＩＢＡホールディングス,東証STD,888,+150,20.33,"553,900",2026/05/18
17,17,7746,岡本硝子(株),東証STD,904,+150,19.89,"1,841,700",2026/05/18
18,18,142A,(株)ジンジブ,東証GRT,950,+150,18.75,"11,900",2026/05/18
19,19,241A,(株)ＲＯＸＸ,東証GRT,507,+80,18.74,"142,600",2026/05/18
20,20,7320,Ｓｏｌｖｖｙ(株),東証GRT,"1,766",+278,18.68,"290,100",2026/05/18
21,21,8152,ソマール(株),東証STD,"6,380","+1,000",18.59,"3,900",2026/05/18
22,22,4543,テルモ(株),東証PRM,"2,279",+357,18.57,"16,185,000",2026/05/18
23,23,9554,(株)ＡＶｉＣ,東証GRT,"1,642",+254,18.3,"235,900",2026/05/18
24,24,9880,イノテック(株),東証PRM,"4,540",+700,18.23,"575,900",2026/05/18
25,25,3853,アステリア(株),東証PRM,"1,789",+265,17.39,"3,782,100",2026/05/18
26,26,7082,(株)ジモティー,東証GRT,"1,030",+150,17.05,"16,100",2026/05/18
27,27,5074,テスホールディングス(株),東証PRM,930,+133,16.69,"7,307,700",2026/05/18
28,28,6098,(株)リクルートホールディングス,東証PRM,"9,122","+1,297",16.58,"21,985,000",2026/05/18
29,29,377A,(株)エージェントＩＧホールディングス,名証MN,"1,055",+150,16.57,"5,000",2026/05/18
30,30,4392,ＦＩＧ(株),東証PRM,"1,060",+150,16.48,"155,200",2026/05/18
31,31,7600,(株)日本エム・ディ・エム,東証PRM,733,+103,16.35,"4,248,600",2026/05/18
32,32,8944,(株)ランドビジネス,東証STD,278,+39,16.32,"466,400",2026/05/18
33,33,9552,(株)クオンツ総研ホールディングス,東証PRM,716,+100,16.23,"232,700",2026/05/18
34,34,6227,ＡＩメカテック(株),東証STD,"7,250","+1,000",16.0,"708,600",2026/05/18
35,35,285A,キオクシアホールディングス(株),東証PRM,"51,450","+7,000",15.75,"822,500",2026/05/18
36,36,4499,(株)Ｓｐｅｅｅ,東証STD,"2,967",+397,15.45,"280,400",2026/05/18
37,37,5644,(株)メタルアート,東証STD,"7,480","+1,000",15.43,"2,800",2026/05/18
38,38,6191,(株)エアトリ,東証PRM,769,+100,14.95,"419,700",2026/05/18
39,39,4011,(株)ヘッドウォータース,東証GRT,"2,402",+311,14.87,"210,300",2026/05/18
40,40,6092,(株)エンバイオ・ホールディングス,東証STD,904,+115,14.58,"384,600",2026/05/18
41,41,4420,イーソル(株),東証STD,707,+89,14.4,"364,100",2026/05/18
42,42,3652,(株)ディジタルメディアプロフェッショナル,東証GRT,"3,795",+475,14.31,"158,700",2026/05/18
43,43,6864,(株)エヌエフホールディングス,東証STD,"1,670",+207,14.15,"156,800",2026/05/18
44,44,6822,大井電気(株),東証STD,"6,130",+740,13.73,"64,500",2026/05/18
45,45,6433,ヒーハイスト(株),東証STD,"1,719",+207,13.69,"1,349,900",2026/05/18
46,46,7995,(株)バルカー,東証PRM,"7,020",+830,13.41,"349,300",2026/05/18
47,47,4320,(株)ＣＥホールディングス,東証STD,"1,699",+200,13.34,"461,700",2026/05/18
48,48,4053,(株)Ｓｕｎ　Ａｓｔｅｒｉｓｋ,東証PRM,504,+59,13.26,"1,011,100",2026/05/18
49,49,9256,(株)サクシード,東証GRT,"1,950",+226,13.11,"93,500",2026/05/18
50,50,3185,夢展望(株),東証GRT,242,+28,13.08,"777,200",2026/05/18
51,51,2332,(株)クエスト,東証STD,"1,950",+219,12.65,"178,700",2026/05/18
52,52,6521,(株)オキサイド,東証GRT,"6,780",+750,12.44,"723,000",2026/05/18
53,53,6835,アライドテレシスホールディングス(株),東証STD,301,+33,12.31,"1,342,500",2026/05/18
54,54,4055,ティアンドエスグループ(株),東証GRT,"2,307",+252,12.26,"803,700",2026/05/18
55,55,523A,(株)セイワホールディングス,東証GRT,"2,412",+261,12.13,"343,100",2026/05/18
56,56,160A,(株)アズパートナーズ,東証STD,"2,194",+235,12.0,"63,400",2026/05/18
57,57,2384,ＳＢＳホールディングス(株),東証PRM,"5,020",+535,11.93,"379,500",2026/05/18
58,58,9337,(株)トリドリ,東証GRT,"1,935",+205,11.85,"84,600",2026/05/18
59,59,6085,アーキテクツ・スタジオ・ジャパン(株),東証GRT,563,+59,11.71,"6,048,100",2026/05/18
