順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,3930,(株)はてな,東証GRT,840,-300,-26.32,"135,400",2026/07/30
2,2,3907,シリコンスタジオ(株),東証STD,"1,018",-300,-22.76,"1,270,300",2026/07/30
3,3,604A,(株)ビーエイブル,東証STD,"1,063",-253,-19.22,"4,585,000",2026/07/30
4,4,6577,(株)ベストワンドットコム,東証GRT,"1,953",-436,-18.25,"62,600",2026/07/30
5,5,3931,(株)バリューゴルフ,東証GRT,"1,550",-335,-17.77,"61,600",2026/07/30
6,6,2068,NEXT NOTES 高ベータ30(NR)ETN,東証ETF,"35,000","-7,320",-17.3,22,2026/07/30
7,7,211A,(株)カドス・コーポレーション,東証STD,"3,350",-520,-13.44,"36,800",2026/07/30
8,8,5248,(株)テクノロジーズ,東証GRT,467,-67,-12.55,"234,300",2026/07/30
9,9,7063,(株)Ｂｉｒｄｍａｎ,東証GRT,91,-13,-12.5,"1,219,600",2026/07/30
10,10,2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,東証STD,"1,184",-136,-10.3,"1,330,700",2026/07/30
11,11,6586,(株)マキタ,東証PRM,"5,297",-598,-10.14,"3,349,100",2026/07/30
12,12,6822,大井電気(株),東証STD,"4,855",-545,-10.09,"27,600",2026/07/30
13,13,4381,ビープラッツ(株),東証GRT,272,-30,-9.93,"188,200",2026/07/30
14,14,3911,(株)Ａｉｍｉｎｇ,東証GRT,185,-20,-9.76,"1,668,700",2026/07/30
15,15,3994,(株)マネーフォワード,東証PRM,"5,371",-579,-9.73,"1,180,000",2026/07/30
16,16,7126,グローバルスタイル(株),東証STD,"1,410",-151,-9.67,"45,900",2026/07/30
17,17,4936,(株)アクシージア,東証STD,319,-33,-9.38,"212,300",2026/07/30
18,18,6535,(株)アイモバイル,東証PRM,493,-51,-9.38,"1,980,300",2026/07/30
19,19,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ(株),東証PRM,"3,770",-385,-9.27,"193,000",2026/07/30
20,20,7073,(株)ジェイック,東証GRT,"2,265",-228,-9.15,"9,500",2026/07/30
21,21,5575,(株)Ｇｌｏｂｅｅ,東証GRT,990,-96,-8.84,"14,900",2026/07/30
22,22,6040,日本スキー場開発(株),東証GRT,480,-46,-8.75,"128,600",2026/07/30
23,23,1444,(株)ニッソウ,東証GRT,"2,580",-246,-8.7,"30,400",2026/07/30
24,24,2175,(株)エス・エム・エス,東証PRM,"2,167",-205,-8.64,"1,195,100",2026/07/30
25,25,9242,メディア総研(株),東証GRT,"1,831",-171,-8.54,"17,600",2026/07/30
26,26,8995,(株)誠建設工業,東証STD,887,-82,-8.46,"82,300",2026/07/30
27,27,7058,共栄セキュリティーサービス(株),東証STD,"2,977",-273,-8.4,"7,800",2026/07/30
28,28,1959,(株)クラフティア,東証PRM,"8,177",-735,-8.25,"649,800",2026/07/30
29,29,6522,(株)アスタリスク,東証GRT,"1,498",-134,-8.21,"674,100",2026/07/30
30,30,4881,(株)ファンペップ,東証GRT,46,-4,-8.0,"1,188,600",2026/07/30
31,31,4832,ＪＦＥシステムズ(株),東証STD,"1,914",-165,-7.94,"53,100",2026/07/30
