順位(全市場),順位,コード,銘柄名,市場,現在値,前日比,騰落率(%),出来高,時刻
1,1,9444,(株)トーシンホールディングス,東証STD,271,+69,34.16,"833,400",2026/06/23
2,2,9256,(株)サクシード,東証GRT,"3,740",+700,23.03,"1,006,400",2026/06/23
3,3,6533,(株)Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,東証PRM,"1,252",+217,20.97,"279,400",2026/06/23
4,4,6659,(株)メディアリンクス,東証STD,64,+11,20.75,"40,664,900",2026/06/23
5,5,3444,(株)菊池製作所,東証STD,"1,264",+192,17.91,"2,523,400",2026/06/23
6,6,149A,(株)シンカ,東証GRT,"1,000",+150,17.65,"28,500",2026/06/23
7,7,6897,(株)ツインバード,東証STD,551,+80,16.99,"44,200",2026/06/23
8,8,4840,(株)トライアイズ,東証STD,694,+100,16.84,"13,400",2026/06/23
9,9,2962,(株)テクニスコ,東証STD,"1,462",+207,16.49,"1,233,100",2026/06/23
10,10,3544,サツドラホールディングス(株),東証STD,"1,113",+150,15.58,"30,000",2026/06/23
11,11,7048,ベルトラ(株),東証GRT,197,+26,15.2,"5,519,900",2026/06/23
12,12,5074,テスホールディングス(株),東証PRM,"1,206",+152,14.42,"7,728,700",2026/06/23
13,13,2034,NEXT NOTES 韓国KOSPI･ベアETN,東証ETF,"1,649",+203,14.04,"34,671",2026/06/23
14,14,5287,(株)イトーヨーギョー,東証STD,898,+108,13.67,"142,200",2026/06/23
15,15,7875,竹田ｉＰホールディングス(株),東証STD,"1,107",+129,13.19,"411,700",2026/06/23
16,16,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),東証GRT,380,+37,10.79,"2,683,500",2026/06/23
17,17,3667,(株)ｅｎｉｓｈ,東証STD,31,+3,10.71,"5,473,500",2026/06/23
18,18,6597,ＨＰＣシステムズ(株),東証GRT,"5,160",+480,10.26,"372,500",2026/06/23
19,19,6994,(株)指月電機製作所,東証STD,"1,400",+129,10.15,"1,917,900",2026/06/23
20,20,9399,ビート・ホールディングス・リミテッド,東証STD外国,11,+1,10.0,"2,486,528",2026/06/23
21,21,6573,ＣＲＡＶＩＡ(株),東証GRT,23,+2,9.52,"356,000",2026/06/23
22,22,5033,(株)ヌーラボ,東証GRT,882,+72,8.89,"137,300",2026/06/23
